state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,unopposed,reservation_raw,script,source_pdf,source_path,source_page
Goa,2012,North Goa,Bardez,OXEL,V,gp_ward,ward,BC Other than Woman,BC,0,Manguesh Shabi Chodankar,99,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,OXEL,VI,gp_ward,ward,Other than Woman,NONE,0,Rama Shridhar Parab,209,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,OXEL,VII,gp_ward,ward,Woman,NONE,1,Manisha Rama Parab,176,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,I,gp_ward,ward,Other than Woman,NONE,0,Kamala Shrikrishna Nigudkar,317,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,II,gp_ward,ward,Woman,NONE,1,Rita Mariyano Pacheco,151,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,III,gp_ward,ward,Other than Woman,NONE,0,Josephine Alex D'cruz,157,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,IV,gp_ward,ward,Other than Woman,NONE,0,Sanjay Pandurang Korgaonkar,130,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,V,gp_ward,ward,Other than Woman,NONE,0,Edvin Peter Lobo,130,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,VI,gp_ward,ward,Other than Woman,NONE,0,Delilah Michael Lobo,,1,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,PARRA,VII,gp_ward,ward,Woman,NONE,1,Candida Domnic D'Souza,183,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,I,gp_ward,ward,Other than Woman,NONE,0,Dhanajay Vassant Pednekar,205,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,II,gp_ward,ward,Woman,NONE,1,Geetashree Narayan Kaulekar,114,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,III,gp_ward,ward,Other than Woman,NONE,0,Vinay Vithal Chopdekar,221,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,IV,gp_ward,ward,BC Other than Woman,BC,0,Gokuldas Shiva Halankar,115,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,V,gp_ward,ward,Other than Woman,NONE,0,Prabhakar Balachandra Halarnkar,191,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,VI,gp_ward,ward,Other than Woman,NONE,0,Vinashree Vinay Shirodkar,98,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,6
Goa,2012,North Goa,Bardez,POMBURPA OLAULIM,VII,gp_ward,ward,BC Woman,BC,1,Berta Antonio Almeida,128,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,I,gp_ward,ward,BC Other than Woman,BC,0,Vinod Dattaram Paliemkar,276,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,II,gp_ward,ward,Woman,NONE,1,Poonam Fondu Shirodkar,208,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,III,gp_ward,ward,Other than Woman,NONE,0,Savita Shyam Govekar,214,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,IV,gp_ward,ward,BC Woman,BC,1,Simpal Chandan Dhargalkar,479,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,V,gp_ward,ward,Other than Woman,NONE,0,Digambar Vinayak Agarvadekar,170,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,VI,gp_ward,ward,Other than Woman,NONE,0,Alba Ferdinando Sequeira,285,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,VII,gp_ward,ward,Woman,NONE,1,Anita Rajaram Chari,224,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,VIII,gp_ward,ward,BC Other than Woman,BC,0,Joao Baptista Silvestre Benjamin Fernandes,237,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM MARNA,IX,gp_ward,ward,Other than Woman,NONE,0,Vignesh Gajanan Chodankar,174,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,I,gp_ward,ward,Other than Woman,NONE,0,Deepak Shrikant Haldankar,100,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,II,gp_ward,ward,Woman,NONE,1,Vishakha Vikas Goltekar,103,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,III,gp_ward,ward,BC Other than Woman,BC,0,Nilesh Dina Vaigankar,95,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,IV,gp_ward,ward,Other than Woman,NONE,0,Dina Vishwanath Goltekar,127,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,V,gp_ward,ward,BC Other than Woman,BC,0,Devanand Ankush Pednekar,80,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,VI,gp_ward,ward,BC Other than Woman,BC,0,Amey Raghoba Harmalkar,110,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SIOLIM SODIEM,VII,gp_ward,ward,Woman,NONE,1,Deepika Deepak Kalangutkar,145,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,I,gp_ward,ward,Other than Woman,NONE,0,Ditosa Agnelo Lobo,276,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,II,gp_ward,ward,BC Woman,BC,1,Sonia Sanjay Pednekar,187,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,III,gp_ward,ward,Other than Woman,NONE,0,Gauresh Prabhakar Morajkar,176,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,IV,gp_ward,ward,Woman,NONE,1,Vaishali Narayan Satardekar,330,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,V,gp_ward,ward,Other than Woman,NONE,0,Kartik Sajo Kudnekar,322,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,7
Goa,2012,North Goa,Bardez,SUCCORRO,VI,gp_ward,ward,Other than Woman,NONE,0,Anil Vassant Pednekar,177,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,SUCCORRO,VII,gp_ward,ward,Woman,NONE,1,Maya Gajanand Keni,112,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,SUCCORRO,VIII,gp_ward,ward,Other than Woman,NONE,0,Shital Sadanand Arolkar,209,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,SUCCORRO,IX,gp_ward,ward,BC Other than Woman,BC,0,Sandeep Kanta Manjrekar,146,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,SUCCORRO,X,gp_ward,ward,BC Other than Woman,BC,0,Rajesh Madhukar Kauthankar,284,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,SUCCORRO,XI,gp_ward,ward,Woman,NONE,1,Rakshata Rovlu Parsekar,291,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,I,gp_ward,ward,BC Other than Woman,BC,0,Bala Dinkar Naik,283,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,II,gp_ward,ward,Woman,NONE,1,Sangeeta Sagar Lingudkar,225,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,III,gp_ward,ward,Other than Woman,NONE,0,Amita Vassudev Korgaonkar,353,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,IV,gp_ward,ward,Woman,NONE,1,Dipali Laxmikant Bicholkar,278,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,V,gp_ward,ward,Other than Woman,NONE,0,Mohan Vithal Dabhale,220,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,VI,gp_ward,ward,BC Other than Woman,BC,0,Milton Olympio Marques,228,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,VII,gp_ward,ward,Woman,NONE,1,Dikshita Digambar Kalangutkar,255,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,VIII,gp_ward,ward,Other than Woman,NONE,0,Ashok Vishwanath Bhaidkar,95,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,VERLA CANCA,IX,gp_ward,ward,Other than Woman,NONE,0,Agacio Diogo Pascoal Dsouza,135,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,I,gp_ward,ward,Other than Woman,NONE,0,FREDDY ALEX PONTES,165,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,II,gp_ward,ward,Other than Woman,NONE,0,JERRY FELIX ANTHONY NORONHA,161,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,III,gp_ward,ward,Woman,NONE,1,URSULA ZELIO D'SOUZA,161,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,IV,gp_ward,ward,Woman,NONE,1,JYOTSNA SIDDESH NAGDE,212,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,V,gp_ward,ward,BC Other than Woman,BC,0,HARISH ATMARAM MAYENKAR,233,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,VI,gp_ward,ward,Other than Woman,NONE,0,TOME JOHN LEO TAVARES,181,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,VII,gp_ward,ward,BC Woman,BC,1,UJWALA EKNATH KANDOLKAR,327,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,8
Goa,2012,North Goa,Bardez,ALDONA,VIII,gp_ward,ward,Other than Woman,NONE,0,VALLABH SHRIPAD POLLE,300,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ALDONA,IX,gp_ward,ward,Other than Woman,NONE,0,CHARUDATTA JAGANNATH PANJIKAR,290,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ALDONA,X,gp_ward,ward,Other than Woman,NONE,0,DEEPAK DEVU NAIK,135,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ALDONA,XI,gp_ward,ward,Woman,NONE,1,SANDRA WALTER ROMEO RODRIGUES,131,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,I,gp_ward,ward,Other than Woman,NONE,0,DYANESHWAR RAGHUVIR KALANGUTKAR,123,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,II,gp_ward,ward,Woman,NONE,1,SAPNA VASUDEV MAPARI,208,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,III,gp_ward,ward,Other than Woman,NONE,0,SAVIO DOMINIC AZAVEDO,96,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,IV,gp_ward,ward,Woman,NONE,1,SANJANA SANJIV SALGAONKAR,140,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,V,gp_ward,ward,Other than Woman,NONE,0,BRINDAN GURUDAS KESARKAR,105,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,VI,gp_ward,ward,BC Other than Woman,BC,0,PRAVIN ARJUN BUGDE,216,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,VII,gp_ward,ward,Woman,NONE,1,HEMA SHANKAR NAIK,129,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,VIII,gp_ward,ward,Other than Woman,NONE,0,FRANCISVO JERONE VAZ,206,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,ASSNORA,IX,gp_ward,ward,Other than Woman,NONE,0,MEGHASHYAM BHALCHANDRA CHODANKAR,132,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,BASTORA,I,gp_ward,ward,Other than Woman,NONE,0,AMIT ASHOK SOIRU,120,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,BASTORA,II,gp_ward,ward,BC Woman,BC,1,PRATIKSHA PRABHAKAR MAYEKAR,200,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,BASTORA,III,gp_ward,ward,Other than Woman,NONE,0,ROQUE FELIX DOMNIC JOHN MONIZ,202,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,BASTORA,IV,gp_ward,ward,Other than Woman,NONE,0,SAVIO DAMACIAN MARTIN,192,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,9
Goa,2012,North Goa,Bardez,BASTORA,V,gp_ward,ward,Other than Woman,NONE,0,REEMA SUBASH MORAJKAR,128,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,BASTORA,VI,gp_ward,ward,Other than Woman,NONE,0,RANJIT RAMA USGAONKAR,133,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,BASTORA,VII,gp_ward,ward,Woman,NONE,1,RAKHI RAJENDRA NAROJI,283,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,I,gp_ward,ward,BC Other than Woman,BC,0,KRISHNA CHANDRAKANT AMBRE,136,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,II,gp_ward,ward,BC Woman,BC,1,FILOMENA VINCENT PAUL,151,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,III,gp_ward,ward,BC Other than Woman,BC,0,DASHRATH VISHNU BICHOLKAR,184,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,IV,gp_ward,ward,Woman,NONE,1,AMITA KISHOR NAIK,153,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,V,gp_ward,ward,Other than Woman,NONE,0,NILAM MOTIRAM NAIK,151,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,VI,gp_ward,ward,Other than Woman,NONE,0,BABANI MADHU SALGAONKAR,208,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,VII,gp_ward,ward,Woman,NONE,1,DEEPIKA DEVIDAS VARKHANDKAR,247,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,VIII,gp_ward,ward,Other than Woman,NONE,0,JAGANNATH TUKARAM CHODANKAR,192,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,COLVALE,IX,gp_ward,ward,Other than Woman,NONE,0,MAHESHWAR SHAMBA CHODANKAR,122,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,I,gp_ward,ward,Other than Woman,NONE,0,SANNY PANDURANG NANODKAR,136,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,II,gp_ward,ward,Woman,NONE,1,KALPANA UDAY PIRANKAR,159,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,III,gp_ward,ward,Other than Woman,NONE,0,RAMA GAJANAN GADEKAR,160,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,IV,gp_ward,ward,BC Woman,BC,1,CARMELINA ONGUS MENEZES,191,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,V,gp_ward,ward,BC Other than Woman,BC,0,SIDDESH DNYANESHWAR SALGAONKAR,169,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,VI,gp_ward,ward,Other than Woman,NONE,0,FONDU GOPAL NAIK,186,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,VII,gp_ward,ward,Woman,NONE,1,BINDIYA BABAJI GADEKAR,136,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,VIII,gp_ward,ward,BC Other than Woman,BC,0,SAKHARAM RAJARAM MORAJKAR,103,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,10
Goa,2012,North Goa,Bardez,GUIRIM,IX,gp_ward,ward,Other than Woman,NONE,0,CARMELINA ALEXANDER FRANCO,304,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,I,gp_ward,ward,Other than Woman,NONE,0,SADANAND SONU RAUL,195,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,II,gp_ward,ward,Woman,NONE,1,SONIA LAVU THAKUR,153,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,III,gp_ward,ward,Other than Woman,NONE,0,RAGHUVIR DATTARAM BAGKAR,254,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,IV,gp_ward,ward,Other than Woman,NONE,0,SANTOSH RAMDAS CHARI,86,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,V,gp_ward,ward,Other than Woman,NONE,0,OSWALD ALFRED JOHN CORDEIRO,248,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,VI,gp_ward,ward,BC Other than Woman,BC,0,SURYAKANT SHANTARAM BHATLEKAR,246,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,MOIRA,VII,gp_ward,ward,Woman,NONE,1,POONAM MANOHAR VOLVOIKAR,127,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,I,gp_ward,ward,Other than Woman,NONE,0,GOVIND PUNDALIK GOVENKAR,130,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,II,gp_ward,ward,Woman,NONE,1,DEEPALI DEELIP MADAKAIKAR,166,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,III,gp_ward,ward,Other than Woman,NONE,0,FREDDY FRANCISCO FERNANDES,128,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,IV,gp_ward,ward,Other than Woman,NONE,0,LAXMAN PANDURANG KERKAR,122,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,V,gp_ward,ward,Other than Woman,NONE,0,MAHENDRANATH KASHINATH GAWAS,129,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,VI,gp_ward,ward,Other than Woman,NONE,0,KAMLAKANT BABAL NAIK,86,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NACHINOLA,VII,gp_ward,ward,BC Woman,BC,1,SANJANA SUNIL KAMBLI,97,,OBC Wom,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NADORA,I,gp_ward,ward,Other than Woman,NONE,0,BHIKAJI BABLI KALANGUTKAR,86,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NADORA,II,gp_ward,ward,Woman,NONE,1,SHOBHA ANKUSH GAWAS,86,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NADORA,III,gp_ward,ward,Other than Woman,NONE,0,KAMLAKAR LAXIMAN GAWAS,138,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NADORA,IV,gp_ward,ward,BC Other than Woman,BC,0,MADHURA MADHU MANDREKAR,133,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,11
Goa,2012,North Goa,Bardez,NADORA,V,gp_ward,ward,Woman,NONE,1,PARVATI MAHADEV GAWAS,127,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,12
Goa,2012,North Goa,Bardez,PIRNA,I,gp_ward,ward,Other than Woman,NONE,0,GOVIND ATMARAM KUBAL,128,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,12
Goa,2012,North Goa,Bardez,PIRNA,II,gp_ward,ward,Woman,NONE,1,BERNADIN NARLISO LOBO,205,,Women,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,12
Goa,2012,North Goa,Bardez,PIRNA,III,gp_ward,ward,BC Other than Woman,BC,0,SURENDRA EKNATH CHARI,129,,O.B.C.,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,12
Goa,2012,North Goa,Bardez,PIRNA,IV,gp_ward,ward,Other than Woman,NONE,0,SHIVNATH LAXMAN PINGE,95,,General,latin,panres_2012_Bardez.pdf,data/goa/2012/panres_2012_Bardez.pdf,12
