state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,reservation_raw,script,source_pdf,source_path,source_page
Goa,2022,North Goa,Tiswadi,Neura,I,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,24
Goa,2022,North Goa,Tiswadi,Neura,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Neura,III,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Neura,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Neura,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Neura,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Neura,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Chodan-Madel,I,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,25
Goa,2022,North Goa,Tiswadi,Chodan-Madel,II,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,26
Goa,2022,North Goa,Tiswadi,Chodan-Madel,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,26
Goa,2022,North Goa,Tiswadi,Chodan-Madel,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,26
Goa,2022,North Goa,Tiswadi,Chodan-Madel,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,26
Goa,2022,North Goa,Tiswadi,Chodan-Madel,VI,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,26
Goa,2022,North Goa,Tiswadi,Chodan-Madel,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,27
Goa,2022,North Goa,Tiswadi,Chodan-Madel,VIII,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,27
Goa,2022,North Goa,Tiswadi,Chodan-Madel,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,27
