DISTRICT,DISTRICT CODE,BLOCK,BLOCK CODE,PANCHAYAT NAME,PANCHAYAT CODE,Total_Pop,Sc_Pop,St_Pop,Obc_Pop,Reserved_2010,caste_reserved_2010,sc_reserved_2010,st_reserved_2010,obc_reserved_2010,female_reserved_2010
PALAMU,2,NAVADIH,6,DAGARA,20611,4551,1547,1902,1020,1,1,0,1,0,1
PALAMU,2,NAVADIH,6,LALGADA,20612,4731,1638,591,1513,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,SUKHIGANJ,20701,5313,2000,24,2983,1,1,1,0,0,0
PALAMU,2,CHHATARPUR,7,KALAPAHAD,20702,4881,1297,303,3023,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,PINDRAHI,20703,4574,819,1986,1598,1,1,0,1,0,1
PALAMU,2,CHHATARPUR,7,KAVAL,20704,4466,1289,768,1988,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,KHORI ,20705,4540,1164,416,2578,0,0,0,0,0,0
PALAMU,2,CHHATARPUR,7,RUDAVA,20706,4718,1705,1210,1385,1,1,1,0,0,0
PALAMU,2,CHHATARPUR,7,NAVDIHA,20707,4616,1865,229,1922,0,0,0,0,0,0
PALAMU,2,CHHATARPUR,7,KANCHANPUR,20708,5501,1970,72,3357,1,1,1,0,0,1
PALAMU,2,CHHATARPUR,7,DINADAAG,20709,4762,1380,13,3132,1,1,1,0,0,0
PALAMU,2,CHHATARPUR,7,BAARA,20710,4707,1394,0,2820,0,0,0,0,0,0
PALAMU,2,CHHATARPUR,7,KAUVAL,20711,4541,1309,0,2946,0,0,0,0,0,0
PALAMU,2,CHHATARPUR,7,SILDAAG,20712,5207,959,1053,2907,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,DAALI,20713,4956,1003,1253,2278,0,0,0,0,0,0
PALAMU,2,CHHATARPUR,7,MURUMDAAG,20714,5132,1603,2446,1080,1,1,0,1,0,0
PALAMU,2,CHHATARPUR,7,HULSAM,20715,4009,762,2821,342,1,1,0,1,0,1
PALAMU,2,CHHATARPUR,7,CHERAI-1,20716,4647,2050,1133,1446,1,1,1,0,0,1
PALAMU,2,CHHATARPUR,7,HUTUKDAAG,20717,4737,1056,1496,2042,1,1,0,1,0,0
PALAMU,2,CHHATARPUR,7,CHHATARPUR,20718,5152,790,490,3727,1,1,0,0,1,1
PALAMU,2,CHHATARPUR,7,MASIHANI,20719,4984,1006,489,2932,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,UDAYGARH,20720,4655,1271,192,2452,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,MARVA,20721,4571,948,0,3181,1,0,0,0,0,1
PALAMU,2,CHHATARPUR,7,MUNKERI,20722,5213,1505,0,3686,1,1,1,0,0,1
PALAMU,2,CHHATARPUR,7,CHIRU,20723,4301,877,625,2764,0,0,0,0,0,0
PALAMU,2,PANDU,8,TISIBAARKALA,20801,5055,1997,3,2620,1,1,1,0,0,0
PALAMU,2,PANDU,8,DAALAKALA,20802,4783,1945,63,1254,1,1,1,0,0,1
PALAMU,2,PANDU,8,FULIYA,20803,4376,869,0,2445,0,0,0,0,0,0
PALAMU,2,PANDU,8,KUTAMU,20804,5992,1587,0,4219,1,1,0,0,1,1
PALAMU,2,PANDU,8,PANDU,20805,5834,855,16,2601,1,0,0,0,0,1
PALAMU,2,PANDU,8,MAHUGAVA,20806,5513,2361,41,2310,1,1,1,0,0,1
PALAMU,2,PANDU,8,SILDILI,20807,5349,1828,340,2642,1,0,0,0,0,1
PALAMU,2,PANDU,8,MUSHIKHAP,20808,5191,861,0,2701,0,0,0,0,0,0
PALAMU,2,PANDU,8,KAJRUKALA,20809,5304,1503,0,2698,1,0,0,0,0,1
PALAMU,2,PANDU,8,RATNAAG,20810,6269,1688,0,3228,1,1,0,0,1,0
PALAMU,2,UTARIROAD,9,LUMBASATBAHINI,20901,5238,1974,306,1456,1,1,1,0,0,0
PALAMU,2,UTARIROAD,9,LAHAR BANJAARI,20902,5598,1376,3,2449,1,0,0,0,0,1
PALAMU,2,UTARIROAD,9,MURMAKALA,20903,5415,2282,5,2301,1,1,1,0,0,1
PALAMU,2,UTARIROAD,9,MURMAKHURD,20904,4569,1788,0,2025,1,0,0,0,0,1
PALAMU,2,UTARIROAD,9,KARKATA,20905,5512,1736,0,2765,0,0,0,0,0,0
PALAMU,2,UTARIROAD,9,JOGA,20906,4759,882,0,3134,1,1,0,0,1,1
PALAMU,2,VISHRAMPUR,10,SIGSIGI,21001,5345,634,169,4148,1,1,0,0,1,1
PALAMU,2,VISHRAMPUR,10,BAGHMANVA,21002,4782,1348,1100,1943,1,0,0,0,0,1
PALAMU,2,VISHRAMPUR,10,GHASIDAAG,21003,4899,1919,806,1740,1,1,1,0,0,0
PALAMU,2,VISHRAMPUR,10,KETATKALA,21004,5416,1644,1,1224,0,0,0,0,0,0
PALAMU,2,VISHRAMPUR,10,GURHAKALA,21005,5605,1500,0,3499,1,1,0,0,1,0
PALAMU,2,VISHRAMPUR,10,TOLRA,21006,5602,1598,121,1152,1,0,0,0,0,1
PALAMU,2,VISHRAMPUR,10,LALGARH,21007,4704,1623,0,2109,0,0,0,0,0,0
PALAMU,2,VISHRAMPUR,10,GURI,21008,5284,1636,0,2544,1,1,1,0,0,1
PALAMU,2,VISHRAMPUR,10,BHANDAR,21009,5049,2040,0,1675,1,1,1,0,0,1
PALAMU,2,VISHRAMPUR,10,PANRIKALA,21010,4845,1455,0,1674,1,0,0,0,0,1
PALAMU,2,NAVABAZAR,11,SOHDAAG KHURD,21101,5154,853,1408,2392,0,0,0,0,0,0
PALAMU,2,NAVABAZAR,11,KUMMIKALA,21102,4481,1438,1852,871,1,1,0,1,0,1
PALAMU,2,NAVABAZAR,11,BASNA,21103,5376,1751,0,1656,1,0,0,0,0,1
PALAMU,2,NAVABAZAR,11,RAJHARA,21104,5121,1252,11,2513,0,0,0,0,0,0
PALAMU,2,NAVABAZAR,11,TUKBERA,21105,3692,1399,570,1087,1,0,0,0,0,1
PALAMU,2,NAVABAZAR,11,RABDA,21106,4706,2323,234,1657,1,1,1,0,0,1
PALAMU,2,NAVABAZAR,11,KANDA,21107,5152,1806,1125,620,1,1,1,0,0,0
PALAMU,2,NAVABAZAR,11,EETKO,21108,5653,803,720,2798,1,1,0,0,1,1
PALAMU,2,PADVA,12,CHHECHAURI,21201,4514,1642,165,2601,1,1,1,0,0,0
PALAMU,2,PADVA,12,MAJHIGAON,21202,4650,1455,98,2506,0,0,0,0,0,0
PALAMU,2,PADVA,12,PATRA,21203,4748,1419,1,2612,1,0,0,0,0,1
PALAMU,2,PADVA,12,MURMA,21204,5211,1324,0,2602,0,0,0,0,0,0
PALAMU,2,PADVA,12,PADVA,21205,5432,1273,73,3592,1,1,0,0,1,1
PALAMU,2,PADVA,12,LOHDA,21206,4623,1842,86,1612,1,1,1,0,0,1
PALAMU,2,PADVA,12,GAADIKHAS,21207,4678,947,828,2685,1,1,0,0,1,0
PALAMU,2,PADVA,12,KAJARI,21208,4817,1508,126,1413,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,RABDA,21301,5753,1163,213,4019,1,1,0,0,1,1
PALAMU,2,CHAINPUR,13,ORNAAR,21302,4792,1466,0,1778,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,BANSDIH,21303,4673,1583,211,2384,1,1,1,0,0,1
PALAMU,2,CHAINPUR,13,BARAAV,21304,5886,799,0,4877,1,1,0,0,1,1
PALAMU,2,CHAINPUR,13,NARSINGHPUR PATHRA,21305,4542,653,8,3717,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,KOSIYARA,21306,5323,878,0,3389,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,PATRIYA KHURD,21307,4750,732,1027,2177,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,PURVDIH,21308,5200,1407,417,1042,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,MAJHIGAON,21309,4812,626,0,4118,1,1,0,0,1,0
PALAMU,2,CHAINPUR,13,TALEYA BABHANDI,21310,5368,1223,850,2233,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,MAHUGAVA,21311,5012,1704,79,1914,1,1,1,0,0,1
PALAMU,2,CHAINPUR,13,BANDUA,21312,5278,1959,550,1951,1,1,1,0,0,0
PALAMU,2,CHAINPUR,13,JHARIVA,21313,5035,1925,2,2102,1,1,1,0,0,0
PALAMU,2,CHAINPUR,13,SHAAHPUR NORTH,21314,5133,886,17,2370,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,SHAAHPUR SOUTH,21315,4592,106,142,2787,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,CHAINPUR,21316,5937,575,22,2971,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,BHARGAON,21317,4486,1610,452,1959,1,1,1,0,0,0
PALAMU,2,CHAINPUR,13,NEURA,21318,5480,822,106,3744,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,SEMRA,21319,5207,1306,645,2586,1,1,1,0,0,0
PALAMU,2,CHAINPUR,13,BURHIVEER,21320,5572,858,708,3868,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,SALTUA,21321,5099,1169,2326,1443,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,KHURAKALA,21322,4726,1248,130,3331,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,KARSO,21323,3995,693,1104,2027,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,BORI,21324,4544,1066,408,3057,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,BERAMA BABHANDI,21325,5180,458,893,3829,1,0,0,0,0,1
PALAMU,2,CHAINPUR,13,NAVADIH,21326,5080,998,2531,1541,1,1,0,1,0,0
PALAMU,2,CHAINPUR,13,RAMGARH,21327,5580,1928,1497,2110,1,1,1,0,0,1
PALAMU,2,CHAINPUR,13,ULDANDA,21328,5130,1416,2561,1145,1,1,0,1,0,1
PALAMU,2,CHAINPUR,13,CHORHAT,21329,4412,310,3105,989,1,1,0,1,0,0
PALAMU,2,CHAINPUR,13,KAIKARI,21330,4644,345,712,2138,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,BASRIYAKALA,21331,5429,1569,2526,1039,1,1,0,1,0,1
PALAMU,2,CHAINPUR,13,CHANDO,21332,5440,992,2381,2062,1,1,0,1,0,0
PALAMU,2,CHAINPUR,13,AAVSAANE,21333,4636,878,1549,2209,0,0,0,0,0,0
PALAMU,2,CHAINPUR,13,BANSDIH KHURD,21334,5282,788,3293,1170,1,1,0,1,0,1
PALAMU,2,CHAINPUR,13,HUTAAR,21335,5338,2077,1976,1282,1,1,1,0,0,1
PALAMU,2,MEDININAGAR,14,SINGRA KHURD,21401,4390,1808,26,816,1,1,1,0,0,0
PALAMU,2,MEDININAGAR,14,JOD,21402,4788,807,436,2040,1,0,0,0,0,1
PALAMU,2,MEDININAGAR,14,SUDNA WEST,21403,4454,1269,43,2158,0,0,0,0,0,0
PALAMU,2,MEDININAGAR,14,SUDNA EAST,21404,4999,117,69,2926,1,1,0,0,1,1
PALAMU,2,MEDININAGAR,14,BARALOTA NORTH,21405,5094,1552,354,2279,1,1,1,0,0,0
PALAMU,2,MEDININAGAR,14,BARALOTA SOUTH,21406,4747,503,105,1839,1,0,0,0,0,1
PALAMU,2,MEDININAGAR,14,POKHRAHA KHURD,21407,5158,1271,1743,1567,0,0,0,0,0,0
PALAMU,2,MEDININAGAR,14,RAJVADIH,21408,4658,1127,8,1408,0,0,0,0,0,0
PALAMU,2,MEDININAGAR,14,JAMUNE,21409,5050,1398,1087,2432,1,0,0,0,0,1
PALAMU,2,MEDININAGAR,14,CHINYAKI,21410,7055,1799,3022,1629,1,1,0,1,0,1
PALAMU,2,MEDININAGAR,14,RERAMA NOUTH,21411,4860,475,51,647,1,0,0,0,0,1
PALAMU,2,MEDININAGAR,14,RERAMA SOUTH,21412,4470,839,180,1118,0,0,0,0,0,0
PALAMU,2,MEDININAGAR,14,SUA,21413,5568,590,2785,2080,1,1,0,1,0,0
PALAMU,2,MEDININAGAR,14,KAURIA,21414,5980,1201,2362,1658,1,0,0,0,0,1
PALAMU,2,MEDININAGAR,14,SARJA,21415,5550,2217,768,1718,1,1,1,0,0,1
PALAMU,2,MEDININAGAR,14,JHABAR,21416,5676,527,2580,2395,1,1,0,1,0,1
PALAMU,2,MEDININAGAR,14,LAHLAHE,21417,5574,1639,239,2139,1,1,1,0,0,1
PALAMU,2,MEDININAGAR,14,POLPOL KALA,21418,5541,1035,1062,2560,1,1,0,0,1,0
PALAMU,2,PATAN,15,KELHAR,21501,4877,1342,63,2209,1,0,0,0,0,1
PALAMU,2,PATAN,15,SEMARI,21502,4856,1426,608,2482,1,1,0,0,1,1
PALAMU,2,PATAN,15,SATAUVA,21503,4731,1747,136,1604,1,1,1,0,0,1
PALAMU,2,PATAN,15,SAGUNA,21504,4805,1373,0,2258,0,0,0,0,0,0
PALAMU,2,PATAN,15,UTTAKI,21505,4813,1123,919,1670,1,0,0,0,0,1
PALAMU,2,PATAN,15,PALHEKALA,21506,4855,1486,257,1502,1,0,0,0,0,1
PALAMU,2,PATAN,15,NAUDIHA,21507,4519,1038,59,1371,1,0,0,0,0,1
PALAMU,2,PATAN,15,HISRABARVADIH,21508,5127,2205,1,1198,1,1,1,0,0,1
PALAMU,2,PATAN,15,MERAL,21509,5111,774,2554,1783,1,1,0,1,0,1
PALAMU,2,PATAN,15,KANKEKALA,21510,5331,1642,1003,1627,1,1,0,1,0,1
PALAMU,2,PATAN,15,SHOLE,21511,5004,2078,94,2231,1,1,1,0,0,0
PALAMU,2,PATAN,15,RAJHARA,21512,4151,1572,297,1575,1,0,0,0,0,1
PALAMU,2,PATAN,15,SIRAMA,21513,4570,1166,0,1640,0,0,0,0,0,0
PALAMU,2,PATAN,15,KISHUNPUR,21514,5399,1372,139,2472,0,0,0,0,0,0
PALAMU,2,PATAN,15,JANDHASI,21515,4804,1651,918,1831,1,1,1,0,0,0
PALAMU,2,PATAN,15,PACHKERIYA,21516,5261,1855,436,2442,1,1,1,0,0,1
PALAMU,2,PATAN,15,RUNDIDIH,21517,5364,1791,549,2742,1,1,0,0,1,1
PALAMU,2,PATAN,15,KASVAKHAR,21518,5351,679,1948,2223,1,1,0,1,0,0
PALAMU,2,PATAN,15,MAHULIYA,21519,5105,1772,677,1919,1,1,1,0,0,0
PALAMU,2,PATAN,15,NAVAKHAS,21520,4916,956,847,2256,0,0,0,0,0,0
PALAMU,2,PATAN,15,SUDA,21521,4531,978,538,2160,1,0,0,0,0,1
PALAMU,2,PATAN,15,LOENGA,21522,4745,1333,741,1878,0,0,0,0,0,0
PALAMU,2,MANATU,16,RANGEYA,21601,5104,1849,1682,1418,1,1,1,0,0,1
PALAMU,2,MANATU,16,CHAK,21602,5089,1581,242,3048,1,0,0,0,0,1
PALAMU,2,MANATU,16,MAJHAULI-1,21603,5126,1459,566,2386,1,0,0,0,0,1
PALAMU,2,MANATU,16,NAUDIHA,21604,5089,1462,898,2376,0,0,0,0,0,0
PALAMU,2,MANATU,16,PADMA,21605,5467,1509,1142,2804,0,0,0,0,0,0
PALAMU,2,MANATU,16,BANSHIKHURD,21606,4503,1622,1051,1179,1,1,1,0,0,0
PALAMU,2,MANATU,16,DUMRI,21607,4499,1372,1853,1210,1,1,0,1,0,1
PALAMU,2,MAJHAULI,17,SELARI,21701,4650,787,0,3069,0,0,0,0,0,0
PALAMU,2,MAJHAULI,17,TARIYA,21702,5020,1891,0,2708,1,1,1,0,0,1
PALAMU,2,MAJHAULI,17,ARKA,21703,5142,847,6,3483,1,1,0,0,1,0
PALAMU,2,MAJHAULI,17,UDAYPURA-1,21704,4980,1966,0,2318,1,1,1,0,0,0
PALAMU,2,MAJHAULI,17,TARHASI,21705,4688,1541,5,2840,0,0,0,0,0,0
PALAMU,2,MAJHAULI,17,GURHA  ,21706,4992,1020,0,1963,1,0,0,0,0,1
PALAMU,2,MAJHAULI,17,MAJHAULI-2,21707,4978,1542,0,2144,0,0,0,0,0,0
PALAMU,2,MAJHAULI,17,PATHAKPAGAR,21708,5097,731,643,3054,1,0,0,0,0,1
PALAMU,2,MAJHAULI,17,SONPURA,21709,4980,1045,0,3650,1,1,0,0,1,1
PALAMU,2,MAJHAULI,17,NAVGARH,21710,4633,900,0,2593,1,0,0,0,0,1
PALAMU,2,MAJHAULI,17,KASMAAR,21711,4515,1715,141,2613,1,0,0,0,0,1
PALAMU,2,MAJHAULI,17,UDAYPURA-2,21712,4800,2009,0,1662,1,1,1,0,0,1
PALAMU,2,MAJHAULI,17,GOENDI,21713,4659,1731,647,2116,1,1,1,0,0,0
PALAMU,2,LESSIGANJ,18,JURU,21801,5141,1874,1795,970,1,1,1,0,0,0
PALAMU,2,LESSIGANJ,18,PURNADIH,21802,5593,1025,2052,1075,1,1,0,1,0,1
PALAMU,2,LESSIGANJ,18,HARTUA,21803,4784,1088,481,1395,0,0,0,0,0,0
PALAMU,2,LESSIGANJ,18,DAARUDIH,21804,4643,1307,0,2786,0,0,0,0,0,0
PALAMU,2,LESSIGANJ,18,KOTKHAS,21805,4583,1074,163,1893,0,0,0,0,0,0
PALAMU,2,LESSIGANJ,18,LESLIGANJ,21806,4517,1388,13,2193,1,0,0,0,0,1
PALAMU,2,LESSIGANJ,18,KURAINPATRA,21807,5125,1376,109,3326,1,1,0,0,1,1
PALAMU,2,LESSIGANJ,18,SANGVAAR,21808,4793,2042,2,1267,1,1,1,0,0,1
PALAMU,2,LESSIGANJ,18,ORIYAKALA,21809,5193,2817,1,2350,1,1,1,0,0,1
PALAMU,2,LESSIGANJ,18,KUNDARI,21810,5547,937,0,2429,1,0,0,0,0,1
PALAMU,2,LESSIGANJ,18,NAUDIHA,21811,5189,1687,38,3177,1,1,0,0,1,0
PALAMU,2,LESSIGANJ,18,RAJHARA,21812,5440,2172,693,2158,1,1,1,0,0,0
PALAMU,2,LESSIGANJ,18,PIPRAKHURD,21813,4424,1508,0,1814,1,0,0,0,0,1
PALAMU,2,LESSIGANJ,18,JAMUNDIH,21814,4890,1507,0,2489,0,0,0,0,0,0
PALAMU,2,LESSIGANJ,18,CHAURA,21815,4505,1517,5,1387,1,0,0,0,0,1
PALAMU,2,LESSIGANJ,18,DABRA,21816,5339,1874,1482,1637,1,1,1,0,0,1
PALAMU,2,SATBARVA,19,BAARI,21901,5791,1124,558,3021,1,0,0,0,0,1
PALAMU,2,SATBARVA,19,PONCHI,21902,5220,1362,1083,2470,1,1,1,0,0,0
PALAMU,2,SATBARVA,19,VOHITA,21903,5229,981,1155,2089,0,0,0,0,0,0
PALAMU,2,SATBARVA,19,REVARATU,21904,4741,1460,1873,992,1,1,1,0,0,1
PALAMU,2,SATBARVA,19,DHAVADIH,21905,5059,1030,558,3115,0,0,0,0,0,0
PALAMU,2,SATBARVA,19,SATBARVA,21906,4914,846,26,3439,1,0,0,0,0,1
PALAMU,2,SATBARVA,19,DULSULMA,21907,5377,951,2603,1654,1,1,1,0,0,0
PALAMU,2,SATBARVA,19,GHUTUA,21908,4941,1508,2331,1056,1,1,0,1,0,1
PALAMU,2,SATBARVA,19,RABDA,21909,4966,1850,2032,631,1,1,0,1,0,1
PALAMU,2,SATBARVA,19,BAKORIYA,21910,4974,1329,1550,1297,1,1,0,1,0,0
PALAMU,2,PANKI,20,SAGALIM,22001,4885,1418,1,3296,1,1,1,0,0,0
PALAMU,2,PANKI,20,AASEHAR,22002,5187,1587,531,3034,1,1,1,0,0,0
PALAMU,2,PANKI,20,HURLAUG,22003,5698,1744,413,2448,1,1,1,0,0,1
PALAMU,2,PANKI,20,SURI,22004,4429,1247,26,2642,1,0,0,0,0,1
PALAMU,2,PANKI,20,PAKARIYA,22005,5821,1073,45,2362,0,0,0,0,0,0
PALAMU,2,PANKI,20,TETRAI,22006,5534,1470,24,2228,1,0,0,0,0,1
PALAMU,2,PANKI,20,KONVAI,22007,4505,661,0,3748,1,1,0,0,1,1
PALAMU,2,PANKI,20,HOTAI,22008,4449,1288,1528,939,0,0,0,0,0,0
PALAMU,2,PANKI,20,RATANPUR,22009,4614,1409,2472,63,1,1,0,1,0,1
PALAMU,2,PANKI,20,SAKALDEEPA,22010,4698,1316,711,2116,0,0,0,0,0,0
PALAMU,2,PANKI,20,MADHAN,22011,5406,1062,1464,2192,1,0,0,0,0,1
PALAMU,2,PANKI,20,KARAR,22012,5141,1837,901,1482,1,1,1,0,0,0
PALAMU,2,PANKI,20,DANDARKALA,22013,5298,1366,0,1832,1,0,0,0,0,1
PALAMU,2,PANKI,20,PANKI SOUTH BHAAG,22014,4543,1360,20,2383,1,1,1,0,0,1
PALAMU,2,PANKI,20,PANKI EAST,22015,4823,1005,26,2797,0,0,0,0,0,0
PALAMU,2,PANKI,20,DOOB,22016,4729,854,0,1997,0,0,0,0,0,0
PALAMU,2,PANKI,20,PAGAR KHURD,22017,4331,1001,6,871,1,0,0,0,0,1
PALAMU,2,PANKI,20,NAUDIHA,22018,4642,1322,0,1721,0,0,0,0,0,0
PALAMU,2,PANKI,20,LOHARSI,22019,5037,1110,0,2771,1,0,0,0,0,1
PALAMU,2,PANKI,20,AMBAVAR,22020,4407,1456,0,2035,1,1,1,0,0,1
PALAMU,2,PANKI,20,NURU,22021,5811,979,52,3600,1,1,0,0,1,0
PALAMU,2,PANKI,20,KELHAVA,22022,4902,871,59,3508,1,1,0,0,1,1
PALAMU,2,PANKI,20,NAVDIH,22023,5825,2146,319,2978,1,1,1,0,0,1
PALAMU,2,PANKI,20,TAAL,22024,5222,1813,1572,1039,1,1,0,1,0,0
PALAMU,2,PANKI,20,KEKARGARH,22025,4545,1037,747,1869,1,0,0,0,0,1
LATEHAR,3,BARVADIH,1,KECHAKI,30101,5500,994,3241,1193,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,PAKHARIKALA,30102,5087,312,61,2166,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,BETLA,30103,5175,1215,1534,2340,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,MAGARA,30104,5965,1310,3949,358,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,BARVADIH,30105,7218,1177,768,2211,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,KHURA  ,30106,4757,1412,736,1586,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,CHHECHA ,30107,4844,1897,1592,466,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,MORVAIKALA,30108,5576,878,3663,568,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,LAAT,30109,5413,118,4946,188,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,CHHIPADOHAR,30110,6009,939,3759,1193,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,UKAMAAR,30111,4664,1230,2993,205,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,KUCHILA,30112,3115,776,1694,629,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,KEND,30113,4704,1599,2377,537,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,CHUNGARU,30114,5476,1134,3172,992,1,1,0,1,0,0
LATEHAR,3,BARVADIH,1,HARATU,30115,2598,359,1906,256,1,1,0,1,0,1
LATEHAR,3,BARVADIH,1,GANESHPUR,30116,2414,290,2009,100,1,1,0,1,0,0
LATEHAR,3,GAARU,2,BAARESAAND,30201,2107,235,1349,432,1,1,0,1,0,1
LATEHAR,3,GAARU,2,MAYAPUR,30202,2202,0,1913,262,1,1,0,1,0,0
LATEHAR,3,GAARU,2,GHANGARTOLA,30203,4521,257,3423,653,1,1,0,1,0,1
LATEHAR,3,GAARU,2,KAARVAI,30204,2945,222,2608,115,1,1,0,1,0,0
LATEHAR,3,GAARU,2,GHASITOLA,30205,3537,377,2536,535,1,1,0,1,0,1
LATEHAR,3,GAARU,2,CHORHA,30206,4397,340,3578,347,1,1,0,1,0,0
LATEHAR,3,GAARU,2,KOTAM,30207,2140,158,1833,105,1,1,0,1,0,1
LATEHAR,3,GAARU,2,ROOD,30208,3669,176,3292,133,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,AKSI,30301,4861,95,4414,341,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,CHATAKPUR,30302,4653,160,3658,750,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,ORASA,30303,5490,66,4913,308,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,HAAMI,30304,4275,136,3612,421,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,RENGAAI,30305,3834,27,3506,200,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,CHAMPA,30306,4874,259,4008,500,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,AMBATOLA,30307,5246,37,3256,1703,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,MAHUADAND,30308,4814,342,1923,2338,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,CHAINPUR,30309,4569,47,4228,294,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,DURUP,30310,5022,199,3817,861,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,GADHBUDHNI,30311,5075,232,3456,1211,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,PARHATOLI,30312,4817,322,3902,463,1,1,0,1,0,0
LATEHAR,3,MAHUADAND,3,SOHAR,30313,4030,12,3623,393,1,1,0,1,0,1
LATEHAR,3,MAHUADAND,3,NETARHAAT,30314,5130,104,3639,1018,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,NAAMUDAAG,30401,4177,872,1823,1231,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,RANKIKALA,30402,5001,1274,2061,1099,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,KOPE,30403,4722,767,2417,1337,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,BADAKADIH,30404,3199,403,2227,425,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,SINJO,30405,4467,870,2365,1061,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,MANIKA,30406,4437,2097,609,1315,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,BANDUA,30407,4068,1437,1063,1321,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,JANHO,30408,4792,1100,2233,1167,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,BAKHAIYAKALA,30409,4380,1376,1162,1262,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,DONKI,30410,3976,482,2874,474,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,PALHEY,30411,4087,904,2235,695,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,JUNGUR,30412,4710,539,3070,1031,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,MATLAUNG,30413,4501,858,2102,1135,1,1,0,1,0,1
LATEHAR,3,MANIKA,4,VISHUNBANDH,30414,3926,1230,1268,1161,1,1,0,1,0,0
LATEHAR,3,MANIKA,4,DUNDU,30415,4604,292,2681,1117,1,1,0,1,0,1
LATEHAR,3,LATEHAR,5,PARSAHI,30501,5807,1058,3595,929,1,1,0,1,0,1
LATEHAR,3,LATEHAR,5,BENDI,30502,5018,416,3952,635,1,1,0,1,0,0
LATEHAR,3,LATEHAR,5,TARVADIH,30503,5389,618,3236,1438,1,1,0,1,0,1
LATEHAR,3,LATEHAR,5,NAVAGADH,30504,5248,847,1383,2798,1,1,0,1,0,0
LATEHAR,3,LATEHAR,5,DHANKARA,30505,5080,451,2570,1411,1,1,0,1,0,1
LATEHAR,3,LATEHAR,5,SHISHI,30506,4012,1014,2176,768,1,1,0,1,0,0
LATEHAR,3,LATEHAR,5,MONGAR,30507,4930,1257,754,2135,1,1,0,1,0,1
