sr_no,district,municipal_board_council_corp,name,ward_no,ward_category,elected_member_name,age,party,gender,cand_category
2012,TONK,NAGARP ARISHAD,TONK,57,GENERAL,VISHNU,34,BJP,MALE,GENERAL
2013,TONK,NAGARP ARISHAD,TONK,58,OBC WOMEN,SUGNA,42,BJP,FEMALE,OBC
2014,TONK,NAGARP ARISHAD,TONK,59,GENERAL,SHABBIR,53,INC,MALE,GENERAL
2015,TONK,NAGARP ARISHAD,TONK,60,GENERAL,RAMESH CHAND MAHAVAR,46,IND,MALE,SC
2016,UDAIPUR,NAGARP ARISHAD,KANORE,1,GENERAL,NARENDRA SINGH BABEL,39,INC,MALE,GENERAL
2017,UDAIPUR,NAGARP ARISHAD,KANORE,2,GEN WOMEN,NAMRATA KUNWAR,33,INC,FEMALE,GEN (WOMEN)
2018,UDAIPUR,NAGARP ARISHAD,KANORE,3,SC,GOPAL,35,INC,MALE,SC
2019,UDAIPUR,NAGARP ARISHAD,KANORE,4,ST WOMEN,CHANDA DEVI MEENA,28,INC,FEMALE,ST (WOMEN)
2020,UDAIPUR,NAGARP ARISHAD,KANORE,5,ST,DURGA MEENA,22,BJP,FEMALE,ST
2021,UDAIPUR,NAGARP ARISHAD,KANORE,6,ST,GUDDI BAI MEENA,33,BJP,FEMALE,ST
2022,UDAIPUR,NAGARP ARISHAD,KANORE,7,GEN WOMEN,PREM DEVI CHOUHAN,50,IND,FEMALE,GEN (WOMEN)
2023,UDAIPUR,NAGARP ARISHAD,KANORE,8,GENERAL,DIPAK PRASAD SHARMA,40,BJP,MALE,GENERAL
2024,UDAIPUR,NAGARP ARISHAD,KANORE,9,GENERAL,LOKESH KUMAR PUROHIT,41,BJP,MALE,GENERAL
2025,UDAIPUR,NAGARP ARISHAD,KANORE,10,OBC,DAULAT RAM BHOI,33,BJP,MALE,OBC
2026,UDAIPUR,NAGARP ARISHAD,KANORE,11,GEN WOMEN,RAJ KUMARI KAMRIYA,28,IND,FEMALE,GEN (WOMEN)
2027,UDAIPUR,NAGARP ARISHAD,KANORE,12,SC WOMEN,LALI BAI MEGHWAL,36,BJP,FEMALE,SC(WOMEN)
2028,UDAIPUR,NAGARP ARISHAD,KANORE,13,OBC,LAXMI LAL OAD,22,BJP,MALE,OBC
2029,UDAIPUR,NAGARP ARISHAD,KANORE,14,OBC,BHERU LAL,30,INC,MALE,OBC
2030,UDAIPUR,NAGARP ARISHAD,KANORE,15,SC,BABU LAL REGAR,26,INC,MALE,SC
2031,UDAIPUR,NAGARP ARISHAD,KANORE,16,GENERAL,PRAKASH CHANDRA,39,IND,MALE,GENERAL
2032,UDAIPUR,NAGARP ARISHAD,KANORE,17,GENERAL,KOAML KUMAR CHOUDHARY,40,IND,MALE,GENERAL
2033,UDAIPUR,NAGARP ARISHAD,KANORE,18,OBC WOMEN,SONIYA BAGWAN,30,INC,FEMALE,OBC (WOMEN)
2034,UDAIPUR,NAGARP ARISHAD,KANORE,19,GENERAL,BHAWANI SINGH CHOUHAN,40,IND,MALE,GENERAL
2035,UDAIPUR,NAGARP ARISHAD,KANORE,20,GENERAL,P ARAS NAGORI,61,IND,MALE,GENERAL
2036,UDAIPUR,NAGAR NIGAM,UDAIPUR,1,ST,MUKESH GAMETI,38,BJP,MALE,ST
2037,UDAIPUR,NAGAR NIGAM,UDAIPUR,2,GENERAL,LOKESH KOTHATI,52,BJP,MALE,GENERAL
2038,UDAIPUR,NAGAR NIGAM,UDAIPUR,3,GENERAL,PRSHANT SHREEMALI,43,INC,MALE,GENERAL
2039,UDAIPUR,NAGAR NIGAM,UDAIPUR,4,OBC,ARUN TANK,44,INC,MALE,OBC
2040,UDAIPUR,NAGAR NIGAM,UDAIPUR,5,OBC WOMEN,ASHA SONI,39,BJP,FEMALE,OBC
2041,UDAIPUR,NAGAR NIGAM,UDAIPUR,6,SC,SHANKAR CHANDEL,41,INC,MALE,SC
2042,UDAIPUR,NAGAR NIGAM,UDAIPUR,7,OBC,HIDAYAT TULL,33,INC,MALE,OBC
2043,UDAIPUR,NAGAR NIGAM,UDAIPUR,8,OBC,DEERAJ OD,23,BJP,MALE,OBC
2044,UDAIPUR,NAGAR NIGAM,UDAIPUR,9,ST WOMEN,HEERA DEVI,37,BJP,FEMALE,ST
2045,UDAIPUR,NAGAR NIGAM,UDAIPUR,10,OBC,GIRISH BHARTI,42,INC,MALE,OBC
2046,UDAIPUR,NAGAR NIGAM,UDAIPUR,11,ST,MAHENDRA BHAGORA,38,BJP,MALE,ST
2047,UDAIPUR,NAGAR NIGAM,UDAIPUR,12,GENERAL,MADAN LAL DAVE,59,BJP,MALE,GENERAL
2048,UDAIPUR,NAGAR NIGAM,UDAIPUR,13,OBC,CHAMAN AARA,37,INC,FEMALE,OBC
2049,UDAIPUR,NAGAR NIGAM,UDAIPUR,14,GENERAL,MOHSIN KHAN,27,IND,MALE,GENERAL
2050,UDAIPUR,NAGAR NIGAM,UDAIPUR,15,GEN WOMEN,CHANDRKALA BOLIYA,49,BJP,FEMALE,GENERAL
2051,UDAIPUR,NAGAR NIGAM,UDAIPUR,16,SC,RAJENDRA VASEETA,41,CPI(M),MALE,SC
2052,UDAIPUR,NAGAR NIGAM,UDAIPUR,17,GENERAL,TARACHAND JAIN,66,BJP,MALE,GENERAL
2053,UDAIPUR,NAGAR NIGAM,UDAIPUR,18,GENERAL,MAHESH TRIVEDI,50,BJP,MALE,GENERAL
2054,UDAIPUR,NAGAR NIGAM,UDAIPUR,19,OBC,MOHAN LAL GURJAR,36,BJP,MALE,OBC
2055,UDAIPUR,NAGAR NIGAM,UDAIPUR,20,GEN WOMEN,SANTOSH MENARIYA,32,BJP,FEMALE,GENERAL
2056,UDAIPUR,NAGAR NIGAM,UDAIPUR,21,GEN WOMEN,RAJKUMARI GANNA,54,BJP,FEMALE,GENERAL
2057,UDAIPUR,NAGAR NIGAM,UDAIPUR,22,GENERAL,BHANWAR SINGH DEVRA,45,BJP,MALE,GENERAL
2058,UDAIPUR,NAGAR NIGAM,UDAIPUR,23,SC WOMEN,AARTI DHOBI,29,BJP,FEMALE,SC
2059,UDAIPUR,NAGAR NIGAM,UDAIPUR,24,GEN WOMEN,BHAGWATI DANGI,31,INC,FEMALE,GENERAL
2060,UDAIPUR,NAGAR NIGAM,UDAIPUR,25,GENERAL,AASHISH KOTHARI,44,BJP,MALE,GENERAL
2061,UDAIPUR,NAGAR NIGAM,UDAIPUR,26,OBC,DEVENDRA KUMAR PUJARI,43,BJP,MALE,OBC
2062,UDAIPUR,NAGAR NIGAM,UDAIPUR,27,GEN WOMEN,DR. SONIKA JAIN,33,BJP,FEMALE,GENERAL
2063,UDAIPUR,NAGAR NIGAM,UDAIPUR,28,GENERAL,MUKESH SHARMA,48,BJP,MALE,GENERAL
2064,UDAIPUR,NAGAR NIGAM,UDAIPUR,29,GENERAL,LOKESH GOUD,46,INC,MALE,GENERAL
2065,UDAIPUR,NAGAR NIGAM,UDAIPUR,30,GENERAL,RAMESH CHAND JAIN,51,BJP,MALE,GENERAL
2066,UDAIPUR,NAGAR NIGAM,UDAIPUR,31,OBC WOMEN,VIDHA BHASAR,37,BJP,FEMALE,OBC
2067,UDAIPUR,NAGAR NIGAM,UDAIPUR,32,GENERAL,LALITA MENARIYA,53,BJP,FEMALE,GENERAL
2068,UDAIPUR,NAGAR NIGAM,UDAIPUR,33,SC,BHANWAR LAL SALVI,36,BJP,MALE,SC
2069,UDAIPUR,NAGAR NIGAM,UDAIPUR,34,SC WOMEN,MADHURI RATHORE,29,BJP,FEMALE,SC
2070,UDAIPUR,NAGAR NIGAM,UDAIPUR,35,GEN WOMEN,MONIKA GURJAR,31,INC,FEMALE,OBC
2071,UDAIPUR,NAGAR NIGAM,UDAIPUR,36,GENERAL,BHARAT JOSHI,43,BJP,MALE,GENERAL
2072,UDAIPUR,NAGAR NIGAM,UDAIPUR,37,GENERAL,ARVIND JAROLI,51,BJP,MALE,GENERAL
2073,UDAIPUR,NAGAR NIGAM,UDAIPUR,38,GENERAL,HEMANT BOHARA,45,BJP,MALE,GENERAL
2074,UDAIPUR,NAGAR NIGAM,UDAIPUR,39,GENERAL,"CHANDRA PRAKASH 
 SUW ALAKA POONAMSINGH RAW AT",28,IND,MALE,OBC
2075,UDAIPUR,NAGAR NIGAM,UDAIPUR,40,OBC,,57,BJP,FEMALE,OBC
2076,UDAIPUR,NAGAR NIGAM,UDAIPUR,41,GENERAL,KAMLESH KUMAR MEHTA,31,IND,MALE,GENERAL
2077,UDAIPUR,NAGAR NIGAM,UDAIPUR,42,SC,VENIRAM SALVI,57,BJP,MALE,SC
2078,UDAIPUR,NAGAR NIGAM,UDAIPUR,43,SC,RAVI TARVADI,29,INC,MALE,SC
2079,UDAIPUR,NAGAR NIGAM,UDAIPUR,44,GENERAL,SANJAY BHAGTANI,41,INC,MALE,OBC
2080,UDAIPUR,NAGAR NIGAM,UDAIPUR,45,GENERAL,SHOYAB HUSAIN,60,IND,MALE,GENERAL
2081,UDAIPUR,NAGAR NIGAM,UDAIPUR,46,OBC,MANOHAR CHOUDHARY,28,BJP,MALE,OBC
2082,UDAIPUR,NAGAR NIGAM,UDAIPUR,47,GENERAL,KARNMAL JAROLI,65,BJP,MALE,GENERAL
2083,UDAIPUR,NAGAR NIGAM,UDAIPUR,48,GEN WOMEN,DEEPIKA CHOUDHARY,60,INC,FEMALE,GENERAL
2084,UDAIPUR,NAGAR NIGAM,UDAIPUR,49,GEN WOMEN,JAYSHREE ASNANI,30,BJP,FEMALE,GENERAL
2085,UDAIPUR,NAGAR NIGAM,UDAIPUR,50,GENERAL,GOURAV SINGH,51,INC,MALE,GENERAL
2086,UDAIPUR,NAGAR NIGAM,UDAIPUR,51,GENERAL,PARAS SINGHAVI,36,BJP,MALE,GENERAL
2087,UDAIPUR,NAGAR NIGAM,UDAIPUR,52,OBC WOMEN,TARA SHARMA,35,BJP,FEMALE,OBC
2088,UDAIPUR,NAGAR NIGAM,UDAIPUR,53,GENERAL,KULDEEP JOSHI,42,BJP,MALE,GENERAL
2089,UDAIPUR,NAGAR NIGAM,UDAIPUR,54,GEN WOMEN,RUCHIKA CHOUDHARY,33,BJP,FEMALE,GENERAL
2090,UDAIPUR,NAGAR NIGAM,UDAIPUR,55,GENERAL,MO. SHADAB SHEIKH,31,INC,MALE,GENERAL
2091,UDAIPUR,NAGAR NIGAM,UDAIPUR,56,GEN WOMEN,SHEHANAJ,50,INC,FEMALE,GENERAL
2092,UDAIPUR,NAGAR NIGAM,UDAIPUR,57,GENERAL,CHHOGALAL BHOI,61,BJP,MALE,OBC
2093,UDAIPUR,NAGAR NIGAM,UDAIPUR,58,GEN WOMEN,DR. SHILPA PAMECHA,37,BJP,FEMALE,GENERAL
2094,UDAIPUR,NAGAR NIGAM,UDAIPUR,59,GENERAL,DEVENDRA SAHU,49,BJP,Male,OBC
2095,UDAIPUR,NAGAR NIGAM,UDAIPUR,60,GEN WOMEN,NEHA KUMAWAT,31,INC,FEMALE,OBC
2096,UDAIPUR,NAGAR NIGAM,UDAIPUR,61,OBC,GOVIND SINGH TANK,75,BJP,MALE,OBC
2097,UDAIPUR,NAGAR NIGAM,UDAIPUR,62,GEN WOMEN,HITANSHI SHARMA,33,INC,FEMALE,GENERAL
2098,UDAIPUR,NAGAR NIGAM,UDAIPUR,63,OBC WOMEN,JYOTI LOHAR,28,BJP,FEMALE,OBC
2099,UDAIPUR,NAGAR NIGAM,UDAIPUR,64,GENERAL,RAKESH KUMAR JAIN,48,BJP,MALE,GENERAL
2100,UDAIPUR,NAGAR NIGAM,UDAIPUR,65,GENERAL,POONAM CHAND MOUR,54,IND,MALE,GENERAL
2101,UDAIPUR,NAGAR NIGAM,UDAIPUR,66,OBC WOMEN,REKHA UNTWAL,57,BJP,FEMALE,OBC
2102,UDAIPUR,NAGAR NIGAM,UDAIPUR,67,GEN WOMEN,KUSUM PANWAR,43,BJP,FEMALE,GENERAL
2103,UDAIPUR,NAGAR NIGAM,UDAIPUR,68,GEN WOMEN,REKHA DANGI,35,INC,FEMALE,OBC
2104,UDAIPUR,NAGAR NIGAM,UDAIPUR,69,GENERAL,ALI ASGAR,30,INC,MALE,GENERAL
2105,UDAIPUR,NAGAR NIGAM,UDAIPUR,70,ST,BHANWAR LAL GAMETI,54,INC,MALE,ST
