state,year,district,block,body,ward_no,ward_count,serial,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,source_path,source_page,source_pdf,source_url,source_capture
Assam,2020,Darrang,Mangaldoi,Kharupetia,9,10,30,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Sipajhar,3,10,31,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Sipajhar,4,10,31,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Sipajhar,5,10,31,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Sipajhar,8,10,31,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Darrang,Mangaldoi,Sipajhar,10,10,31,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,3B,21,32,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,5B,21,32,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,2A,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,2B,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,3A,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,4,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,9,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,10,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,12A,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,14A,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,14C,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,North Lakhimpur,14D,21,32,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,5A,10,33,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,6B,10,33,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,1B,10,33,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,3B,10,33,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,4,10,33,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Narayanpur,6A,10,33,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,7,10,34,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,1,10,34,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,4,10,34,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,6,10,34,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,8,10,34,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Lakhimpur,Bihpuria,9,10,34,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,10,10,35,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,8,10,35,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,2,10,35,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,3,10,35,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,7,10,35,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Lakhimpur,Dhakuakhana,Dhakuakhana,9,10,35,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,9,16,36,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,5,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,7,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,8,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,10,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,13,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,15,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Sonari,16,16,36,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,1,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,3,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,5,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,6,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,7,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Charaideo,Charaideo,Moranhat,8,11,37,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,7,14,38,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,1,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,4,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,8,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,10,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,13,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Sivasagar,14,14,38,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Amguri,2,10,39,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Amguri,1,10,39,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Amguri,5,10,39,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Amguri,6,10,39,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Amguri,9,10,39,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Demow,2,10,40,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Demow,5,10,40,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Demow,7,10,40,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Demow,8,10,40,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Demow,10,10,40,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Simaluguri,2,10,41,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Simaluguri,3,10,41,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Simaluguri,5,10,41,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Simaluguri,7,10,41,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Sivasagar,Simaluguri,9,10,41,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,6,10,42,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,1,10,42,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,3,10,42,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,7,10,42,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,8,10,42,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Sivasagar,Nazira,Nazira,9,10,42,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,21,26,43,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,1,26,43,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,2,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,3,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,4,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,6,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,10,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,13,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,15,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,17,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,19,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,24,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,25,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Nagaon,26,26,43,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
