sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
2163,BHILWARA,KOTRI,NANDRAI,GEN,GOPAL LAL GUJAR,M,OBC,nandrai,BHILWARA,KOTRI
2164,BHILWARA,KOTRI,PAROLI,SCW,BALI BALAI,F,SCW,paroli,BHILWARA,KOTRI
2165,BHILWARA,KOTRI,RASED,GENW,MAHIMA DEVI GUJAR,F,OBCW,rased,BHILWARA,KOTRI
2166,BHILWARA,KOTRI,REDW AS,GENW,SAYAR DEVI,F,OBCW,redwas,BHILWARA,KOTRI
2167,BHILWARA,KOTRI,REETH,OBCW,GATU DEVI GUJAR,F,OBCW,reeth,BHILWARA,KOTRI
2168,BHILWARA,KOTRI,SANKHADA,SC,RAMPRASAD KHATIK,M,SC,sankhada,BHILWARA,KOTRI
2169,BHILWARA,KOTRI,SATOLA KA KHEDA,GENW,SARLA DEVI OJHA,F,GENW,satola ka kheda,BHILWARA,KOTRI
2170,BHILWARA,KOTRI,SAWAIPUR,OBC,AMARCHAND GADRI,M,OBC,sawaipur,BHILWARA,KOTRI
2171,BHILWARA,KOTRI,SUTEPHA,GENW,SAYARBAI SHARMA,F,GENW,sutepha,BHILWARA,KOTRI
2172,BHILWARA,KOTRI,UDALIYAS,OBC,LAXMAN LAL GADRI,M,OBC,udaliyas,BHILWARA,KOTRI
2173,BHILWARA,MANDAL,AALMAS,GENW,ALOLI/BHERU KUMAWAT,F,OBCW,aalmas,BHILWARA,MANDAL
2174,BHILWARA,MANDAL,AAMDKALA,SC,RUPA LAL KHATIK,M,SC,aamdkala,BHILWARA,MANDAL
2175,BHILWARA,MANDAL,AMARGARH,GEN,JAGDISH SUWALKA,M,OBC,amargarh,BHILWARA,MANDAL
2176,BHILWARA,MANDAL,BAGOR,OBC,KALURAM JAT,M,OBC,bagor,BHILWARA,MANDAL
2177,BHILWARA,MANDAL,BAVALAS,GENW,BRIJ RAJ KANWAR RANAWAT,F,GENW,bavalas,BHILWARA,MANDAL
2178,BHILWARA,MANDAL,BAVDI,GENW,PREM DEVI SHARMA,F,GENW,bavdi,BHILWARA,MANDAL
2179,BHILWARA,MANDAL,BEMALI,SC,RAKESH KUMAR,M,SC,bemali,BHILWARA,MANDAL
2180,BHILWARA,MANDAL,BHADU,GEN,AJIT SINGH CHUNDAWAT,M,GEN,bhadu,BHILWARA,MANDAL
2181,BHILWARA,MANDAL,BHAGW ANPURA,GENW,RATNA PRABHA CHUNDAWAT,F,GENW,bhagwanpura,BHILWARA,MANDAL
2182,BHILWARA,MANDAL,BHBHANA,GEN,AAWAR DAN,M,GEN,bhbhana,BHILWARA,MANDAL
2183,BHILWARA,MANDAL,BHEMDIY AS,OBCW,UGAMI DEVI GADRI,F,OBCW,bhemdiyas,BHILWARA,MANDAL
2184,BHILWARA,MANDAL,CHANDRAS,SCW,HAGAMI DEVI BALAI,F,SCW,chandras,BHILWARA,MANDAL
2185,BHILWARA,MANDAL,CHANKHER,GENW,LEHAR DEVI JAT,F,OBCW,chankher,BHILWARA,MANDAL
2186,BHILWARA,MANDAL,CHAWANDIYA,GEN,SOHAN LAL KUMAWAT,M,OBC,chawandiya,BHILWARA,MANDAL
2187,BHILWARA,MANDAL,CHILESW AR,GEN,SHYAM KANWAR/HARI SINGH,F,GENW,chileswar,BHILWARA,MANDAL
2188,BHILWARA,MANDAL,CHIT AMBA,GENW,UCHHAV KANWAR,F,GENW,chitamba,BHILWARA,MANDAL
2189,BHILWARA,MANDAL,DAHIMATHA,SC,SHANKAR LAL DHOLI,M,SC,dahimatha,BHILWARA,MANDAL
2190,BHILWARA,MANDAL,DHUNWALA (MA),OBC,DEVA LAL JAT,M,OBC,dhunwala (ma),BHILWARA,MANDAL
2191,BHILWARA,MANDAL,DHUWALA (KAREDA),GENW,PREM KANWAR/PREM SINGH,F,GENW,dhuwala (kareda),BHILWARA,MANDAL
2192,BHILWARA,MANDAL,GANGARH,GENW,KAILASH KANWAR,F,GENW,gangarh,BHILWARA,MANDAL
2193,BHILWARA,MANDAL,GHODAS,OBC,KAMLESH GURJAR,M,OBC,ghodas,BHILWARA,MANDAL
2194,BHILWARA,MANDAL,GORDHANPURA,ST,SANTOK LAL BHIL,M,ST,gordhanpura,BHILWARA,MANDAL
2195,BHILWARA,MANDAL,GORKHIY A,OBCW,MEMA DEVI GURJAR,F,OBCW,gorkhiya,BHILWARA,MANDAL
2196,BHILWARA,MANDAL,JORAW ARPURA,GEN,GOPI LAL GURJAR,M,OBC,jorawarpura,BHILWARA,MANDAL
2197,BHILWARA,MANDAL,KABRADIY A,OBC,DEVI LAL GURJAR,M,OBC,kabradiya,BHILWARA,MANDAL
2198,BHILWARA,MANDAL,KAREDA,SCW,MANJU DEVI JEENGAR,F,SCW,kareda,BHILWARA,MANDAL
2199,BHILWARA,MANDAL,KEEDIMAL,GEN,NAND LAL GURJAR,M,OBC,keedimal,BHILWARA,MANDAL
2200,BHILWARA,MANDAL,KERIY A,OBCW,TEJI KUMAWAT,F,OBCW,keriya,BHILWARA,MANDAL
2201,BHILWARA,MANDAL,LADUWAS,SC,SOHAN LAL DHOBI,M,SC,laduwas,BHILWARA,MANDAL
2202,BHILWARA,MANDAL,LESWA,GEN,GOVIND RAM SOMANI,M,GEN,leswa,BHILWARA,MANDAL
2203,BHILWARA,MANDAL,LUHARIYA,GENW,SULOCHANA KANWAR,F,GENW,luhariya,BHILWARA,MANDAL
2204,BHILWARA,MANDAL,MANDAL,OBC,JAGDISH CHANDRA JAT,M,OBC,mandal,BHILWARA,MANDAL
2205,BHILWARA,MANDAL,MEJA,GENW,SHANTA BAI GURJAR,F,OBCW,meja,BHILWARA,MANDAL
2206,BHILWARA,MANDAL,MOTA KA KHEDA,GENW,ANCHHI GURJAR,F,OBCW,mota ka kheda,BHILWARA,MANDAL
2207,BHILWARA,MANDAL,NARELI,OBCW,JHUMI DEVI,F,OBCW,nareli,BHILWARA,MANDAL
2208,BHILWARA,MANDAL,NIMBAHERA (JATAN),GENW,KAILASH DEVI TIWARI,F,GENW,nimbahera (jatan),BHILWARA,MANDAL
2209,BHILWARA,MANDAL,PEETHAS,GEN,PRAKASH CHANDRA KOTHARI,M,GEN,peethas,BHILWARA,MANDAL
2210,BHILWARA,MANDAL,RAMPURIA,GEN,GANESH LAL GURJAR,M,OBC,rampuria,BHILWARA,MANDAL
2211,BHILWARA,MANDAL,SANTOKPURA,GEN,JAGDISH GURJAR,M,OBC,santokpura,BHILWARA,MANDAL
2212,BHILWARA,MANDAL,SEEDIY AS,GENW,RAJ KANWAR,F,GENW,seediyas,BHILWARA,MANDAL
2213,BHILWARA,MANDAL,SEHUNDA,SCW,GENDI BALAI,F,SCW,sehunda,BHILWARA,MANDAL
2214,BHILWARA,MANDAL,SHIVPURA,GENW,PURAN KANWAR,F,GENW,shivpura,BHILWARA,MANDAL
2215,BHILWARA,MANDAL,SURAS,GEN,SANTOSH KANWAR,F,GENW,suras,BHILWARA,MANDAL
2216,BHILWARA,MANDAL,T AHUNKA,OBCW,JAMANI DEVI SUTHAR,F,OBCW,tahunka,BHILWARA,MANDAL
2217,BHILWARA,MANDAL,THANA,GEN,SUWA LAL @ SHIV LAL GURJAR,M,OBC,thana,BHILWARA,MANDAL
2218,BHILWARA,MANDAL,UMARI,STW,GHISI BHIL,F,STW,umari,BHILWARA,MANDAL
2219,BHILWARA,MANDALGARH,AAROLI,STW,Bhanwari Bai Meena,F,STW,aaroli,BHILWARA,MANDALGARH
2220,BHILWARA,MANDALGARH,BAIGOD,OBCW,Sahana Luhar,F,OBCW,baigod,BHILWARA,MANDALGARH
2221,BHILWARA,MANDALGARH,BALDRAKHA,GEN,,,,baldrakha,BHILWARA,MANDALGARH
2222,BHILWARA,MANDALGARH,BARUNDANI,GENW,Sushila Somani,F,GENW,barundani,BHILWARA,MANDALGARH
2223,BHILWARA,MANDALGARH,BHOPATPURA,GENW,Mewa Devi Banjara,F,OBCW,bhopatpura,BHILWARA,MANDALGARH
2224,BHILWARA,MANDALGARH,BIJOLIA KALAN,GEN,Chand Mal Jain,M,GEN,bijolia kalan,BHILWARA,MANDALGARH
2225,BHILWARA,MANDALGARH,BIJOLIYA KHURD,GEN,Peeru Lal Sen,M,OBC,bijoliya khurd,BHILWARA,MANDALGARH
2226,BHILWARA,MANDALGARH,BIKARAN,SC,Shambhu Balai,M,SC,bikaran,BHILWARA,MANDALGARH
2227,BHILWARA,MANDALGARH,CHAND JI KE KHEDI,OBC,Kailash Chandra Suthar,M,OBC,chand ji ke khedi,BHILWARA,MANDALGARH
2228,BHILWARA,MANDALGARH,DHAKARKHEDI,SC,Khemraj Balai,M,SC,dhakarkhedi,BHILWARA,MANDALGARH
2229,BHILWARA,MANDALGARH,DHAMANIA,OBC,Leela Devi Kumahar,F,OBCW,dhamania,BHILWARA,MANDALGARH
2230,BHILWARA,MANDALGARH,DOLATPAURA,GEN,Rati Ram Rebari,M,ST,dolatpaura,BHILWARA,MANDALGARH
2231,BHILWARA,MANDALGARH,GENOLI,STW,,,,genoli,BHILWARA,MANDALGARH
2232,BHILWARA,MANDALGARH,GOP ALPURA,GEN,Mangi Lal Dhakar,M,OBC,gopalpura,BHILWARA,MANDALGARH
2233,BHILWARA,MANDALGARH,GUDHA (RANA JI KA),GENW,Ruppi Bheel,F,STW,gudha (rana ji ka),BHILWARA,MANDALGARH
2234,BHILWARA,MANDALGARH,HONDA,GENW,,,,honda,BHILWARA,MANDALGARH
2235,BHILWARA,MANDALGARH,JALIDRI,OBCW,Fooma Devi Banjara,F,OBCW,jalidri,BHILWARA,MANDALGARH
2236,BHILWARA,MANDALGARH,JALIYA,GEN,Raj Kumar Pareek,M,GEN,jaliya,BHILWARA,MANDALGARH
2237,BHILWARA,MANDALGARH,JASSUJI KA KHEDA,OBC,Jagroop Gujjar,M,OBC,jassuji ka kheda,BHILWARA,MANDALGARH
2238,BHILWARA,MANDALGARH,JHANJHOLA,GENW,Jeeti Gujjar,F,OBCW,jhanjhola,BHILWARA,MANDALGARH
2239,BHILWARA,MANDALGARH,JOJAWA,OBC,Gopal Lal Jat,M,OBC,jojawa,BHILWARA,MANDALGARH
2240,BHILWARA,MANDALGARH,KACHHOLA,GENW,Jas Kanwar Jain,F,GENW,kachhola,BHILWARA,MANDALGARH
2241,BHILWARA,MANDALGARH,KALYANPURA,SCW,Motiya Devi,F,SCW,kalyanpura,BHILWARA,MANDALGARH
2242,BHILWARA,MANDALGARH,KANSYA,SCW,Lali Devi Balai,F,SCW,kansya,BHILWARA,MANDALGARH
2243,BHILWARA,MANDALGARH,KHACHROL,OBC,Lali Devi Daroga,F,OBCW,khachrol,BHILWARA,MANDALGARH
2244,BHILWARA,MANDALGARH,KHATWADA,GENW,Gheesi Bai,F,GENW,khatwada,BHILWARA,MANDALGARH
2245,BHILWARA,MANDALGARH,LADPURA,STW,Kamla Bheel,F,STW,ladpura,BHILWARA,MANDALGARH
2246,BHILWARA,MANDALGARH,MAHUA,GENW,Madhu Kanwar,F,GENW,mahua,BHILWARA,MANDALGARH
2247,BHILWARA,MANDALGARH,MAKREDI,GEN,Pankaj Gang,M,GEN,makredi,BHILWARA,MANDALGARH
2248,BHILWARA,MANDALGARH,MALKA KHEDA,GENW,Leela Devi Luhar,F,OBCW,malka kheda,BHILWARA,MANDALGARH
2249,BHILWARA,MANDALGARH,MANGTALA,GEN,Rameshwar Lal Paliwal,M,GEN,mangtala,BHILWARA,MANDALGARH
2250,BHILWARA,MANDALGARH,MANPURA,ST,Dev Karan Meena,M,ST,manpura,BHILWARA,MANDALGARH
2251,BHILWARA,MANDALGARH,MOHANPURA,SC,Shayam Lal Balai,M,SC,mohanpura,BHILWARA,MANDALGARH
2252,BHILWARA,MANDALGARH,MOTROKA KHEDA,OBCW,Beema Devi Kumawat,F,OBCW,motroka kheda,BHILWARA,MANDALGARH
2253,BHILWARA,MANDALGARH,MUKUNPURIA,ST,Kanhaya Lal Bheel,M,ST,mukunpuria,BHILWARA,MANDALGARH
2254,BHILWARA,MANDALGARH,NAYA NAGAR,GEN,Viajay Singh Banjara,M,OBC,naya nagar,BHILWARA,MANDALGARH
2255,BHILWARA,MANDALGARH,RAJGARH,SC,Gopal Chamar,M,SC,rajgarh,BHILWARA,MANDALGARH
2256,BHILWARA,MANDALGARH,RALAYATA,GENW,Prem Devi,F,OBCW,ralayata,BHILWARA,MANDALGARH
2257,BHILWARA,MANDALGARH,SALAVTIYA,GENW,Geeta Devi,F,OBCW,salavtiya,BHILWARA,MANDALGARH
2258,BHILWARA,MANDALGARH,SARANA,GENW,Rekha Devi Lohar,F,OBCW,sarana,BHILWARA,MANDALGARH
2259,BHILWARA,MANDALGARH,SARDARM JI KA KHEDA,OBC,Kailash Chandra Dhakar,M,OBC,sardarm ji ka kheda,BHILWARA,MANDALGARH
2260,BHILWARA,MANDALGARH,SARTHALA,GEN,Kana Daroga,M,OBC,sarthala,BHILWARA,MANDALGARH
2261,BHILWARA,MANDALGARH,SHRINAGAR,SC,Rodu Lal Balai,M,SC,shrinagar,BHILWARA,MANDALGARH
2262,BHILWARA,MANDALGARH,SHYAMGARH,ST,Bheru Lal Meena,M,ST,shyamgarh,BHILWARA,MANDALGARH
2263,BHILWARA,MANDALGARH,SHY AMPURA,OBC,Bhanwar Lal Soni,M,OBC,shyampura,BHILWARA,MANDALGARH
2264,BHILWARA,MANDALGARH,SINGOLI,ST,Kalayan Meena,M,ST,singoli,BHILWARA,MANDALGARH
2265,BHILWARA,MANDALGARH,SUKHPURA,GEN,Mangi Lal,M,OBC,sukhpura,BHILWARA,MANDALGARH
2266,BHILWARA,MANDALGARH,SURAS,STW,Narayani Devi,F,STW,suras,BHILWARA,MANDALGARH
2267,BHILWARA,MANDALGARH,THALKALAN,GEN,Bheru Lal Jat,M,OBC,thalkalan,BHILWARA,MANDALGARH
2268,BHILWARA,MANDALGARH,THARODA,GENW,Sarju Devi,F,OBCW,tharoda,BHILWARA,MANDALGARH
2269,BHILWARA,MANDALGARH,TILSAWA,GEN,Kailash Dhakar,M,OBC,tilsawa,BHILWARA,MANDALGARH
2270,BHILWARA,MANDALGARH,UMAJI KA KHEDA,SCW,Indra Devi Raigar,F,SCW,umaji ka kheda,BHILWARA,MANDALGARH
2271,BHILWARA,MANDALGARH,VIKRAMPURA,SCW,Sumitra Devi Balai,F,SCW,vikrampura,BHILWARA,MANDALGARH
2272,BHILWARA,RAIPUR,AASHAHOLI,OBC,DEVILAL JAT,M,OBC,aashaholi,BHILWARA,RAIPUR
2273,BHILWARA,RAIPUR,BAGOLIY A,SC,GOPILAL BALAI,M,SC,bagoliya,BHILWARA,RAIPUR
2274,BHILWARA,RAIPUR,BANGAR,SCW,MEENA,F,SCW,bangar,BHILWARA,RAIPUR
2275,BHILWARA,RAIPUR,BHEENT A,GEN,KANKU DEVI,F,OBCW,bheenta,BHILWARA,RAIPUR
2276,BHILWARA,RAIPUR,BORANA,GEN,SAJJAN DEVI TAK,F,OBCW,borana,BHILWARA,RAIPUR
2277,BHILWARA,RAIPUR,BORIY APURA,GENW,RAJMANI VYAS,F,GENW,boriyapura,BHILWARA,RAIPUR
2278,BHILWARA,RAIPUR,DEVRIY A,GENW,HIRI DEVI,F,OBCW,devriya,BHILWARA,RAIPUR
2279,BHILWARA,RAIPUR,GALWA,GENW,PARSIDEVI GADRI,F,OBCW,galwa,BHILWARA,RAIPUR
2280,BHILWARA,RAIPUR,JHADOL,GEN,ANIL KUMAR BABEL,M,GEN,jhadol,BHILWARA,RAIPUR
2281,BHILWARA,RAIPUR,KHAIMANA,ST,BHOORA BHEEL,M,ST,khaimana,BHILWARA,RAIPUR
2282,BHILWARA,RAIPUR,KHARKHARMALA,GENW,SITA DEVI SUTHAR,F,OBCW,kharkharmala,BHILWARA,RAIPUR
2283,BHILWARA,RAIPUR,KOT,OBCW,LADUDEVI GURJAR,F,OBCW,kot,BHILWARA,RAIPUR
2284,BHILWARA,RAIPUR,MOKHUNDA,OBC,BHAGWANLAL KALAL,M,OBC,mokhunda,BHILWARA,RAIPUR
2285,BHILWARA,RAIPUR,NAHRI,SCW,NANU BALAI,F,SCW,nahri,BHILWARA,RAIPUR
2286,BHILWARA,RAIPUR,NANDSHA,GEN,BHERU SINGH CHUNDAWAT,M,GEN,nandsha,BHILWARA,RAIPUR
2287,BHILWARA,RAIPUR,NARA Y ANKHEDA,GEN,HOKAM SINGH RAJPUT,M,GEN,narayankheda,BHILWARA,RAIPUR
2288,BHILWARA,RAIPUR,NATHADIYAS,OBCW,MAYA DEVI SUTHAR,F,OBCW,nathadiyas,BHILWARA,RAIPUR
2289,BHILWARA,RAIPUR,P ALRAN,OBC,HARLAL GADRI,M,OBC,palran,BHILWARA,RAIPUR
2290,BHILWARA,RAIPUR,PEETHAKHEDA,GENW,GANGABAI BALAI,F,SCW,peethakheda,BHILWARA,RAIPUR
2291,BHILWARA,RAIPUR,RAIPUR,GEN,BHERULAL SUTHAR,M,OBC,raipur,BHILWARA,RAIPUR
2292,BHILWARA,RAIPUR,SAGREV,GENW,LAXMI DEVI,F,GENW,sagrev,BHILWARA,RAIPUR
2293,BHILWARA,RAIPUR,THALA,GENW,BADAMI KUMAWAT,F,OBCW,thala,BHILWARA,RAIPUR
2294,BHILWARA,SAHARA,AAMLI,GEN,LADU LAL NAYAK,M,SC,aamli,BHILWARA,SAHARA
2295,BHILWARA,SAHARA,ARNIYA,GENW,CHANDI SHARMA,F,GENW,arniya,BHILWARA,SAHARA
2296,BHILWARA,SAHARA,BHARAK,SC,BHERU BAIRWA,M,SC,bharak,BHILWARA,SAHARA
2297,BHILWARA,SAHARA,BHUNAS,SCW,SOHANI DEVI BALAI,F,SCW,bhunas,BHILWARA,SAHARA
2298,BHILWARA,SAHARA,CHAVANDIYA,GENW,KAILASHI DEVI,F,OBCW,chavandiya,BHILWARA,SAHARA
2299,BHILWARA,SAHARA,CHHEDKHERA,GENW,AEJI DEVI,F,OBCW,chhedkhera,BHILWARA,SAHARA
2300,BHILWARA,SAHARA,DELANA,GEN,RATAN LAL,M,GEN,delana,BHILWARA,SAHARA
2301,BHILWARA,SAHARA,DHOSAR,GEN,GULAB SINGH,M,OBC,dhosar,BHILWARA,SAHARA
2302,BHILWARA,SAHARA,GANESHPURA,GENW,KUSUMLATA PUROHIT,F,GENW,ganeshpura,BHILWARA,SAHARA
2303,BHILWARA,SAHARA,GOVLIYA,SCW,PRATAPI BALAI,F,SCW,govliya,BHILWARA,SAHARA
2304,BHILWARA,SAHARA,KANGANI,GENW,BHAGU DEVI,F,OBCW,kangani,BHILWARA,SAHARA
2305,BHILWARA,SAHARA,KHAKHLA,OBC,MOHAN LAL,M,OBC,khakhla,BHILWARA,SAHARA
2306,BHILWARA,SAHARA,KOSHITHAL,GEN,SANKAR LAL,M,GEN,koshithal,BHILWARA,SAHARA
2307,BHILWARA,SAHARA,LAKOHLA,GEN,OM PRAKASH BAHEDIYA,M,GEN,lakohla,BHILWARA,SAHARA
2308,BHILWARA,SAHARA,MAHENDRAGARH,OBCW,NANDU DEVI PANWAR,F,OBCW,mahendragarh,BHILWARA,SAHARA
2309,BHILWARA,SAHARA,MAJHAWAS,OBCW,NANI DEVI,F,OBCW,majhawas,BHILWARA,SAHARA
2310,BHILWARA,SAHARA,NAGEDIY AKHEDA,STW,SOSAR,F,STW,nagediyakheda,BHILWARA,SAHARA
2311,BHILWARA,SAHARA,NANDSHA,ST,RAMA BHIL,M,ST,nandsha,BHILWARA,SAHARA
2312,BHILWARA,SAHARA,POTLA,GENW,DEU BAI AGAL,F,GENW,potla,BHILWARA,SAHARA
2313,BHILWARA,SAHARA,SAHADA,OBCW,SUMAN JAT,F,OBCW,sahada,BHILWARA,SAHARA
2314,BHILWARA,SAHARA,SALERA,OBC,PRAKASH CHANDRA CHOUDHARY,M,OBC,salera,BHILWARA,SAHARA
2315,BHILWARA,SAHARA,SARGAON,GENW,SURAJ KANWAR,F,GENW,sargaon,BHILWARA,SAHARA
2316,BHILWARA,SAHARA,SATLIYAS,GENW,CHAND KANWAR CHUNDAWAT,F,GENW,satliyas,BHILWARA,SAHARA
2317,BHILWARA,SAHARA,SHIVRATI,SC,MANGI LAL NAYAK,M,SC,shivrati,BHILWARA,SAHARA
2318,BHILWARA,SAHARA,SONIYANA,GEN,BHERU LAL JAT,M,OBC,soniyana,BHILWARA,SAHARA
2319,BHILWARA,SAHARA,SURAWAS,SC,TARA CHAND KHATIK,M,SC,surawas,BHILWARA,SAHARA
2320,BHILWARA,SAHARA,ULLAI,GEN,DILIP,M,GEN,ullai,BHILWARA,SAHARA
2321,BHILWARA,SAHARA,UMMEDPURA,OBC,JODHA GURJAR,M,OBC,ummedpura,BHILWARA,SAHARA
2322,BHILWARA,SHAHPURA,AMLI KALA,GENW,KIRAN MALU,F,GENW,amli kala,BHILWARA,SHAHPURA
2323,BHILWARA,SHAHPURA,ARNIYA GHORA,GEN,RAJENDRA CHOUDHARY,M,GEN,arniya ghora,BHILWARA,SHAHPURA
2324,BHILWARA,SHAHPURA,ARNIYA RASA,GEN,RAJENDRA KUMAR,M,GEN,arniya rasa,BHILWARA,SHAHPURA
2325,BHILWARA,SHAHPURA,ARW AD,GENW,GIRIRAJ KANWAR,F,GENW,arwad,BHILWARA,SHAHPURA
2326,BHILWARA,SHAHPURA,BACHHEKHADA,GENW,SITA DEVI SEN,F,OBCW,bachhekhada,BHILWARA,SHAHPURA
2327,BHILWARA,SHAHPURA,BALAPURA,GEN,ONAD KHAROL,M,OBC,balapura,BHILWARA,SHAHPURA
2328,BHILWARA,SHAHPURA,BASEDA,SC,AVINASH JINGAR,M,SC,baseda,BHILWARA,SHAHPURA
2329,BHILWARA,SHAHPURA,BHOJPUR,OBC,SAYAR DEVI GURJAR,F,OBCW,bhojpur,BHILWARA,SHAHPURA
2330,BHILWARA,SHAHPURA,BILIYA,GENW,KAMALA DEVI GUJAR,F,OBCW,biliya,BHILWARA,SHAHPURA
2331,BHILWARA,SHAHPURA,BORADA,GEN,KISHAN GOPAL SONI,M,OBC,borada,BHILWARA,SHAHPURA
2332,BHILWARA,SHAHPURA,DABLA CHANDA,SCW,SOSAR DEVI DHOLI,F,SCW,dabla chanda,BHILWARA,SHAHPURA
2333,BHILWARA,SHAHPURA,DABLA KACHARA,OBCW,ABHILASHA GURJAR,F,OBCW,dabla kachara,BHILWARA,SHAHPURA
2334,BHILWARA,SHAHPURA,DEVRIY A,OBCW,ANITA DEVI KUMAWAT,F,OBCW,devriya,BHILWARA,SHAHPURA
2335,BHILWARA,SHAHPURA,DHANOP,SCW,BHAGWATI DEVI,F,SCW,dhanop,BHILWARA,SHAHPURA
2336,BHILWARA,SHAHPURA,DHIKOL A,STW,LEELA MEENA,F,STW,dhikola,BHILWARA,SHAHPURA
2337,BHILWARA,SHAHPURA,DOHRIY A,OBC,SHOKAT KHAN,M,OBC,dohriya,BHILWARA,SHAHPURA
2338,BHILWARA,SHAHPURA,DOLATPURA,SCW,MANBHAR BALAI,F,SCW,dolatpura,BHILWARA,SHAHPURA
2339,BHILWARA,SHAHPURA,FUL Y AKHURD,GEN,GANPAT LAL KHATIK,M,SC,fulyakhurd,BHILWARA,SHAHPURA
2340,BHILWARA,SHAHPURA,GIRDIY A,GENW,PYARI GURJAR,F,OBCW,girdiya,BHILWARA,SHAHPURA
2341,BHILWARA,SHAHPURA,HUKUMPURA,GENW,YASHODA JAT,F,OBCW,hukumpura,BHILWARA,SHAHPURA
2342,BHILWARA,SHAHPURA,IETDIYA,OBC,UDA LAL GURJAR,M,OBC,ietdiya,BHILWARA,SHAHPURA
2343,BHILWARA,SHAHPURA,IETMARIYA,GEN,DEVENDRA PRASAD,M,GEN,ietmariya,BHILWARA,SHAHPURA
2344,BHILWARA,SHAHPURA,KADISAHNA,SC,LALA RAM DHOBI,M,SC,kadisahna,BHILWARA,SHAHPURA
2345,BHILWARA,SHAHPURA,KANCHE KURD,ST,NARAYAN LAL BHEEL,M,ST,kanche kurd,BHILWARA,SHAHPURA
2346,BHILWARA,SHAHPURA,KANCHEN KALAN,GENW,NIHALI DEVI KHATIK,F,SCW,kanchen kalan,BHILWARA,SHAHPURA
2347,BHILWARA,SHAHPURA,KHAMOR,OBCW,SUMITRA GURJAR,F,OBCW,khamor,BHILWARA,SHAHPURA
2348,BHILWARA,SHAHPURA,KOTHIYA,GEN,BAL KISHAN SHARMA,M,GEN,kothiya,BHILWARA,SHAHPURA
2349,BHILWARA,SHAHPURA,LASADIYA,SCW,BALI DEVI BALAI,F,SCW,lasadiya,BHILWARA,SHAHPURA
2350,BHILWARA,SHAHPURA,LULANS,SC,KHANA BAIRWA,M,SC,lulans,BHILWARA,SHAHPURA
2351,BHILWARA,SHAHPURA,MATA JI KA KHEDA,GENW,MANGI DEVI JAT,F,OBCW,mata ji ka kheda,BHILWARA,SHAHPURA
2352,BHILWARA,SHAHPURA,MINDOLIY A,GEN,PANNA LAL KHAROL,M,OBC,mindoliya,BHILWARA,SHAHPURA
2353,BHILWARA,SHAHPURA,PHULIYAKALAN,GEN,SHIVRATAN PORWAL,M,GEN,phuliyakalan,BHILWARA,SHAHPURA
2354,BHILWARA,SHAHPURA,PRATAPPURA,STW,LALI DEVI BHEEL,F,STW,pratappura,BHILWARA,SHAHPURA
2355,BHILWARA,SHAHPURA,REHAD,OBC,SALEEM KHAN,M,OBC,rehad,BHILWARA,SHAHPURA
2356,BHILWARA,SHAHPURA,SANGARI,ST,HEMRAJ BHEEL,M,ST,sangari,BHILWARA,SHAHPURA
2357,BHILWARA,SHAHPURA,SANGRIY A,GEN,SAMPAT SINGH,M,GEN,sangriya,BHILWARA,SHAHPURA
2358,BHILWARA,SHAHPURA,TASWARIYA BAS,GENW,UCHCHAB KANWAR,F,GENW,taswariya bas,BHILWARA,SHAHPURA
2359,BHILWARA,SHAHPURA,TEHNAL,OBCW,TULSI DEVI KUMAWAT,F,OBCW,tehnal,BHILWARA,SHAHPURA
2360,BHILWARA,SUWANA,AAMLIGARH,STW,NANDU BHIL,F,STW,aamligarh,BHILWARA,SUWANA
2361,BHILWARA,SUWANA,AATUN,GENW,LALITA PALIWAL,F,GENW,aatun,BHILWARA,SUWANA
2362,BHILWARA,SUWANA,ARJIYA,GENW,RAJI DEVI VYAS,F,GENW,arjiya,BHILWARA,SUWANA
2363,BHILWARA,SUWANA,BARDOD,OBCW,LEHARI DEVI JAT,F,OBCW,bardod,BHILWARA,SUWANA
2364,BHILWARA,SUWANA,BHOLI,OBCW,VIMLA KANWAR,F,OBCW,bholi,BHILWARA,SUWANA
2365,BHILWARA,SUWANA,BHOPALGARH,GEN,KALU KEER,M,OBC,bhopalgarh,BHILWARA,SUWANA
2366,BHILWARA,SUWANA,DANTHAL,GEN,SHIV SINGH RAJPUT,M,GEN,danthal,BHILWARA,SUWANA
2367,BHILWARA,SUWANA,DARIBA,GENW,PROMIL A,F,OBCW,dariba,BHILWARA,SUWANA
2368,BHILWARA,SUWANA,DEVLI,SC,RADHESHYAM BALAI,M,SC,devli,BHILWARA,SUWANA
2369,BHILWARA,SUWANA,DUDIY A,OBC,MANGI LAL GADRI,M,OBC,dudiya,BHILWARA,SUWANA
2370,BHILWARA,SUWANA,GUNDLI,GEN,PRANVEER SINGH,M,GEN,gundli,BHILWARA,SUWANA
2371,BHILWARA,SUWANA,GURL A,GEN,SURESH BOHRA,M,GEN,gurla,BHILWARA,SUWANA
2372,BHILWARA,SUWANA,HALED,GENW,PREM DEVI,F,OBCW,haled,BHILWARA,SUWANA
2373,BHILWARA,SUWANA,HAMEERGARH,GENW,ASHA DEVI MADOWARA,F,GENW,hameergarh,BHILWARA,SUWANA
