sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
5315,JAIPUR,SANGANER,LAKHANA,ST (Woman),MEENA KUMARI MEENA,,ST (Woman),lakhana,JAIPUR,SANGANER
5316,JAIPUR,SANGANER,MAHAPURA,OBC,HANUMAN SAHYA JAT,,OBC,mahapura,JAIPUR,SANGANER
5317,JAIPUR,SANGANER,MOHANPURA,SC (Woman),SARITA DEVI,,SC (Woman),mohanpura,JAIPUR,SANGANER
5318,JAIPUR,SANGANER,MUHANA,General,SUNIL KUMAWAT,,OBC,muhana,JAIPUR,SANGANER
5319,JAIPUR,SANGANER,NARSINGHPURA,General,BANSHIDHAR,,OBC,narsinghpura,JAIPUR,SANGANER
5320,JAIPUR,SANGANER,NEVT A,General (Woman),KALP ANA,,General (Woman),nevt a,JAIPUR,SANGANER
5321,JAIPUR,SANGANER,P ANW ALIA,ST,MADAN LAL VERMA,,ST,p anw alia,JAIPUR,SANGANER
5322,JAIPUR,SANGANER,RAMPURA UNTI,General,BHANWAR LAL,,OBC,rampura unti,JAIPUR,SANGANER
5323,JAIPUR,SANGANER,SHRIRAM KI NANGAL,OBC,NATHULAL JANGID,,OBC,shriram ki nangal,JAIPUR,SANGANER
5324,JAIPUR,SANGANER,THIKIRIYA,General (Woman),RAJ KANWAR,,General (Woman),thikiriya,JAIPUR,SANGANER
5325,JAIPUR,SANGANER,VATIKA,OBC (Woman),GEETA CHAUDHARY,,OBC (Woman),vatika,JAIPUR,SANGANER
5326,JAIPUR,SANGANER,VIDHANI,General (Woman),ANITA YADAV,,OBC (Woman),vidhani,JAIPUR,SANGANER
5327,JAIPUR,SANGANER,MADAU,ST (Woman),SUMAN MEENA,,ST (Woman),madau,JAIPUR,SANGANER
5328,JAIPUR,SANGANER,JAGANA THPURA,SC,POKHAR,,SC,jagana thpura,JAIPUR,SANGANER
5329,JAIPUR,SANGANER,ASHAVALA,ST,KAILSH CHAND MEENA,,ST,ashavala,JAIPUR,SANGANER
5330,JAIPUR,SANGANER,KHEDI GOKULPURA,SC (Woman),NIRMALA DEVI,,SC,khedi gokulpura,JAIPUR,SANGANER
5331,JAIPUR,SANGANER,BADI KA BANS,SC,JHUTHA RAM BALAI,,SC,badi ka bans,JAIPUR,SANGANER
4833,ANUMANGAR,H SANGARIYA,AMARPURA JALU,General,RAJENDER KUMAR,,OBC,amarpura jalu,HANUMANGARH,SANGARIYA
4834,ANUMANGAR,H SANGARIYA,BHAGA TPURA,General,RAMANDEEP SINGH,,OBC,bhaga tpura,HANUMANGARH,SANGARIYA
4835,ANUMANGAR,H SANGARIYA,BHAKHARAWALI,SC (Woman),RANI KAUR,,SC (Woman),bhakharawali,HANUMANGARH,SANGARIYA
4836,ANUMANGAR,H SANGARIYA,BOLAWALI,SC (Woman),SUMAN,,SC (Woman),bolawali,HANUMANGARH,SANGARIYA
4837,ANUMANGAR,H SANGARIYA,CHAK HIRASINGHWALA,General (Woman),SUKHVEER KAUR,,OBC (Woman),chak hirasinghwala,HANUMANGARH,SANGARIYA
4838,ANUMANGAR,H SANGARIYA,DEENGARH,SC (Woman),PRIYANKA DEVI,,SC (Woman),deengarh,HANUMANGARH,SANGARIYA
4839,ANUMANGAR,H SANGARIYA,DHABAN,General,GURPAS SINGH,,OBC,dhaban,HANUMANGARH,SANGARIYA
4840,ANUMANGAR,H SANGARIYA,FATEHPUR,General (Woman),P ARVEEN KOUSHAL,,OBC (Woman),fatehpur,HANUMANGARH,SANGARIYA
4841,ANUMANGAR,H SANGARIYA,HARIPURA,General (Woman),POONAM,,OBC (Woman),haripura,HANUMANGARH,SANGARIYA
4842,ANUMANGAR,H SANGARIYA,INDERGARH,OBC,GURMEL SINGH,,OBC,indergarh,HANUMANGARH,SANGARIYA
4843,ANUMANGAR,H SANGARIYA,INDERPURA,OBC,KRISHNA DEVI,,OBC (Woman),inderpura,HANUMANGARH,SANGARIYA
4844,ANUMANGAR,H SANGARIYA,JANDWALA SIKHAN,SC (Woman),BALJEET KAUR URF RIMPI,,SC (Woman),jandwala sikhan,HANUMANGARH,SANGARIYA
4845,ANUMANGAR,H SANGARIYA,KIKARW ALI,General,MOHAMMADDEEN,,General,kikarw ali,HANUMANGARH,SANGARIYA
4846,ANUMANGAR,H SANGARIYA,KISHANPURA UTRADA,OBC (Woman),CHANDERKALA,,OBC (Woman),kishanpura utrada,HANUMANGARH,SANGARIYA
4847,ANUMANGAR,H SANGARIYA,LILAWALI,General (Woman),VASUNDHARA CHAUDHARY,,OBC (Woman),lilawali,HANUMANGARH,SANGARIYA
4848,ANUMANGAR,H SANGARIYA,MALARAMPURA,OBC (Woman),MANPREET KAUR,,OBC (Woman),malarampura,HANUMANGARH,SANGARIYA
4849,ANUMANGAR,H SANGARIYA,MANAKSAR,General (Woman),RAJENDER KAUR,,General (Woman),manaksar,HANUMANGARH,SANGARIYA
4850,ANUMANGAR,H SANGARIYA,MORJAND SIKHAN,OBC,TARSEM SINGH,,OBC,morjand sikhan,HANUMANGARH,SANGARIYA
4851,ANUMANGAR,H SANGARIYA,NAGRANA,General (Woman),SANJU TIWARI,,General (Woman),nagrana,HANUMANGARH,SANGARIYA
4852,ANUMANGAR,H SANGARIYA,NATHWANA,General (Woman),SUMAN,,OBC (Woman),nathwana,HANUMANGARH,SANGARIYA
4853,ANUMANGAR,H SANGARIYA,NUKERA,SC,LAKHVEER KUMAR,,SC,nukera,HANUMANGARH,SANGARIYA
4854,ANUMANGAR,H SANGARIYA,RASUW ALA,SC,P ANDURAM,,SC,rasuw ala,HANUMANGARH,SANGARIYA
4855,ANUMANGAR,H SANGARIYA,RA T ANPURA,General,SATYAPAL,,OBC,ra t anpura,HANUMANGARH,SANGARIYA
4856,ANUMANGAR,H SANGARIYA,SANTPURA,SC,MAKHANRAM,,SC,santpura,HANUMANGARH,SANGARIYA
4857,ANUMANGAR,H SANGARIYA,SHAHPINI,General,GURPYAR SINGH,,OBC,shahpini,HANUMANGARH,SANGARIYA
4858,ANUMANGAR,H SANGARIYA,SINGHPURA,SC,BHURA RAM,,SC,singhpura,HANUMANGARH,SANGARIYA
7162,KOT A,SANGOD,AANVA,SC (Woman),JANAKI BAI URF RAMJANAKI,,SC (Woman),aanva,KOTA,SANGOD
7163,KOT A,SANGOD,AMRITKUAN,General,SURYAPRAKASH,,General,amritkuan,KOTA,SANGOD
7164,KOT A,SANGOD,BALUHEDA,General (Woman),NARENDRA KUMARI,,OBC (Woman),baluheda,KOTA,SANGOD
7165,KOT A,SANGOD,BAPAVARKALA,General,KISHAN CHAND,,General,bapavarkala,KOTA,SANGOD
7166,KOT A,SANGOD,BASYAHEDI,General (Woman),MAMTA GOCHAR,,OBC (Woman),basyahedi,KOTA,SANGOD
7167,KOT A,SANGOD,BORINAKALAN,General (Woman),RAJKUMARI MEHTA,,OBC (Woman),borinakalan,KOTA,SANGOD
7168,KOT A,SANGOD,DANTA,SC (Woman),KAILASH BAI,,SC (Woman),danta,KOTA,SANGOD
7169,KOT A,SANGOD,DEEGOD,General (Woman),PREMLATA MEENA,,ST (Woman),deegod,KOTA,SANGOD
7170,KOT A,SANGOD,DEVLI,OBC,RAMESHWAR PRASAD SUMAN,,OBC,devli,KOTA,SANGOD
7171,KOT A,SANGOD,DHULET,General,NAROTTAM SHARMA,,General,dhulet,KOTA,SANGOD
7172,KOT A,SANGOD,DILLIPURA,SC,KAMLA PRAKASH,,SC,dillipura,KOTA,SANGOD
7173,KOT A,SANGOD,HEINGI,SC (Woman),LAXMI MEHAR,,SC (Woman),heingi,KOTA,SANGOD
7174,KOT A,SANGOD,HINGONLIA,OBC,RAM PRASAD,,OBC,hingonlia,KOTA,SANGOD
7175,KOT A,SANGOD,JALIMPURA,OBC (Woman),MANBHAR BAI,,OBC (Woman),jalimpura,KOTA,SANGOD
7176,KOT A,SANGOD,JHALRI,SC (Woman),MANGI BAI,,SC (Woman),jhalri,KOTA,SANGOD
7177,KOT A,SANGOD,KAMOLAR,OBC (Woman),LEELA BAI,,OBC (Woman),kamolar,KOTA,SANGOD
7178,KOT A,SANGOD,KANW AS,ST,NAVAN KISHOR,,ST,kanw as,KOTA,SANGOD
7179,KOT A,SANGOD,KHADIYA,General,RAMCHANDRA NAGAR,,OBC,khadiya,KOTA,SANGOD
7180,KOT A,SANGOD,KHAJURI,General (Woman),BINTI,,OBC (Woman),khajuri,KOTA,SANGOD
7181,KOT A,SANGOD,KHAJURNA,ST,RAJENDRA PRASAD,,ST,khajurna,KOTA,SANGOD
7182,KOT A,SANGOD,KISHANPURA,ST (Woman),SANJU KUMARI MINA,,ST (Woman),kishanpura,KOTA,SANGOD
7183,KOT A,SANGOD,KUNDANPUR,General (Woman),MEENA KUMARI,,General (Woman),kundanpur,KOTA,SANGOD
7184,KOT A,SANGOD,KURAD,General (Woman),MAMTA,,OBC (Woman),kurad,KOTA,SANGOD
7185,KOT A,SANGOD,KURIDIYAKHURD,General (Woman),RUKMANI BAI,,OBC (Woman),kuridiyakhurd,KOTA,SANGOD
7186,KOT A,SANGOD,LABANIYA,SC,JAI SINGH NAYAK,,SC,labaniya,KOTA,SANGOD
7187,KOT A,SANGOD,LATURI,OBC (Woman),MEENA,,OBC (Woman),laturi,KOTA,SANGOD
7188,KOT A,SANGOD,LODAHEDA,ST (Woman),KAVITA MEENA,,ST (Woman),lodaheda,KOTA,SANGOD
7189,KOT A,SANGOD,MAMOR,General,KUSHAL PAL SINGH,,General,mamor,KOTA,SANGOD
7190,KOT A,SANGOD,MANDAP,SC,DEVI LAL,,SC,mandap,KOTA,SANGOD
7191,KOT A,SANGOD,MANDIT A,General,TEJPRATAP SINGH,,General,mandit a,KOTA,SANGOD
7192,KOT A,SANGOD,MOIKALA,OBC,KRISHN MURARI YADAV,,OBC,moikala,KOTA,SANGOD
7193,KOT A,SANGOD,MORUKALA,SC,RAM PRASAD VALMIKI,,SC,morukala,KOTA,SANGOD
7194,KOT A,SANGOD,SAWANBHADO,General,DUSHYANT KUMAR SHARMA,,General,sawanbhado,KOTA,SANGOD
7195,KOT A,SANGOD,SHYAMPURA,General (Woman),MADHUBALA NAHRIYA,,OBC (Woman),shyampura,KOTA,SANGOD
7196,KOT A,SANGOD,TOHTI,General,SATYA NARAYAN,,OBC,tohti,KOTA,SANGOD
7197,KOT A,SANGOD,VINODKHURD,General,PREMCHAND,,OBC,vinodkhurd,KOTA,SANGOD
5515,JAISALMER,SANKDA,BALAD,General,GIRDHAR SINGH,,General,balad,JAISALMER,SANKRA
5516,JAISALMER,SANKDA,BANDHEVA,General (Woman),SARITA DEVI,,General (Woman),bandheva,JAISALMER,SANKRA
5517,JAISALMER,SANKDA,BARATH KA GAON,OBC,GAJENDRA SINGH,,OBC,barath ka gaon,JAISALMER,SANKRA
5518,JAISALMER,SANKDA,BHAISDA,SC,KEVAL RAM,,SC,bhaisda,JAISALMER,SANKRA
5519,JAISALMER,SANKDA,BHANIYANA,General (Woman),KAMLA DEVI,,OBC (Woman),bhaniyana,JAISALMER,SANKRA
5520,JAISALMER,SANKDA,BHIKHODAI,OBC,AYUB KHAN,,OBC,bhikhodai,JAISALMER,SANKRA
5521,JAISALMER,SANKDA,BHURJGARH,SC (Woman),ANIT A,,SC (Woman),bhurjgarh,JAISALMER,SANKRA
5522,JAISALMER,SANKDA,CHHAYAN,SC (Woman),NARPATA DEVI,,SC (Woman),chhayan,JAISALMER,SANKRA
5523,JAISALMER,SANKDA,CHOWK,General (Woman),MOOMAL,,General (Woman),chowk,JAISALMER,SANKRA
5524,JAISALMER,SANKDA,DANT AL,General,GUDDI KANWAR,,General (Woman),dantal,JAISALMER,SANKRA
5525,JAISALMER,SANKDA,DIDANIYA,General (Woman),GUDDI MALI,,OBC (Woman),didaniya,JAISALMER,SANKRA
5526,JAISALMER,SANKDA,GOMAT,General,MANJOORDEEN,,OBC,gomat,JAISALMER,SANKRA
5527,JAISALMER,SANKDA,JAIMLA,OBC (Woman),MAMTA,,OBC (Woman),jaimla,JAISALMER,SANKRA
5528,JAISALMER,SANKDA,JALODA POKRAN,General,RASHEED KHAN,,OBC,jaloda pokran,JAISALMER,SANKRA
5529,JAISALMER,SANKDA,JHABRA,General (Woman),LEELA KUMARI,,General (Woman),jhabra,JAISALMER,SANKRA
5530,JAISALMER,SANKDA,JHALARIYA,OBC (Woman),JANTA,,OBC (Woman),jhalariya,JAISALMER,SANKRA
5531,JAISALMER,SANKDA,KAILAVA,General,SAHABUDEEN,,OBC,kailava,JAISALMER,SANKRA
5532,JAISALMER,SANKDA,KHETOLAI,General,NA THURAM,,OBC,khetolai,JAISALMER,SANKRA
5533,JAISALMER,SANKDA,LANVA,General (Woman),GUDDI,,General (Woman),lanva,JAISALMER,SANKRA
5534,JAISALMER,SANKDA,LATHI,General (Woman),LALITA,,General (Woman),lathi,JAISALMER,SANKRA
5535,JAISALMER,SANKDA,LOHARKI,OBC,RAMLAL,,OBC,loharki,JAISALMER,SANKRA
5536,JAISALMER,SANKDA,LUNAKALLA,General (Woman),KIRAN KANWAR,,General (Woman),lunakalla,JAISALMER,SANKRA
5537,JAISALMER,SANKDA,MANASAR,General (Woman),BASANTI DEVI,,OBC (Woman),manasar,JAISALMER,SANKRA
5538,JAISALMER,SANKDA,MANDW A,General (Woman),P APPU,,General (Woman),mandw a,JAISALMER,SANKRA
5539,JAISALMER,SANKDA,MODRADI,General (Woman),MAYA KANWAR,,General (Woman),modradi,JAISALMER,SANKRA
5540,JAISALMER,SANKDA,NEDAN,General,BHER SINGH,,General,nedan,JAISALMER,SANKRA
5541,JAISALMER,SANKDA,OLA,General,MAHAVEER SINGH,,General,ola,JAISALMER,SANKRA
5542,JAISALMER,SANKDA,P ADAMPURA,OBC (Woman),PARU DEVI,,OBC (Woman),p adampura,JAISALMER,SANKRA
5543,JAISALMER,SANKDA,P ANNASAR,OBC (Woman),ASMA,,OBC (Woman),p annasar,JAISALMER,SANKRA
5544,JAISALMER,SANKDA,PHALSUND,General (Woman),PUSHPA KANWAR,,General (Woman),phalsund,JAISALMER,SANKRA
5545,JAISALMER,SANKDA,RAJAMTHAI,General,MADAN SINGH,,General,rajamthai,JAISALMER,SANKRA
5546,JAISALMER,SANKDA,RAJGARH,OBC,MORI KANWAR,,OBC (Woman),rajgarh,JAISALMER,SANKRA
5547,JAISALMER,SANKDA,RAMDEVRA,ST (Woman),BHOORI DEVI,,ST (Woman),ramdevra,JAISALMER,SANKRA
5548,JAISALMER,SANKDA,RATDIYA,General (Woman),VIMLA,,OBC (Woman),ratdiya,JAISALMER,SANKRA
5549,JAISALMER,SANKDA,SADA,General,BHANWAR SINGH,,General,sada,JAISALMER,SANKRA
5550,JAISALMER,SANKDA,SANKDA,General,KISHAN SINGH,,General,sankda,JAISALMER,SANKRA
5551,JAISALMER,SANKDA,SARDARSINGH KI DHANI,General,KEVAL SINGH,,General,sardarsingh ki dhani,JAISALMER,SANKRA
5552,JAISALMER,SANKDA,SWAMJI KI DHANI,General (Woman),SARLA,,General (Woman),swamji ki dhani,JAISALMER,SANKRA
5553,JAISALMER,SANKDA,UJLA,General,VINOD KUMAR,,General,ujla,JAISALMER,SANKRA
5554,JAISALMER,SANKDA,MADHUPURA,ST,DALARAM,,ST,madhupura,JAISALMER,SANKRA
5555,JAISALMER,SANKDA,SUBHASHNAGAR,OBC,JITENDRA KUMAR,,OBC,subhashnagar,JAISALMER,SANKRA
5556,JAISALMER,SANKDA,DHAULASAR,SC,SALOO RAM,,SC,dhaulasar,JAISALMER,SANKRA
5557,JAISALMER,SANKDA,ODHANIYA,SC (Woman),SEET A,,SC (Woman),odhaniya,JAISALMER,SANKRA
5558,JAISALMER,SANKDA,SANAVADA,SC,RAJURAM,,SC,sanavada,JAISALMER,SANKRA
6976,KARAULI,SAPOTRA,AMARGARH,SC (Woman),SURESH BAI BAIRWA,,SC (Woman),amargarh,KARAULI,SAPOTRA
6977,KARAULI,SAPOTRA,AMARW AD,SC (Woman),NEERAJ,,SC (Woman),amarw ad,KARAULI,SAPOTRA
6978,KARAULI,SAPOTRA,BAGIDA,General,GIRRAJ SARAN,,General,bagida,KARAULI,SAPOTRA
6979,KARAULI,SAPOTRA,BALOTI,SC,RAMKANYA,,SC (Woman),baloti,KARAULI,SAPOTRA
6980,KARAULI,SAPOTRA,BANJANA,ST (Woman),SAMAY BAI MEENA,,ST (Woman),banjana,KARAULI,SAPOTRA
6981,KARAULI,SAPOTRA,BAPOTI,SC,MOHAN LAL BAIRWA,,SC,bapoti,KARAULI,SAPOTRA
6982,KARAULI,SAPOTRA,BARODA,ST (Woman),KOSHALYA MEENA,,ST (Woman),baroda,KARAULI,SAPOTRA
6983,KARAULI,SAPOTRA,BHARTUN,ST (Woman),ASMIN MEENA,,ST (Woman),bhartun,KARAULI,SAPOTRA
6984,KARAULI,SAPOTRA,BUKNA,SC (Woman),GORDHANI MANAWAR,,SC,bukna,KARAULI,SAPOTRA
6985,KARAULI,SAPOTRA,CHODA GAON,ST (Woman),SIMLA DEVI MEENA,,ST (Woman),choda gaon,KARAULI,SAPOTRA
6986,KARAULI,SAPOTRA,DABRA,General,BHARAT LAL MEENA,,ST,dabra,KARAULI,SAPOTRA
6987,KARAULI,SAPOTRA,DIKOLIKALAN,General (Woman),RAMOTI MEENA,,ST (Woman),dikolikalan,KARAULI,SAPOTRA
6988,KARAULI,SAPOTRA,DOLATPURA,ST,RAM LAKHAN MEENA,,ST,dolatpura,KARAULI,SAPOTRA
6989,KARAULI,SAPOTRA,EKAT,General (Woman),GUDDI DEVI MEENA,,ST,ekat,KARAULI,SAPOTRA
6990,KARAULI,SAPOTRA,GAJJUPURA,OBC,MUKESH PRAJAPAT,,OBC,gajjupura,KARAULI,SAPOTRA
6991,KARAULI,SAPOTRA,GOTHRA,General,MUKESH CHAND MEENA,,ST,gothra,KARAULI,SAPOTRA
6992,KARAULI,SAPOTRA,HADOTI,ST,MUNIRAJ MEENA,,ST,hadoti,KARAULI,SAPOTRA
6993,KARAULI,SAPOTRA,HARIYA KA MANDIR,General (Woman),USHA KUMARI MEENA,,ST (Woman),hariya ka mandir,KARAULI,SAPOTRA
6994,KARAULI,SAPOTRA,INAYATI,General (Woman),LAKHAN BAI MEENA,,ST (Woman),inayati,KARAULI,SAPOTRA
6995,KARAULI,SAPOTRA,JAKHODA,ST,SHRI LAL MEENA,,ST,jakhoda,KARAULI,SAPOTRA
6996,KARAULI,SAPOTRA,JEEROT A,General (Woman),BAVLI BANO,,OBC (Woman),jeerot a,KARAULI,SAPOTRA
6997,KARAULI,SAPOTRA,JODLI,SC,BHARAT LAL BAIRWA,,SC,jodli,KARAULI,SAPOTRA
6998,KARAULI,SAPOTRA,KACHRODA,General,KAMAR SINGH MEENA,,ST,kachroda,KARAULI,SAPOTRA
6999,KARAULI,SAPOTRA,KALAGUDA,ST,BATTI LAL MEENA,,ST,kalaguda,KARAULI,SAPOTRA
7000,KARAULI,SAPOTRA,KHEDL A,ST,HANSRAJ MEENA,,ST,khedl a,KARAULI,SAPOTRA
7001,KARAULI,SAPOTRA,KUDGAON,SC,SURENDRA KUMAR BAIRWA,,SC,kudgaon,KARAULI,SAPOTRA
7002,KARAULI,SAPOTRA,LEDIYA,General,JAGDISH MEENA,,ST,lediya,KARAULI,SAPOTRA
7003,KARAULI,SAPOTRA,LULOJ,General,GHANSHYAM MEENA,,ST,luloj,KARAULI,SAPOTRA
7004,KARAULI,SAPOTRA,MAHMEDPUR,ST (Woman),SHANTI DEVI MEENA,,ST (Woman),mahmedpur,KARAULI,SAPOTRA
7005,KARAULI,SAPOTRA,NAROLIDOG,ST,PRITHVI RAJ MEENA,,ST,narolidog,KARAULI,SAPOTRA
7006,KARAULI,SAPOTRA,NIBHERA,General,GAYATRI SHARMA,,General,nibhera,KARAULI,SAPOTRA
7007,KARAULI,SAPOTRA,ODACH,SC,ASHA RAM,,SC,odach,KARAULI,SAPOTRA
7008,KARAULI,SAPOTRA,SALEMPURA,ST (Woman),VINITA MEENA,,ST (Woman),salempura,KARAULI,SAPOTRA
7009,KARAULI,SAPOTRA,SAPOTRA,ST,ROOPRAM MEENA,,ST,sapotra,KARAULI,SAPOTRA
9678,UDAIPUR,SARADA,ADW AS,ST (Woman),LILA MEENA,,ST (Woman),adwas,UDAIPUR,SARADA
9679,UDAIPUR,SARADA,AMARPURA,ST,BHGWATI LAL MEENA,,ST,amarpura,UDAIPUR,SARADA
9680,UDAIPUR,SARADA,BHALRIYA,ST,DHUL CHAND MEENA,,ST,bhalriya,UDAIPUR,SARADA
9681,UDAIPUR,SARADA,CHAVAND,ST,AMBALAL,,ST,chavand,UDAIPUR,SARADA
9682,UDAIPUR,SARADA,DEVPURA,ST,DEVENDRA KUMAR MEENA,,ST,devpura,UDAIPUR,SARADA
9683,UDAIPUR,SARADA,GATOD,ST,HAMIR LAL MEENA,,ST,gatod,UDAIPUR,SARADA
9684,UDAIPUR,SARADA,JAVAD,ST (Woman),TEJU BAI,,ST (Woman),javad,UDAIPUR,SARADA
9685,UDAIPUR,SARADA,JHADOL,ST,RUPLAL MEENA,,ST,jhadol,UDAIPUR,SARADA
9686,UDAIPUR,SARADA,KATANWADA,ST,T ARA,,ST (Woman),katanwada,UDAIPUR,SARADA
9687,UDAIPUR,SARADA,KEJAR,ST,RAMESH,,ST,kejar,UDAIPUR,SARADA
9688,UDAIPUR,SARADA,KEW ARAKHURD,ST,KALU,,ST,kewarakhurd,UDAIPUR,SARADA
9689,UDAIPUR,SARADA,KHARBAR,ST (Woman),PREMLATA,,ST (Woman),kharbar,UDAIPUR,SARADA
9690,UDAIPUR,SARADA,NA THARA,ST,FULSHANKAR,,ST,nathara,UDAIPUR,SARADA
9691,UDAIPUR,SARADA,NEVATALAI,ST (Woman),GEET A,,ST (Woman),nevatalai,UDAIPUR,SARADA
9692,UDAIPUR,SARADA,NIMBODA,ST,PRABHULAL MEENA,,ST,nimboda,UDAIPUR,SARADA
9693,UDAIPUR,SARADA,P ADALA,ST,MODI LAL MEENA,,ST,padala,UDAIPUR,SARADA
9694,UDAIPUR,SARADA,P ALODRA,ST (Woman),ANITA MEENA,,ST (Woman),palodra,UDAIPUR,SARADA
9695,UDAIPUR,SARADA,PARSAD,ST (Woman),BADKI,,ST (Woman),parsad,UDAIPUR,SARADA
9696,UDAIPUR,SARADA,PILADAR,ST (Woman),JWALA DEVI,,ST (Woman),piladar,UDAIPUR,SARADA
9697,UDAIPUR,SARADA,SAGARDA,ST,LALURAM,,ST,sagarda,UDAIPUR,SARADA
9698,UDAIPUR,SARADA,SARADA,ST (Woman),SARIKA MEENA,,ST (Woman),sarada,UDAIPUR,SARADA
9699,UDAIPUR,SARADA,SEMMAL,ST,MANGILAL,,ST,semmal,UDAIPUR,SARADA
9700,UDAIPUR,SARADA,SHYAMPURA (JA),ST (Woman),JASODA MEENA,,ST (Woman),shyampura (ja),UDAIPUR,SARADA
9701,UDAIPUR,SARADA,SINGHA TW ARA,ST (Woman),NISHA MEENA,,ST (Woman),singha tw ara,UDAIPUR,SARADA
9702,UDAIPUR,SARADA,THANA,ST,MOHAN LAL,,ST,thana,UDAIPUR,SARADA
9703,UDAIPUR,SARADA,VEERPURA,ST (Woman),KESI DEVI,,ST (Woman),veerpura,UDAIPUR,SARADA
9704,UDAIPUR,SARADA,OODA,ST (Woman),KALPANA MEENA,,ST (Woman),ooda,UDAIPUR,SARADA
9705,UDAIPUR,SARADA,NAIJHAR,ST (Woman),TARA MEENA,,ST (Woman),naijhar,UDAIPUR,SARADA
9706,UDAIPUR,SARADA,SARSIY A,ST (Woman),MOTI DEVI,,ST (Woman),sarsiya,UDAIPUR,SARADA
9707,UDAIPUR,SARADA,KLAAT,ST (Woman),KALAWATI,,ST (Woman),klaat,UDAIPUR,SARADA
9708,UDAIPUR,SARADA,DELWAS,ST,HAJARI LAL MEENA,,ST,delwas,UDAIPUR,SARADA
9709,UDAIPUR,SARADA,NALALUNKAR,ST,CHATAR SINGH,,ST,nalalunkar,UDAIPUR,SARADA
9710,UDAIPUR,SARADA,KHARBAR A,ST,MUKESH MEENA,,ST,kharbara,UDAIPUR,SARADA
9711,UDAIPUR,SARADA,SEPUR,ST (Woman),MANITA,,ST (Woman),sepur,UDAIPUR,SARADA
3476,CHURU,SARDARSHAHAR,ADSISAR,General (Woman),POOJA DEVI,,General (Woman),adsisar,CHURU,SARDAR SHAHAR
3477,CHURU,SARDARSHAHAR,AJITSAR,OBC (Woman),SHANTI,,OBC (Woman),ajitsar,CHURU,SARDAR SHAHAR
3478,CHURU,SARDARSHAHAR,ASAPALSAR BADA,General (Woman),CHHELU KANWAR,,General (Woman),asapalsar bada,CHURU,SARDAR SHAHAR
3479,CHURU,SARDARSHAHAR,BAGHERA,OBC,SHRI BHAWAR LAL,,OBC,baghera,CHURU,SARDAR SHAHAR
3480,CHURU,SARDARSHAHAR,BAIJASAR,SC,PAYERE LAL,,SC,baijasar,CHURU,SARDAR SHAHAR
3481,CHURU,SARDARSHAHAR,BANDHNAU UTRADA,OBC,GOIRISHANKAR,,OBC,bandhnau utrada,CHURU,SARDAR SHAHAR
3482,CHURU,SARDARSHAHAR,BHADASAR DISHANADA,SC (Woman),SULOCENA,,SC (Woman),bhadasar dishanada,CHURU,SARDAR SHAHAR
3483,CHURU,SARDARSHAHAR,BHANIPURA,General (Woman),JAYANA DEVI,,OBC (Woman),bhanipura,CHURU,SARDAR SHAHAR
3484,CHURU,SARDARSHAHAR,BHOJASAR CHHOTA,SC (Woman),SHRI MATI DHARSHENA,,SC (Woman),bhojasar chhota,CHURU,SARDAR SHAHAR
3485,CHURU,SARDARSHAHAR,BHOJUSAR UPADHIYAN,OBC,RAM NIWAS,,OBC,bhojusar upadhiyan,CHURU,SARDAR SHAHAR
3486,CHURU,SARDARSHAHAR,BIKAMSARA,General (Woman),GEETA KANWAR,,General (Woman),bikamsara,CHURU,SARDAR SHAHAR
3487,CHURU,SARDARSHAHAR,BILYUBAS RAMPURA,OBC (Woman),MUMTA JAAT,,OBC (Woman),bilyubas rampura,CHURU,SARDAR SHAHAR
3488,CHURU,SARDARSHAHAR,BUKANSAR BADA,General,RAJENDER KUMAR,,OBC,bukansar bada,CHURU,SARDAR SHAHAR
3489,CHURU,SARDARSHAHAR,BUKANSAR CHHOTA,OBC (Woman),SHRI MATI MUGNI DEVI,,OBC (Woman),bukansar chhota,CHURU,SARDAR SHAHAR
3490,CHURU,SARDARSHAHAR,DALMAN,OBC,SITA RAM,,OBC,dalman,CHURU,SARDAR SHAHAR
3491,CHURU,SARDARSHAHAR,DERAJSAR,General,BHAWAR LAL,,OBC,derajsar,CHURU,SARDAR SHAHAR
3492,CHURU,SARDARSHAHAR,DHANI PACHERA,General,SHRI RATIRAM,,OBC,dhani pachera,CHURU,SARDAR SHAHAR
3493,CHURU,SARDARSHAHAR,DULRASAR,General (Woman),MUMTA KANWAR,,General (Woman),dulrasar,CHURU,SARDAR SHAHAR
3494,CHURU,SARDARSHAHAR,HARIYASAR GHDSOTAN,OBC (Woman),SUNITA KUMARI,,OBC (Woman),hariyasar ghdsotan,CHURU,SARDAR SHAHAR
3495,CHURU,SARDARSHAHAR,JAISANGSAR,SC (Woman),MEERA DEVI,,SC (Woman),jaisangsar,CHURU,SARDAR SHAHAR
3496,CHURU,SARDARSHAHAR,JAIT ASAR,General,SHYAM LAL,,General,jait asar,CHURU,SARDAR SHAHAR
3497,CHURU,SARDARSHAHAR,JAITSISAR,General,SHYAM LAL,,General,jaitsisar,CHURU,SARDAR SHAHAR
3498,CHURU,SARDARSHAHAR,JIVANDESAR,SC,KALURAM,,SC,jivandesar,CHURU,SARDAR SHAHAR
