state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2010,,,Tulli-U (A),I,Kair-I,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U (A),III,Chatalli-I,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U (A),IV,Chatalli-II,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U (A),V,Phagoli-L (I),ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U (A),VII,Phagoli-U (I),ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U (A),VIII,Phagoli-U (II),ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),I,Mal-I,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),II,Mal-II,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),III,Chai-I,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),IV,Chai-II,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),V,Mohara Mal-I,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),VI,Mohara Mal-II,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Tulli-U(B),VII,Galli Sohab,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,7,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,I,Shakari,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,III,Halla,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,IV,Kalla-A,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,V,Kalla-B,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,VI,Barea-A,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,VII,Barea-B,ward,SC Woman,SC,1,all_seats,,,,,SC/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Shakari,VIII,Kulli Mongi,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Dubri,I,Dubri Upper,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Dubri,II,Katiala Thati,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Dubri,IV,Banjla,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Dubri,V,Tharl,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-A,I,Plach,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-A,IV,Brai,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-A,V,Khotori,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-A,VI,Chandadhar,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-B,I,Brain,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-B,II,Banthal,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-B,III,Matas,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-B,IV,Dhari Dhar,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Banna-B,VI,Kalban,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-A,I,Lamdal Galli,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-A,II,Naki Sarmoti,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-A,III,Ban Kalainbass,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-A,IV,Bara Chabber,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-A,V,Satri,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-B,I,Chithal-I,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-B,III,Dabotal,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-B,IV,Sarbeg,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-B,V,Chakasar,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Hassote-B,VI,Phalni,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Sildhar,I,Somwali,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Sildhar,IV,Koush Kund,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Sildhar,V,Sildhar,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Sildhar,VII,Pari,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,8,(Mahore).pdf
Jammu & Kashmir,2010,,,Chaklass,I,Dharian,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Chaklass,IV,Chaklass-A,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Chaklass,VI,Mahsal,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Chaklass,VII,Pharida,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,I,Chohan Mohala,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,III,Sadiq Mohala,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,IV,Dimi,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,V,Kalie,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,VII,Lancha,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Lancha,VIII,Bikiwali,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-A,I,Budhan,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-A,III,Chamba,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-A,IV,Dalu,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,I,Hariwala,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,III,Paj,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,IV,Danna,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,VII,Bagard,ward,ST Woman,ST,1,all_seats,,,,,ST/W,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,VIII,Kote Katha,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Budhan-B,X,Soo Devta,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/(Mahore).pdf,9,(Mahore).pdf
Jammu & Kashmir,2010,,,Name of Halqua Panchyat,No & Name of Panch Constituency,,ward,Other than Woman,NONE,0,all_seats,,,,,Reserved/ Un-reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,1,Ambaran,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,2,Ambaran/Bhambaran Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,3,Ambaran I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,4,Ambaran Proper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,5,Ambaran /Bhambaran Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,6,Ambaran /Bhambaran Lower,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,7,Ambaran/Bhambaran Dhaga Channi,ward,SC Woman,SC,1,all_seats,,,,,Res. For Women/SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,8,Ambrian/Bhambaran Dhaga,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,9,Ambaran Bhambran Gura Talab Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Ambaran,10,Ambaran/Bhambran Lower,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,1,Bandwal Colony,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,2,Bandwal Moh Harijan,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,3,Bandwal Moh Harijan,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,4,Mandiwala,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,5,Mandiwala Moh Brahamana,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,6,Chak Sikander,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,7,Rattanpur,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,8,Rattanpur Moh Rajputtan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,9,Siteryala,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandwal,10,Bandwal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,1,Balgara Lower,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,2,Balgara Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,3,Balgara Moh Mashani,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,4,Pyain Upper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,5,Pyain Center,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,6,Pyain,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,7,Targha East,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Balgara,8,Targha West,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,1,Bandral Upper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,2,Bandral Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,3,Bandral Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,4,Bandral Moh Rajputtan,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,5,Bandral Kalan da Nallah,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bandral Khurd,6,Bandral Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,1,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,1,Baruie Paija,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,2,Baruie Danga,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,3,Baruie Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,4,Baruie Loharan,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,5,Baruie Sangani Parsoti,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,6,Baruie Sangani Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,7,Baruie Sangani Lower,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Baruie,8,Barola,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,1,Kodeywalla I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,2,Kodeywalla II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,3,Kanger,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,4,Bhalwal Upper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,5,Bhalwal Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,6,Bhalwal Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,7,Bhalwal Moh Ramdassian,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhalwal Brah,8,Bhalwal Moh Kanshallian,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,1,Bharda Moh Takkian,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,2,Bharda Kalan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,3,Bharda Kalan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,4,Moh Sather,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,5,Bharda Khurd,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,6,Bharda Kalan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,7,Bharda Moh Gota,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bharda Kalan,8,Bharda Moh Rakh,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,1,Bheri Upper,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,2,Bheri Lower,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,3,Taryai East,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,4,Taryai West,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,5,Nazla Chak,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bhiri Taryai,6,Nazla Chak Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,1,Bomal A,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,2,Bomal Camp,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,3,Bomal B,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,4,Bomal Lower,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,5,Sangrampur A,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,Bomal,6,Sangrampur B,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,C.K Pur,1,C.K Pur Moh Pyt Ghar,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,C.K Pur,2,C.K Pur Moh Machine,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,C.K Pur,3,Dalpat Baisa Chak,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,C.K Pur,4,Bhour Jagir,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
Jammu & Kashmir,2010,,,C.K Pur,5,Fatwal,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Akhnoor.pdf,2,Akhnoor.pdf
