state,year,district,block,halqa,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangcheck,PC-V,Tangcheck,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangcheck,PC-VIII,Tangcheck,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangcheck,PC-XI,Tangcheck,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora A,PC-II,Tekipora A ii,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora A,PC-V,Tekipora A v,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora B,PC-II,Takipora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora B,PC-V,Takipora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora B,PC-VIII,Takipora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora C,PC-II,Tekipora C ii,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tekipora C,PC-V,Tekipora C v,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walkula,PC-II,Walkula,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walkula,PC-V,Walkula,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Baghbailla,PC-II,Baghbailla,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Baghbailla,PC-V,Baghbailla,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(A),PC-II,Dildar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(A),PC-V,Dildar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(A),PC-VIII,Dildar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-II,Dildar B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-V,Dildar B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-VIII,Dildar B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-II,Gomal,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,18,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),Number & Name of Panch Constituency,,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,Panch reservation for SC/ST/Women & ST (Where proportion of ST Polpulation is comperatively Large),latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-V,Gomal,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-VI,Gomal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-VII,Gomal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Dildar(B),PC-VIII,Gomal,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hajinard,PC-II,Hajinard,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hajinard,PC-V,Hajinard,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-II,Kandi Bala,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-V,Kandi Bala,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-VI,Kandi Bala,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-VII,Kandi Bala,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-VIII,Kandi Bala,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Bala,PC-IX,Kandi Bala,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Payeen,PC-II,Kandi Payeen,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Payeen,PC-V,Kandi Payeen,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kandi Payeen,PC-VIII,Kandi Payeen,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(A),PC-I,Khowerpora A,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(A),PC-II,Khowerpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(A),PC-V,Khowerpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(A),PC-VIII,Khowerpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(B),PC-II,Khowerpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khowerpora(B),PC-V,Khowerpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kona Gabra,PC-V,Kona Gabra,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-II,Nachiyan,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-III,Nachiyan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-IV,Nachiyan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-V,Nachiyan,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-VI,Nachiyan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-VII,Nachiyan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-VIII,Nachiyan,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-IX,Nachiyan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nachiyan,PC-XI,Nachiyan,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nawagabra A,PC-II,Nawagabra A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nawagabra A,PC-V,Nawagabra A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nawagabra A,PC-VII,Nawagabra A,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra B,PC-II,Nowagabra B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra B,PC-V,Nowagabra B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra B,PC-VIII,Nowagabra B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra B,PC-IX,KP-288,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra C,PC-I,Nowagabra C,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra C,PC-II,Nowagabra C,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra C,PC-V,Nowagabra C,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Nowagabra C,PC-VIII,Nowagabra C,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-II,Tangdar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-V,Tangdar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-VIII,Tangdar A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-XI,KP-290,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-II,KP-291 ward ii,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,19,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,Number & Name of Panch Constituency,,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,Panch reservation for SC/ST/Women & ST (Where proportion of ST Polpulation is comperatively Large),latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-V,KP-291 ward v,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-VIII,KP-291 ward viii,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar A,PC-XI,KP-291 ward xi,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar C,PC-II,Tangdar C-2,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar C,PC-V,Tangdar C-5,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Tangdar C,PC-VIII,Tangdar C-8,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amargad,PC-II,ii- Razak bhat/Rather Mohalla,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amargad,PC-V,V- Astan Mohalla amargad,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Champora,PC-II,Champora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Champora,PC-V,Champora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hafrada,PC-II,Hafrada,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hafrada,PC-III,Hafrada,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hafrada,PC-IV,Hafrada,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hafrada,PC-V,Hafrada,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hafrada,PC-VI,Hafrada,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-I,Hagnikoot,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-II,Hagnikoot,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-III,Hagnikoot,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-IV,Hagnikoot,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-V,Hagnikoot,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-VI,Hagnikoot,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Hangnikoot,PC-VII,Hagnikoot,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Kalmona,PC-II,Kalmona,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Kalmona,PC-V,Kalmona,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Keniyal,PC-II,Kenyal,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Keniyal,PC-V,Kenyal,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Keniyal,PC-VIII,Kenyal,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,KP-301 Sharkoot,PC-II,II-Gashi mohalla sharkoot,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,KP-301 Sharkoot,PC-V,V-Mati Mohalla Sharkoot,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Lilam,PC-II,Lilum,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Lilam,PC-V,Lilum,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Lilam,PC-VIII,Lilum,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Lilam,PC-XI,Lilum,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Manzgam,PC-II,Manzgam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Manzgam,PC-V,Manzgam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Pachkoot,PC-II,Pachkoot,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Pachkoot,PC-V,Pachkoot,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Phalmargh,PC-I,Phalmarg,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Phalmargh,PC-II,Phalmarg,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Phalmargh,PC-V,Phalmarg,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Tarathpora A,PC-II,Tarathpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Tarathpora A,PC-V,Tarathpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Tarathpora B,PC-II,Tarathpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Tarathpora B,PC-V,Tarathpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amrohiee,PC-II,Amrohiee,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amrohiee,PC-V,Amrohiee,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amrohiee,PC-VI,Amrohiee,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amrohiee,PC-II,Bhadurkote,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Tarathpora,Amrohiee,PC-V,Bhadurkote,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,20,Kupwara.pdf
