year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
1997,128,Khair Ashok Vitthal,Dam,M,380,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Thakurul Prakash Shridhar,Balloon,M,277,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Tiwari Gopinath Ramnarayan,Hat,M,80,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Tiwari Dinanath Mewalal,Bucket,M,400,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Tirthakar Ravi Nilkanth,Aeroplane,M,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Nikam Aanil Vishnu,Electric Bulb,M,303,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Patil Chandrakant Devdara,Umbrella,M,145,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Pal Dubukukh Ramkeru,Telephone,M,29,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Pujari Aanil Aacchu,Brick,M,216,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Mahalkari Ganapat Gopal,Jeep,M,617,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Yadav Rajendra Rajpati,Chakra (Wheel),M,140,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Yadav Ramlal Parshusher,Coconut Tree Bearing Fruits,M,26,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Yadav Satiram Rambali,Spectacles,M,648,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Rathod Bomsingh Hirsingh,Hand,M,7663,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Wagmare Devidas Ramchandra,Sewing Machine,M,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Wadkar Chandrakant Govind,Bow & Arrow,M,8122,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Singh Rajput Bahadurkarn,Chair,M,110,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,128,Singh Vinod Yashwant,Bicycle,M,805,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Aaibale Sushila Manohar,Umbrella,F,22,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Kadam Priyawanda Dasharat,Bow & Arrow,F,11629,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Khanolkar Rajani Narhari,Two Swords & A Shield,F,799,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Gag Sonali Vilas,Rising Sun,F,2660,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Chourasiya Kamala Nandakishor,Trumpet,F,30,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Jadhav Smita Krishna,Plough,F,357,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Weg Rahena Shah,Chair,F,58,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Bothare Shanti Shantaram,Chakra (Wheel),F,328,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Manjalkar Krushna Prakash,Brick,F,399,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Murudkar Priyanka Prabhakar,Jeep,F,179,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Shah Upa Kantilal,Hand,F,7238,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,129,Singh Parwati Pratapsingh,Sewing Machine,F,610,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,130,Chipalunkar Suhasini Prabhakar,Hand,F,3959,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,130,Patel Daksha Jagdish,Lotus,F,5381,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,130,Bhosale Bharati Aashok,Umbrella,F,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,130,Yadav Gulabi Fhullar Ram,Bicycle,F,2196,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,130,Ramane Sangita Laxman,Black Board,F,703,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Aaparad Milind Damodar,Jeep,M,310,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Kamble Gajanan Mahadev,Boy & Girl,M,85,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Khan Habib Aataulla,Balloon,M,14,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Chandra Narendra Harwansh,Conch,M,1706,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Dingalkar Aashok Ramchandra,Coconut Tree Bearing Fruits,M,47,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Danuka Kishanlal Ramlal,Hand,M,2986,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Patel Khandubai Bikhabahi,Two Swords & A Shield,M,1585,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Dr. Barote Raamnarayan Aamthalal,Lotus,M,6525,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Shah Rameshchandra Chandulal,Ladder,M,67,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Shah Somalal Punjilal,Television,M,144,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,131,Rahagal Prananath Harichandra,Two Leaves,M,377,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Kadam Sangita Dipak,Two Swords & A Shield,F,380,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Ganekar Kunjana Purnedu,Chakra (Wheel),F,923,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Brahmabhat Manjula Ramanbhai,Black Board,F,143,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Bamata Satwankour Ratansingh,Coconut Tree Bearing Fruits,F,2143,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Bhoire Sunanda Baburao,Basket Containing Vegetables,F,341,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Mhatre Aanga Prakash,Bow & Arrow,F,4362,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Rajadayksha Shubangi Aarwind,Letter Box,F,211,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Vaishnav Sakhi Chandulal,Ship,F,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Shah Jyoti Hemant,Two Leaves,F,330,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,132,Singh Jaya Satanam,Hand,F,3013,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Keni Vijay Motiram,Chakra (Wheel),M,330,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Koli Sunil Narayan,Hand,M,4218,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Kambli Naresh Shaymrao,Ladder,M,31,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Khan Habib Utaulla,Balloon,M,326,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Goraksha Viki Kesarinath,Two Swords & A Shield,M,718,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Padashi Shantaram Tanu,Plough,M,209,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Deurakhakar Nandakumar Aanat,Dam,M,41,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Desai Yashawantarao Shankarrao,Flaming Torch,M,100,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Naidu Suryanarayan Ramkrushna,Spade & Stoker,M,330,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Patel Aashok Laxman,Bow & Arrow,M,5094,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,patel Kiran Bhagawandara,Conch,M,470,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Patke Sandesh Jaywant,Television,M,84,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Pawar Shirish Pandurang,Bat,M,541,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Babkar Suresh Govind,Lock & Key,M,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Bhanushali Pramod Robak,Bicycle,M,72,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Bhave Aanil Kesha,Two Leaves,M,50,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Rao Dinesh Shridhar,Electric Bulb,M,491,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Wast Pravin Rohidas,Boy & Girl,M,57,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Shah Ketan Hariprasad,Chair,M,90,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Shetty Raghu Vitthal,Coconut Tree Bearing Fruits,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,133,Shinde Aashok Laxman,Jeep,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Aansari Noorjahan Yunus,Bicycle,F,4374,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Aansari Rookhsana Sayed Ahamad,Bell,F,375,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Aalmelkar Salama Salim,Hand,F,5037,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Naryankar Mohini Aarwind,Flaming Torch,F,171,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Baruaa Manda Aashok,Rising Sun,F,2261,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Borade Manisha Suresh,"Hammer, Sickle & Star",F,1094,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Malawade Chaya Aarwind,Two Swords & A Shield,F,297,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Raut Shobana Shirip,Lotus,F,3283,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,134,Shaikha Mahid Kagruddin,Star,F,1444,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Aalwe Satyawan Mahadev,Bat,M,10,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Khare Nanda Ramdas,Jeep,F,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Khan Habib UtaUllah,Balloon,M,8,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Gresas Aastin Markura,Table Lamp,M,1820,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Chatriwal Abdul Razak,Ladder,M,23,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Jadhav Bharati Arun,Chakra (Wheel),F,83,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Dilimar Aashale Aarthar,Candles,M,464,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Tiwari Ramgopal Muralidhar,Telephone,M,73,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Dandeka Aasmita Aashok,Conch,F,111,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Naik Devendra Aatmaram,Plough,M,544,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Pande Aajaykumar Kamalakant,Two Swords & A Shield,M,94,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Babakar Motiram Balkrushna,State,M,61,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Dr. Banaji Balaram Ramaji,Boat,M,174,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Bhandari Aji Damodar,Railway Engine,M,733,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Bhandari Ramesh Sukur,Ship,M,86,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Manil P. S.,Rising Sun,M,195,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Masurkar Parshuram Dutta,Electric Bulb,M,264,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Mishri Tulashiram Krushnaji,Chair,M,71,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Mendira Aawin Aansil,Hurricane Lamp,M,1350,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Rane Shankar Bhikaji,Aeroplane,M,1285,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Riyaj Fhakrul Hasan Aamir Hasan,Hand,M,1409,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Waiti Diganmbar Narayan,Television,M,265,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Shaikh Abdul Hai,Coconut Tree Bearing Fruits,M,40,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Shaikh Ramajanali Shahabuddin,Bicycle,M,1533,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Shindi Kiran Hari,Bell,M,45,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Sayyad Nisarali Safhadarali,Clock,M,144,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Sawant Aanat Yashwant,Umbrella,M,70,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,135,Surve Mahadev Aatmaram,Bow & Arrow,M,1084,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Aalmeda Joerge Paol,Candles,M,329,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Indulkar Rajshekhar Duttaram,Rising Sun,M,835,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Kadalak Sitaram Keshav,Boat,M,612,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Koli Govind Janardhan,Two Leaves,M,233,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Khan Rafhiq Masthan,Hurricane Lamp,M,28,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Khan Habib Uttaulla,Balloon,M,10,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Gonsalvis Fhilip Paskol,Plough,M,351,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Dr. Gonsalvis Fredrik John,Star,M,339,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Chettiyar Selvaraj Dharmalingam,Fire Engine,M,61,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Nadar Rajmani Anthoni Sawarimudhb,Chakra (Wheel),M,2261,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Pandey Omprakash Kapildev,Two Swords & A Shield,M,200,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Brinto Anthoni Rojario,Bow & Arrow,M,4445,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Modi Ranendrakumar Surajmahal,Conch,M,14,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Yadav Raju Lalaman,Chair,M,20,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Waiti Pramod Pandurang,Ship,M,584,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Shah Aanil Mohanlal,Telephone,M,334,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Shaikh Aaslam Ramajanali,Bicycle,M,808,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Shaikh Yusuf Noormohammad,Jeep,M,74,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,136,Soda Nanu Nagindas,Hand,M,3156,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Kaji Mina Inamuddin,Hand,F,2722,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Disouza Otiliya Aayn,Candles,F,2095,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Turakiya Pritiben Anilkumar,Ceiling Fan,F,63,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Devkota Vishnudevi Jitbahaddur,Bat,F,298,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Paramar Rashmi Pradip,State,F,365,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Magalhas Shirle Isteliya,Violine,F,265,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Madiya Krutika Manish,Coconut Tree Bearing Fruits,F,601,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,137,Mehata Parul Pinakin,Lotus,F,5265,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,138,Keni Bhalchandra Kashinath,Conch,M,400,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,138,Manyacharya Govind,Two Swords & A Shield,M,519,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,138,More Prafhull Ramchandra,Star,M,690,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,138,Rami Pravinbhai Chaganlal,Hand,M,4416,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,138,Luliya Wasudev Tikamdas,Lotus,M,4081,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Gayakwad Vishnu Baban,Rising Sun,M,947,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Gupta Lalaji Shrisitaram,Chair,M,382,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Chouhan Baljit Salik,Jeep,M,472,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Darade Laxman Deu,Flaming Torch,M,1115,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Barbar Kurbanali Khalil,Star,M,344,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Makadiya Haresh Jiwraj,Coconut Tree Bearing Fruits,M,1877,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Yadav Kamaleshkumar Shobnath,Hand,M,5953,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Yadav Shashikant Ramnath,Electric Bulb,M,38,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Yadav Shivpujan Ramadev,Bicycle,M,4683,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Yadav Satyanarayan,Chakra (Wheel),M,170,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Rasal Dipak Dhondu,Television,M,1037,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,139,Humane Shantaram Mahadev,Two Swords & A shield,M,1206,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Choudhary Insanali Amin,Bicycle,M,2587,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Patil Vinayak Nana,Hand,M,5561,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Pawaskar Vivek Duttaram,Star,M,154,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Padanekar Aavinash Tukaram,Bow & Arrow,M,6597,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Wandagar Babasaheb Aannappa,Two Swords & A Shield,M,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Bhandari Kishor Damodar,Umbrella,M,1290,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,140,Bhandari Laxman Ganapat,Rising Sun,M,1292,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,141,Aanuwadiya Sunami Harip,Hand,F,2631,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,141,Kasawkar Milan Ashok,Two Leaves,F,2375,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,141,Keni Rashmi Nitin,Two Swords & A Shield,F,1942,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,141,Giskar Shaileja Vijay,Lotus,F,5882,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Aasar Vipul Gopaldas,Ladder,M,520,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Kadam Amrut Sakharam,Ship,M,1032,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Khan Abdul Wahid Suleman,Aeroplane,M,526,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Gupta Rakesh Ramnarayan,Ears of Corn & Sickle,M,843,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Choudhary Umesh Laxmi,Flaming Torch,M,29,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Dasav Bharati Ramkrushna,Bicycle,M,212,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Desai Ravindra Gunawantbhai,Coconut Tree Bearing Fruits,M,849,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Dravid Shekhar Wardhan,Kite,M,549,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Nathawani Hasmukha Jethabhai,Star,M,32,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Patil Manjula Gopal,Clock,M,100,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Pangam Dinesh Govind,Conch,M,83,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Farera Godfri WilFrend,Chair,M,76,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Bhat Rohit Harshad,Gas Stove,M,40,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Modi Diwakar Motiram,Umbrella,M,15,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,More Purushouttam Punaji,Two Swords & A Shield,M,2261,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Shah Bharati Shantilal,Bat,F,130,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Shaikh Javed Abdul Rajak,Railway Engine,M,643,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Shelar Shridhar Jayram,Bow & Arrow,M,3294,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Saglani Jyoti Mahendra,Hand,F,1955,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Sawant Sudha Pandurang,Telephone,F,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Soudane Goutam Aasaman,Rising Sun,M,230,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,142,Hatim Ravindra Harichandra,Jeep,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Gupta Prabhudas Chavildas,Chair,M,64,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Choudhary Premchandr Jagdishchandra,Railway Engine,M,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Jadali Jagatram Gajadhar,Television,M,221,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Jangam Bhaskar Vithoba,Aeroplane,M,1316,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Jha Upendra Dhaneshar,Conch,M,418,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Jha Bhogendra Krushnakant,Almirah,M,339,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Dalal Nilesh Pravinchanda,Two Leaves,M,291,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Desai Smita Ravindra,Ceiling Fan,F,1226,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Dvidesh Pashupati Raghunandan,Umbrella,M,1350,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Nair Pankuj Rao,Clock,M,127,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Pawar Ravindra Harichandra,Boy & Girl,M,21,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Maheto Naylkishor Genalal,Telephone,M,41,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Mishra Shrinarayan Jayaram,Axe,M,58,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Mote Mahadev Maruti,Two Swords & A Shield,M,2434,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Mandal Rajendra Bhola,Sewing Machine,M,260,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Yadav Bilagu Bihari,Bicycle,M,1430,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Reddy Kameshwaridevi Gurumurti,Coconut Tree Bearing Fruits,F,99,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Shukla Brijeshnarayan,Flaming Torch,M,108,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Shinge Shrawan Maragu,Lotus,M,2977,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Sarwankar Ramesh Narayan,Bat,M,9,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Satpute Shankar Ganapat,Star,M,46,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Sawant Ashok Vasudev,Jeep,M,3472,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Sinh Shankar Satyadev,Apple,M,48,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Singh Ajaypratap Balaram,Chakra (Wheel),M,69,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Singh Mahendra Satyanarayan,Hand,M,1682,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,143,Singh Shivsahay Hanumanprasad,Spectacles,M,3748,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Adikari Ashru Dilip,Flaming Torch,F,57,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Kabale Sindhu Ragunath,Ship,F,53,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Kharate Nayana Suresh,Rising Sun,F,2874,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Khairnar Shobha Gurudwara,Pressure Cooker,F,48,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Gupta Kusum Dinesh,Aeroplane,F,18,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Gore Padma Pandharinath,Star,F,66,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Gharat Swapna Shridhar,Bow & Arrow,F,8333,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Chougule Rupa Shankar,Telephone,F,1578,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Jaygadkar Sharada Ganesh,Hurricane Lamp,F,244,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Jaygude Nanda Atmaram,Gas Stove,F,29,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Tandan Nimalatevi Bhpendrakumar,Lock & Key,F,141,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Tiwari Kala Ramnihor,Bicycle,F,2834,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Thorat Manisha Dhanraj,Boy & Girl,F,355,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,More Sulochana Baburao,State,F,17422,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Landge Sharada Arjun,Coconut Tree Bearing Fruits,F,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Londhe Pushpatai Shankar,Two Swords & A Shield,F,556,,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Wagmare Laxmibai Murhari,Television,F,18,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Sharma Bechanadevi Bagwatwir,Ceiling Fan,F,136,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Shaikh Banubegam Abdul Majid,Conch,F,58,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Shaikh Banubegam Abdul Hafhira,Umbrella,F,772,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Shilar Sunanda Aashok,Spectacles,F,644,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Shinde Kesharbai,Electric Bulb,F,40,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Sapawwa Mariyappa Aindigar,Jeep,F,41,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Singh Shildevi Captain,Sewing Machine,F,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,144,Singh Gita Ramashram,Chakra (Wheel),F,586,L,0,data/maharashtra/mumbai/BMC 1997.xls
