state,body,ward_no,survey_year,councillor,councillor_woman,councillor_party,councillor_age,councillor_education,councillor_professional_education,councillor_pan_card,councillor_criminal_cases,council,councillor_spell_id,woman_reserved,reservation_raw,total_funds,funds_prop,gbm_attended,total_gbms,ward_attendance,total_ward_meetings,other_meetings,total_other_meetings,total_questions,slum,samplesize,adminward,rating_roads,rating_traffic,rating_gardens,rating_transport,rating_rations,rating_hospitals,rating_schools,rating_power,rating_water,rating_flooding,rating_pollution,rating_crime,rating_law_order,rating_sanitation,rating_recall_party,rating_recall_name,rating_accessibility,rating_satisfaction,rating_corruption,rating_quality_of_life,rating_footpaths,questions_corporation,questions_crimecorrupt,questions_culture,questions_distribution,questions_education,questions_health,questions_housing,questions_humanres,questions_license,questions_otherinfrastructure,questions_pollution,questions_recreationcommunity,questions_renaming,questions_tax,questions_transport,questions_watertoilets,questions_other,rating_flags,source_path
Maharashtra,Brihanmumbai Municipal Corporation,9,2011,Vinod Ghedia,0,BJP,,,,,,2007,649,0,,,,47,51,16,19,0,0,4,0.34,132,R/C,46.969,46.159,51.403,52.862,,59.035,64.198,49.482,46.561,47.347,47.916,48.165,54.892,52.262,,,,,52.505,,,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,9,2013,Manisha Ashok Chaudhari,1,BJP,51,B.Sc.,,Yes,0,2012,650,1,W,5229713.5,0.8716189,66,70,19,19,34,41,27,0.34,,R/C,86.067,71.082,66.855,83.844,65.434,79.132,81.041,94.311,74.411,71.432,76.296,76.437,78.281,73.848,0,45.6,53.506668,73.44,88.6775,65.8025,,0.037037037,0,0.037037037,0.22222222,0.037037037,0.037037037,0.14814815,0,0.074074075,0,0.074074075,0,0.14814815,0,0.14814815,0.037037037,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,9,2014,Manisha Ashok Chaudhari,1,BJP,52,B.Sc.,,Yes,0,2012,650,1,W,1.121E7,0.93416667,63,65,17,17,29,34,47,0.34,,R/C,55.335,53.987,47.129,55.881,56.965,59.044,60.083,51.683,51.806,51.226,46.193,46.018,52.686,52.004,0,26.2,41.746666,47.25,60.685,59.4125,,0.04255319,0.04255319,0.021276595,0.10638298,0.021276595,0.04255319,0.25531915,0.06382979,0.06382979,0,0.021276595,0,0.14893617,0,0.12765957,0,0.04255319,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,9,2015,Manisha Ashok Chaudhari,1,BJP,53,B.Sc.,,Yes,0,2012,650,1,W,2810000,0.46833333,44,79,10,19,25,45,34,0.34,,R/C,60.601,59.431,55.815,62.374,56.582,61.736,63.579,70.679,48.667,54.658,57.355,58.132,54.148,55.785,43.9,69.2,58.336666,60.6925,66.3425,63.47,,0.029411765,0.029411765,0.0882353,0.14705883,0,0,0.23529412,0.029411765,0.11764706,0,0.05882353,0,0.05882353,0,0.11764706,0.0882353,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,9,2016,Manisha Ashok Chaudhari,1,BJP,54,B.Sc.,,Yes,0,2012,650,1,W,5103720,0.42531,20,74,1,18,8,22,12,0.34,,R/C,61.583,65.091,48.8,84.996,65.807,79.532,81.92,88.478,35.952,67.3,65.71,78.17,83.472,74.538,45.2,69.8,69.31333,67.34,79.0975,66,,0,0,0,0,0,0.083333336,0.16666667,0,0,0,0,0.083333336,0.25,0,0.16666667,0.25,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,9,2018,Sweta Sharad Korgaonkar,1,INC,26,Graduate,,Yes,0,2017,651,0,OBC,4401688.5,0.73361474,92,102,32,36,24,29,25,0.34,,R/C,83.555,80.22,80.346,80.511,,81.279,79.134,83.478,80.798,73.588,75.37,75.45,78.876,76.733,71.7,90.8,78.66,46.255,75.605,73.4825,76.101,0,0,0,0.04,0,0.16,0.12,0,0.08,0,0.08,0.16,0,0,0.2,0.12,0.04,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2011,Bhaskar Namdev Khursange,0,NCP,,,,,,2007,4,0,,,,40,51,15,19,10,14,14,0.34,149,R/C,71.584,68.746,60.338,70.026,,74.233,72.135,73.533,71.97,67.072,66.063,65.374,68.565,67.984,,,,,78.61,,,0.14285715,0.071428575,0,0,0.071428575,0.14285715,0.14285715,0,0.071428575,0,0,0.071428575,0.14285715,0,0.071428575,0,0.071428575,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2013,Riddhi Bhaskar Khursange,1,NCP,29,HSC,,Yes,0,2012,5,1,W,5089770.5,0.8482951,52,70,19,19,8,20,5,0.34,,R/C,67.968,60.494,42.472,74.621,55.936,72.799,74.17,90.11,80.919,55.589,53.404,63.392,72.573,66.284,42.8,55.4,67.903336,72.985,77.535,67.685,,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0.4,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2014,Riddhi Bhaskar Khursange,1,NCP,30,HSC,,Yes,0,2012,5,1,W,1.109E7,0.9241667,46,65,16,17,0,0,17,0.34,,R/C,49.101,44.376,31.781,48.225,57.309,53.918,59.374,57.074,58.839,42.623,40.333,41.544,51.316,45.673,19,31.2,44.733334,44.745,63.8625,46.415,,0,0,0,0,0,0,0.11764706,0,0.05882353,0,0.05882353,0.05882353,0.5294118,0,0.05882353,0.05882353,0.05882353,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2015,Riddhi Bhaskar Khursange,1,NCP,31,HSC,,Yes,0,2012,5,1,W,2483000,0.41383332,53,79,13,19,22,38,15,0.34,,R/C,59.497,59.218,52.976,61.784,61.112,63.25,64.655,58.792,56.959,56.649,58.174,60.353,58.958,55.994,0,0,58.55,57.8,81.555,52.46,,0,0,0,0,0,0,0,0,0,0,0.13333334,0.06666667,0.6,0,0,0.2,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2016,Riddhi Bhaskar Khursange,1,NCP,32,HSC,,Yes,0,2012,5,1,W,6500884,0.54174036,54,74,17,18,21,31,10,0.34,,R/C,81.155,74.875,81.651,88.017,78.761,79.759,81.074,83.058,81.404,79.007,77.85,77.776,79.583,77.857,13.2,46.3,67.76667,76.89,82.02,70.2075,,0,0,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.5,0.1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,10,2018,Jitendra Ambalal Patel,0,BJP,51,HSC,,Yes,0,2017,6,0,OBC,5065227.5,0.8442046,102,102,36,36,11,15,5,0.34,,R/C,72.224,74.996,84.018,75.412,,69.239,84.367,74.263,67.011,71.503,77.632,78.317,76.179,73.255,99.3,96.8,67.236664,25.2,99.8325,95.0375,74.821,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.6,0.2,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2011,,0,,,,,,,2007,37,0,,,,,,,,,,,0.34,119,R/C,72.965,64.191,69.993,70.519,,72.529,68.11,77.417,68.836,61.596,64.518,57.979,63.533,64.175,,,,,62.8125,,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2013,Shilpa Shirish Chogle,1,MNS,55,Seventh,,Yes,0,2012,38,1,W,5404973,0.90082884,63,70,19,19,25,29,7,0.34,,R/C,70.625,65.439,43.996,66.823,60.898,69.927,76.038,91.846,83.421,69.658,63.604,72.113,76.636,72.979,70.6,72.7,67.25,74.5125,72.82,66.7375,,0.14285715,0,0,0.14285715,0,0,0,0.14285715,0,0,0,0,0.14285715,0,0.2857143,0,0.14285715,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2014,Shilpa Shirish Chogle,1,MNS,56,Seventh,,Yes,0,2012,38,1,W,1.1334E7,0.9445,52,65,13,17,20,24,11,0.34,,R/C,53.441,44.414,38.358,50.063,59.953,61.949,61.041,54.094,61.554,59.058,50.529,44.758,55.514,54.814,0,17.2,48.476665,47.6575,65.835,59.92,,0,0,0,0,0,0.09090909,0.36363637,0,0,0,0.09090909,0,0,0,0.36363637,0,0.09090909,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2015,Shilpa Shirish Chogle,1,MNS,57,Seventh,,Yes,0,2012,38,1,W,3022000,0.50366664,59,79,14,19,16,22,8,0.34,,R/C,58.812,52.307,53.148,62.537,68.015,67.047,65.812,59.469,52.858,53.705,55.892,59.643,56.747,54.631,1,0,47.206665,51.095,74.275,57.9775,,0,0,0,0,0.25,0.125,0.125,0,0.125,0,0,0,0.125,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2016,Shilpa Shirish Chogle,1,MNS,58,Seventh,,Yes,0,2012,38,1,W,6226546,0.5188788,53,74,16,18,14,18,6,0.34,,R/C,74.77,64.748,70.481,73.144,69.814,73.323,71.04,71.712,71.524,73.041,72.764,73.89,71.521,72.191,0,4.8,49.84,74.0525,84.185,51.9275,,0,0,0,0,0,0,0.5,0,0,0,0.16666667,0,0,0,0.16666667,0.16666667,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,11,2018,Riddhi Bhaskar Khursange,1,SS,35,HSC,,Yes,0,2017,39,0,G,4161656.5,0.6936094,87,102,29,36,39,62,19,0.34,,R/C,52.619,59.772,52.329,65.777,,74.72,77.219,75.174,73.696,50.15,59.429,70.665,70.712,59.975,93,97,70.6,41.08,84.39,69.69,57.047,0,0,0,0,0,0.10526316,0.15789473,0,0,0.05263158,0.05263158,0.15789473,0,0,0.42105263,0.05263158,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2011,Vinay Ghanshyam Patil,0,INC,,,,,,2007,70,0,,,,42,51,17,19,36,37,10,0.34,121,R/C,71.127,67.329,69.317,65.466,,69.847,69.299,71.265,70.936,60.849,62.757,66.531,66.46,65.383,,,,,50.81,,,0,0.2,0,0,0,0,0.3,0,0,0,0,0,0.4,0,0,0.1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2013,Asawari Anil Patil,1,BJP,55,HSC,,Yes,0,2012,71,1,W,4703925.5,0.7839876,68,70,19,19,15,19,4,0.34,,R/C,80.044,58.525,61.512,78.691,63.26,76.078,74.954,90.161,81.982,49.755,57.004,64.897,72.544,65.536,19.9,53.9,65.903336,75.115,86.2575,68.9525,,0,0,0,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2014,Asawari Anil Patil,1,BJP,56,HSC,,Yes,0,2012,71,1,W,1.069E7,0.8908333,62,65,14,17,13,14,12,0.34,,R/C,51.424,44.308,45.368,50.926,53.655,56.444,58.521,62.867,60.107,48.932,45.156,45.885,52.709,46.723,1.2,14.4,51.263332,57.17,50,54.6575,,0.083333336,0,0,0,0,0.083333336,0.16666667,0,0.083333336,0,0,0,0.33333334,0,0,0.083333336,0.16666667,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2015,Asawari Anil Patil,1,BJP,57,HSC,,Yes,0,2012,71,1,W,2388000,0.398,63,79,16,19,12,19,10,0.34,,R/C,89.087,53.4,53.221,69.223,58.559,63.982,68.175,70.608,73.161,59.964,54.41,56.359,57.669,53.073,0,0,62.626667,70.405,62.0925,74.095,,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.6,0,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2016,Asawari Anil Patil,1,BJP,58,HSC,,Yes,0,2012,71,1,W,6439816,0.5366513,70,74,16,18,12,17,19,0.34,,R/C,65.865,57.091,46.843,80.626,73.44,77.286,79.695,90.417,84.492,79.897,73.339,76.15,78.64,71.989,28.1,36.5,67.36,69.835,59.685,76.6125,,0,0,0,0,0,0.15789473,0.15789473,0,0,0,0.15789473,0,0.36842105,0,0,0.10526316,0.05263158,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,12,2018,Geeta Sanjay Singhan,1,SS,46,Post Graduate,,Yes,0,2017,72,0,G,4458925,0.74315417,83,102,36,36,25,32,10,0.34,,R/C,74.146,67.385,69.441,72.996,,70.127,76.655,96.814,81.196,64.297,62.937,67.042,69.904,70.762,77,80.9,81.503334,47.8575,93.685,33.6525,69.666,0,0,0,0,0,0,0.2,0.1,0,0,0.1,0,0.4,0,0,0.2,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2011,Aparna Anant Narvekar,1,SS,,,,,,2007,103,1,W,,,47,51,16,19,14,15,15,0.34,125,R/C,74.939,74.176,68.948,74.089,,78.359,79.472,76.001,75.502,68.658,71.236,69.645,72.69,72.184,,,,,78.325,,,0,0,0.06666667,0,0.2,0.06666667,0.33333334,0,0,0,0,0.2,0.06666667,0,0.06666667,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2013,Chetan Chandrakant Kadam,0,MNS,39,HSC,,Yes,0,2012,104,0,,4858433,0.8097388,62,70,18,19,52,68,18,0.34,,R/C,83.054,55.865,70.555,81.248,78.917,69.201,70.271,90.006,78.762,52.056,58.831,53.021,69.358,66.334,0,62.6,69.04,77.76,87.875,75.9175,,0.055555556,0,0.11111111,0.11111111,0,0.11111111,0.11111111,0.16666667,0.055555556,0,0.055555556,0,0.11111111,0,0,0.055555556,0.055555556,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2014,Chetan Chandrakant Kadam,0,MNS,40,HSC,,Yes,0,2012,104,0,,1.0583E7,0.88191664,47,65,10,17,0,0,5,0.34,,R/C,57.057,51.189,46.295,55.139,59.761,63.268,67.291,64.189,62.193,47.266,47.128,51.372,56.997,52.559,33.6,50.1,51.456665,56.91,53.3975,62.35,,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2015,Chetan Chandrakant Kadam,0,MNS,41,HSC,,Yes,0,2012,104,0,,3510000,0.585,57,79,12,19,29,41,13,0.34,,R/C,73.238,77.673,66.089,73.427,71.933,72.05,78.4,82.35,73.127,68.72,68.148,69.281,75.389,76.619,0,47.8,67.096664,73.19,58.3175,71.515,,0,0,0,0.07692308,0,0,0.3846154,0.07692308,0,0,0,0,0.23076923,0,0.23076923,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2016,Chetan Chandrakant Kadam,0,MNS,42,HSC,,Yes,0,2012,104,0,,6408031,0.5340026,34,74,10,18,17,30,10,0.34,,R/C,73.088,62.643,65.291,74.948,70.166,72.29,75.473,77.688,73.489,60.523,63.354,62.286,68.308,70.961,8,40.7,53.98,77.59,73.84,69.6425,,0,0,0,0,0,0,0.2,0.1,0.1,0,0.1,0,0.3,0,0.1,0.1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,13,2018,Vidyarthi Balister Singh,0,BJP,67,Upto Fifth,,Yes,2,2017,105,0,G,4010204.2,0.6683674,95,102,32,36,120,152,12,0.34,,R/C,67.769,61.589,61.528,63.487,,75.879,73.28,69.034,76.424,63.031,59.621,63.768,70.184,64.305,73.3,54.8,61.566666,66.48,62.335,78.5475,64.335,0.083333336,0.083333336,0,0,0,0.083333336,0.25,0.083333336,0.083333336,0,0,0,0.16666667,0,0.16666667,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2011,Pravin Shah,0,BJP,,,,,,2007,136,0,,,,43,51,12,19,6,14,6,0.34,122,R/C,62.146,56.861,73.216,58.327,,75.238,76.665,85.187,74.008,52.564,54.042,57.135,66.696,50.126,,,,,59.2375,,,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333,0,0.16666667,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2013,Bina Paresh Doshi,1,BJP,51,SSC,,Yes,0,2012,137,1,W,5298104.5,0.8830174,64,70,19,19,18,19,5,0.34,,R/C,73.895,69.276,68.643,72.624,69.462,70.828,71.432,82.792,76.853,66.257,63.127,63.218,69.63,68.283,2.6,9.1,64.85333,84.4325,71.9325,86.26,,0,0,0,0.4,0,0,0,0,0.2,0,0.2,0,0.2,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2014,Bina Paresh Doshi,1,BJP,52,SSC,,Yes,0,2012,137,1,W,1.1279E7,0.9399167,63,65,15,17,13,14,15,0.34,,R/C,45.029,44.385,40.877,51.423,53.049,57.979,58.678,54.196,53.644,43.548,41.63,44.793,51.771,39.153,10.6,24,41.393333,47.4025,49.435,60.3475,,0,0,0,0.2,0.13333334,0.06666667,0.2,0,0,0,0,0.06666667,0.13333334,0,0.06666667,0.13333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2015,Bina Paresh Doshi,1,BJP,53,SSC,,Yes,0,2012,137,1,W,1694000,0.28233334,68,79,17,19,15,19,3,0.34,,R/C,56.607,51.576,48.232,64.966,53.877,65.533,70.242,79.078,75.548,52.348,52.941,57.151,62.637,62.481,1.2,22,72.28333,70.3325,73.62,75.0125,,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2016,Bina Paresh Doshi,1,BJP,54,SSC,,Yes,0,2012,137,1,W,6060476.5,0.5050397,63,74,15,18,23,26,7,0.34,,R/C,79.119,71.581,73.162,81.392,59.83,77.208,82.454,81.388,66.833,64.378,55.973,62.285,68.948,66.133,29.8,29.8,62.57,61.275,61.0525,60.455,,0.14285715,0,0,0,0,0,0,0,0.14285715,0,0.14285715,0.2857143,0,0,0,0.14285715,0.14285715,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,14,2018,Asawari Anil Patil,1,BJP,60,HSC,,Yes,0,2017,138,1,W,4003023.2,0.6671705,88,102,30,36,32,47,24,0.34,,R/C,72.102,79.401,61.54,75.125,,71.993,74.852,86.173,85.025,64.146,47.934,40.74,69.213,74.794,90.9,98,89.113335,45.2925,68.6275,56.8625,74.797,0,0,0,0,0.041666668,0,0.20833333,0,0,0,0.083333336,0,0.41666666,0.041666668,0.083333336,0.125,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2011,Mohan Ramchandra Mithbaokar,0,BJP,,,,,,2007,169,0,,,,47,51,19,19,49,59,27,0.34,126,R/C,63.981,67.256,68.861,66.699,,72.561,69.118,69.82,67.875,65.962,65.925,65.656,67.357,66.383,,,,,89.22,,,0,0,0,0.11111111,0,0.037037037,0.33333334,0,0,0.037037037,0.18518518,0,0.037037037,0.037037037,0.11111111,0.11111111,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2013,Mohan Ramchandra Mithbaokar,0,BJP,66,"B.A. (Economics), B.Com.",,Yes,0,2012,170,0,,5687023,0.9478372,68,70,12,19,0,0,13,0.34,,R/C,72.032,62.525,57.523,76.004,58.936,78.168,79.811,94.323,90.248,65.452,59.904,70.964,77.387,70.119,51.1,52.1,65.82333,76.9425,71.9925,72.0875,,0,0,0,0.15384616,0,0.07692308,0.23076923,0,0,0,0,0.15384616,0.30769232,0,0.07692308,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2014,Mohan Ramchandra Mithbaokar,0,BJP,67,"B.A. (Economics), B.Com.",,Yes,0,2012,170,0,,1.1288E7,0.9406667,64,65,6,17,0,0,9,0.34,,R/C,46.918,42.232,38.53,53.286,53.761,54.339,59.545,56.836,52.342,34.093,38.799,39.136,52.149,46.597,5.9,24.8,39.873333,41.2,60.7225,60.41,,0.11111111,0,0,0,0,0.11111111,0.11111111,0.11111111,0,0,0,0,0.22222222,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2015,Mohan Ramchandra Mithbaokar,0,BJP,68,"B.A. (Economics), B.Com.",,Yes,0,2012,170,0,,1366000,0.22766666,72,79,16,19,0,0,4,0.34,,R/C,62.641,54.257,59.986,66.372,33.07,67.651,69.13,76.876,72.877,50.523,58.485,63.888,71.957,63.051,41.5,44.1,60.95,76.2725,74.095,72.035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2016,Mohan Ramchandra Mithbaokar,0,BJP,69,"B.A. (Economics), B.Com.",,Yes,0,2012,170,0,,5123821.5,0.4269851,73,74,16,18,28,30,6,0.34,,R/C,74.772,66.256,71.229,82.194,71.104,80.589,82.461,79.88,76.448,67.225,70.058,69.945,72.066,72.522,45.2,47.7,56.56,76.305,67.86,63.2275,,0,0,0,0,0,0.16666667,0.16666667,0,0.16666667,0,0,0,0,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,15,2018,Pravin Rikhavchand Shah,0,BJP,63,SSC,,Yes,0,2017,171,0,G,4287691,0.71461517,50,102,28,36,6,15,2,0.34,,R/C,78.438,71.014,69.493,77.232,,74.479,76.638,79.591,76.161,72.417,65.405,69.209,67.729,67.729,80,95.8,64.13333,56.3175,83.225,65.2925,59.122,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2011,Bharati Jaywant Keni,1,BJP,,,,,,2007,202,1,W,,,35,51,19,19,1,13,6,0.34,127,R/C,61.859,63.317,59.363,65.983,,72.649,73.784,75.384,67.845,61.178,58.747,57.86,60.205,66.453,,,,,72.705,,,0,0.16666667,0,0.33333334,0.16666667,0,0.16666667,0,0,0,0,0,0.16666667,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2013,Pravin Shah,0,BJP,57,SSC,,Yes,0,2012,203,0,,5397835,0.8996392,60,70,9,19,59,83,5,0.34,,R/C,85.107,77.001,70.69,85.988,66.14,74.523,77.916,89.046,80.084,72.79,73.626,75.912,76.97,76.87,46,88.9,63.47,81.2,75.425,67.2875,,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.4,0,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2014,Pravin Shah,0,BJP,58,SSC,,Yes,0,2012,203,0,,1.146E7,0.955,54,65,17,17,13,15,4,0.34,,R/C,52.396,54.086,48.894,56.125,49.554,58.086,64.395,56.408,54.513,43.495,41.677,45.014,48.99,46.901,14.8,31.9,40.793335,44.3575,44.6225,59.9525,,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0.25,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2015,Pravin Shah,0,BJP,59,SSC,,Yes,0,2012,203,0,,3749000,0.62483335,68,79,17,19,11,21,5,0.34,,R/C,85.807,74.316,76.255,76.942,74.764,75.323,76.502,77.314,77.222,74.571,73.035,72.444,72.786,73.076,50.6,71.1,64.68667,74.21,52.1125,72.09,,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0.2,0,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2016,Pravin Shah,0,BJP,60,SSC,,Yes,0,2012,203,0,,3716630.5,0.3097192,59,74,13,18,6,14,13,0.34,,R/C,58.099,57.043,71.9,89.522,60.573,82.019,92.431,96.557,73.997,44.21,50.954,77.306,84.264,68.001,0,0,72.69666,73.3875,93.75,70.3875,,0,0,0,0,0,0,0.07692308,0,0.07692308,0,0,0,0.84615386,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,16,2018,Anjali Arun Khedkar,1,BJP,63,Graduate,,Yes,0,2017,204,1,W,3453948.2,0.575658,90,102,28,36,11,14,3,0.34,,R/C,40.57,41.898,39.757,42.797,,41.878,43.503,37.455,39.421,37.893,39.868,42.241,44.019,34.878,42.1,35.8,87.246666,47.675,84.4325,69.1025,37.824,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0.33333334,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,17,2011,Sandhya Vipul Doshi (Sakre),1,NCP,,,,,,2007,235,0,,,,50,51,19,19,15,16,7,0.34,119,R/C,55.968,53.598,54.416,56.24,,63.019,62.442,60.224,56.085,55.105,54.088,53.349,56.309,56.171,,,,,64.635,,,0.14285715,0,0,0,0,0,0.42857143,0,0,0,0,0,0,0.14285715,0.14285715,0.14285715,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
