year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
2002,36,Khan Afjoz Rais,Bicycle,F,96,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,36,Jadhav Shradha Shridhar,Bow and Arrow,F,10811,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,36,Dike Shaila Kisan,Railway Engine,F,718,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,36,Sannke Nirmal Balaram,Hand,F,1324,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,37,Gaud Kailas Bharat,Hand,M,2119,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,37,Doke Hemant Umaji,Bow and Arrow,M,7400,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,37,Bhitale Sanjay Anant,Elephant,M,201,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,37,Mhatre Manohar Sakharam,Clock,M,2692,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,38,Tarkar Ashish Murlidhar,Clock,M,3412,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,38,Padyal Mukund Sonu,Bow and Arrow,M,9268,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,38,Bakle Krushna Mahadev,Hand,M,2523,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,39,Kalokhe Satish Rajaram,Kite,M,103,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,39,Gavand Nitin,Clock,M,3008,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,39,Chauhan Gordhan Keshav,Lotus,M,4045,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,39,Thavai Raghunath Dharma,Hand,M,3221,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,40,Thakur Urmila Neru,Hand,F,4198,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,40,Narvekar Supriya Chandrakant,Bow and Arrow,F,5827,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,40,Mhatre Jyoti Jitendra,Clock,F,2905,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Kaji Nurjaha Salim,Bungalow,F,2325,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Dhakad Jesinta Santoshkumar,Bicycle,F,2568,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Pille Vijayalkshmi Shajmugam,Clock,F,4835,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Bajeto Odet Harbat,Hand,F,182,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Bhatkal Kavita Krushna,Kite,F,182,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,41,Malvi Pratibha Prakash,Lotuts,F,5800,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Kadam Chandrakant Dattaram,Hand Pump,M,317,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Kasbe Chandrakant Khanduji,Lock and Key,M,8,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Khare Milind Madhukar,Hammer Sickle and Star,M,110,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Gayakawad Uttam Damodar,Clock,M,219,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Gavankar Sharad Sahadev,Bow and Arrow,M,3438,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Jadhav Joyti Deepak,Hand Pump,F,589,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Jadhav Dagdu Kadappa,Iron,M,20,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Nagavakar Dattaram Ramchandra,Bungalow,M,236,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Pal Arun Ramdas,Flaming Torch,M,617,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Mohite Sachinbhai Dayanand,Candles,M,14,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Randive Sanjay Bansi,Axe,M,48,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Shaha Mohammed Islam,Bicycle,M,750,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Sonavne Ashok Bapu,elephant,M,46,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Sansare Manojkumar Matandrao,Railway Engine,M,5549,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,42,Hankar Rajendra Baburav,Aeroplane,M,22,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Kanojiya Surekha Mahesh,Elephant,F,120,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Kureshi Noor Mohammed,Car,M,101,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Chauhan Harishchandra Singh,Bicycle,M,2238,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Jayswal Omprakash Puranchand,Lock and Key,M,428,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Tirandaj Rustam S.,Clock,M,460,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Tiwari Madhuri Ravimohan,Batsman,F,25,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Patil Ashok Pandurang,Coconut,M,1169,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Vishasrao Trushna Chandrakant,Bow and Arrow,F,4599,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Siddiki Shakil M. Safi,Hand,M,3499,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,43,Singh Harinath,Ink Port & Pen,M,90,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Usman Ali Tufail Ahmed,Ladder,M,61,L,\,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Kureshi Noor Mohammed,Bungalow,M,11,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Khan Sabir Ali Raja,Bicycle,M,1477,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Neela Gita Vithal,Hand,F,2310,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Bhise Ravindra Dnyanu,Elephant,M,426,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Vanu Niyaj Ahmed,Clock,M,3422,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Shinde Dattaram Babu,Bow and Arrow,M,4192,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,44,Siddiki Mehadi Hasan,Car,M,8,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Jayswar Devraj Bhageluram,Elephant,M,256,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Tripathi Surendra Shivshankar,Clock,M,1586,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Nayar Chinnatambi Shashikumar,Electric Poll,M,52,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Mohite Anandrao Jagannath,Gas Cylinder,M,97,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Kodu Raja Ravi N.,Hand,M,6179,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Shukla Ramkrushna,Bicycle,M,205,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,45,Savant Shashikant Shivram,Bow and Arrow,M,6010,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Ansari Anvar Mohammed,Bicycle,M,400,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Kamble Anant Lakshman,Ceiling Fan,M,33,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Chavariya Rameshkumar,Hand Pump,M,86,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Chopada Lalit Guljarilal,Lotus,M,4349,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Julka Harbans Singh,Clock,M,1321,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Tiwari Madhuri Ravimohan,Batsman,F,38,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Mata Raghuvir Singh,Aeroplane,M,38,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Manisatla Jasvirsingh,Hand Pump,M,7494,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Sardar Abdul Kasim,Bungalow,M,107,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,46,Sokhi Manjitsingh Brijabalsingh,Elephant,M,387,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Kariya Chetan Harkishan,Harmonium,M,0,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Keni Jayavant Lakshman,Clock,M,1393,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Keni Jayant Bhalchnadra,Carrom Board,M,83,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Cheda Babubhai Bhavanji Javaji,Lotus,M,5757,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Doshi Upendra Pitambardas,Hand,M,5646,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Bhavsar Hemlata Jaesh,Bungalow,F,42,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Miya Khulabat Ali,Elephant,M,12,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Raval Rajesh Mafatalal,Banana,M,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,47,Surve Mahesh Kashinath,Cot,M,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Gautam Harichandra Sahablal,Elephant,M,783,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Gangurde Deelip Murlidhar,Kisand Driving Tractor,M,409,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Chelaghugec Devendrakumar,Chair,M,13,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Manam Venkatesh Munnaswami,Table,M,19,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,More Santosh Ramchandra,Ceiling Fan,M,439,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Yadav Radheshyam Hubalal,Bicycle,M,91,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Rajapkar Baban Bhai,Lock and Key,M,957,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Ravat Jeetsingh Kundansingh,Hand,M,5424,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Sharma Kiran Jaykisan,Falming Torch,F,73,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,48,Satamkar Mangesh Shridhar,Bow and Arrow,M,6503,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Kulkarni Vaishali Jagannath,Railway Engine,F,2268,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Khan Seema Karim,Bicycle,F,1999,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Jadhav Anita Bharat,Elephant,F,2318,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Nair Anita Velayadhan,Clock,F,2743,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Bechu Filomeena Mustakim,Bungalow,F,355,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Landge Aasha Narayan,Lock and Key,F,113,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Shaikh Kammu Abdul Rahman,Hand,F,1243,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,49,Salvi Shalaka Sharad,Lotus,F,2658,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,50,Jalgavankar Manohar Harichandra,Hand,M,1840,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,50,Jadhav Sanjay Ramchandra,Bungalow,M,97,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,50,Devle Mahadev Bhagoji,Bow and Arrow,M,9785,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,50,Pawar Sanjay Sudam,Lock and Key,M,1583,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,50,Harlyya Prabhakar Pandurang,Aeroplane,M,1284,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Katariya Jitendra Kamabhai,Flaming Torch,M,304,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Kamble Gautam Krushna,Axe,M,406,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Gayakawad Bhikaji Dagdu,Coconut,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Gautam Umashankar Mithailal,Elephant,M,1753,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Pugavankar Chandrakant Ramchandra,Lotus,M,3554,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Pugavankar Sudhir Shantaram,Kite,M,212,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Birvadkar Sanju Gopal,Bungalow,M,69,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Bhaskar Jayashri Kantilal,Clock,F,3505,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Makvana Rajesh Naran,Bicycle,M,722,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Mohite Upendra Ganpat,Glass Tumbler,M,182,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,51,Solanki Virajibhai Lakhdhir,Hand,M,2002,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Desai Vijayamala Baban,Clock,F,3843,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Patil Suman Sunil,Ceiling Fan,F,210,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Pednekar Kishor Kishor,Bow and Arrow,F,6922,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Barge Shubhangi Balasaheb,Ink Pot & Pen,F,40,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Bhagvat Ratan Purushottam,Hand,F,2631,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Bhoir Aasha Santosh,Candles,F,109,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,52,Revdekar Madhuri Gajanan,Kisan Driving Tractor,F,213,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,53,Agavane Jayashri Uttam,Clock,F,3471,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,53,Insulkar Vanita Vasant,Bow and Arrow,F,5763,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,53,Kamble Hemlata Jagannath,Hand,F,5047,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,53,Ghamre Vijaya Deepak,Bungalow,F,167,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,53,Triratne Vidya Masaji,Elephant,F,1136,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Kharat Kanchan Narhari,Bungalow,F,126,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Khedekar Alka Sahadu,Flaming Torch,F,28,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Gavde Nilima Nandu,Bow and Arrow,F,6001,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Joshi Ila Javahar,Axe,F,128,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Dabde Shobha Vasant,Clock,F,1574,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Bansode Sarojani Udhav,Lock and Key,F,48,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,54,Suryavanshi Suvarna Vasant,Hand,F,6568,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,55,Kuveskar Vinayak Pandurang,Hand,M,1361,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,55,Gundetti Bhumeshwar Yalayya,Clock,M,2212,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,55,Gollar Teema Teemappa,Bicycle,M,2730,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,55,Chemburkar Ashish Ramanath,Bow and Arrow,M,7320,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,55,Lokhande Reeta Ramesh,Bungalow,F,611,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,56,Jadhav Vatsala Baban,Bow and Arrow,F,5228,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,56,Badela Meena Chandrasingh,Bus,F,239,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,56,Bhagat Suman Baburav,Hand,F,2099,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,56,Mahale Ratna Raghunath,Clock,F,3857,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,56,Halade Anita Dasharath,Elephant,F,449,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,57,Kavathe Manishankar Narayan,Ears of Corn and Sickle,M,5355,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,57,Keni Ramkrushna Mangesh,Bow and Arrow,M,6576,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,57,Varlikar Kishor Vasudev,Hand,M,966,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,57,Varlikar Vijay Vasudev,Clock,M,936,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Ajavankar Prajakta Parag,Book,F,693,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Kumar Geeta Hanumant,Flaming Torch,F,60,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Dalal Deepali Mayank,Clock,F,1806,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Patil Jayashri Dattaram,Aeroplane,F,1062,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Purav Leena Mukesh,Ring,F,1292,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Pusalkar Pranjali Prashant,Hand,F,2664,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Prabhu Bhagyashri Deepak,Coconut,F,382,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Bhosle Jyoti Lakshman,Bow and Arrow,F,8736,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,58,Savant Mangala Suryakant,Ears of Corn and Sickle,F,236,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Ajagaonkar Raja Vaman,Ears of Corn and Sickle,M,152,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Jogelekar Aparna Arun,Pressure Coo,M,105,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Dalal Yasvant Somchand,Lock and Key,M,139,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Padave Satish Jayaram,Hand,M,4477,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Bhatkar Vivek Shankar,Flaming Torch,M,90,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Sarvankar Sadanand Shankar,Bow and Arrow,M,10088,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Singh Dr. Arvind Ramji,Whistle,M,401,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Sangam Eaknath Venkayya,Clock,M,2592,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,59,Shrivastav Sitaram Chotelal,Bow and Arrow,M,44,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Kadam Madhukar Girjappa,Elephant,M,365,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Jadhav Snehal Sudhir,Bow and Arrow,F,7374,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Jaiswal Sushila Milan,Hand,F,365,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Dethe Ashok Chintamani,Lock and Key,M,5102,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Mhaprolkar Prakash Ganpat,Flaming Torch,M,571,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Savne Ashok Gangaram,Railway Engine,M,255,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,60,Sagre Bhimrav Ganpat,Aeroplane,M,49,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,61,Devhare Priti Pravin,Bow and Arrow,F,6467,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,61,Bosamiya Deepali Parmanand,Kisand Driving Tractor,F,254,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,61,Motivale Milan Satish,Flaming Torch,F,301,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,61,Vaidya Arati Anil,Clock,F,954,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,61,Shaha Roshana Ashwin,Hand,F,6082,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,62,Khan Faruk,Bicycle,M,158,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,62,Talwar Deepak Gurunath,Hand,M,5065,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,62,Mangavkar Indumati Bhikaji,Bow and Arrow,M,7278,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,62,Mhaskar Ashok Krushna,Flaming Torch,M,133,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,62,Husain Sayyad Mohammad,Clock,M,1387,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Gupta Parsanath Kalpanath,Hurricane Lamp,M,176,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Jadhav Vasant Bhaguji,Hand,M,4430,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Dalvi Vijaykumar Sitaram,Clock,M,1988,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Pandit Ajit Govind,Bow and Arrow,M,7601,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Dindayal Mudliyar Shanmugam,Bungalow,M,25,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,63,Sosa Mohan Mulji,Fleming Torch,M,39,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Ayare Prakash Atmaram,Bow and Arrow,M,5824,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Gupta Jitendra Parasnath,Flaming Torch,M,187,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Gharat Rajan Raghunath,Candles,M,206,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Mittal Surendra Kumar,Clock,M,174,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Mudliyar Mahesh Ashok,Bicycle,M,2415,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Mhatre Karuna Mahendra,Hand,F,250,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,64,Rane Rajiv Sitaram,Coat,M,5457,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Karkate Usha Jyotiram,Lock and Key,F,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Kagada Shila Surajbhan,Lotus,F,3723,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Gayakavad Mangal Vishnu,Hand,F,5014,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Chavda Leela Panabhai,Elephant,F,1782,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Dulgaj Meena Deepak,Bicycle,F,1369,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,65,Dive Kamal Vijay,Clock,F,1245,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Alvas John Francis,Hurricane Lamp,M,1,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Alhusundar Subhiyah Udiyar,Lotus,M,1422,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Ali Ajgar Sakshi,Elephant,M,98,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Ashok V. S.,Ceiling Fan,M,238,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Kankaraj T.A.,Television,M,1912,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Kuchekorve RajU Venkappa,Aeroplane,M,1726,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Khan Abdul Momin,Ladder,M,954,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Kuchekorve Vinod Ramu,Railway Engine,M,15,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Chauhan Jasumati Mulji,Clock,F,153,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Jayaswal Anita Ramharak,Bungalow,F,85,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Nair Premi V.K.,Hameer Sickle and Star,F,55,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Nandepalli Hanumant Sayappa,Hand,M,2927,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Yeshumitra Satyamitra,Brick,M,32,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Shaikh Mohammed Jalal,Chair,M,81,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Shaikh Mohammed Husain,Bus,M,164,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Sadairaj S. Ramchandra,Batsman,M,5,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Siddique Irshad Husain,Car,M,2027,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,66,Sayyad Mohammed Hashim,Bicycle,M,1837,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Katke Anil Dattu,Flaming Torch,M,528,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Kavle Narsiha Saidappa,Ceiling Fan,M,2596,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Khedekar Ganesh Pandurang,Elephant,M,220,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Kandare Nivruti Hariba,Bus,M,442,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Garud Bhagwan Hari,Bow and Arrow,M,1494,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Jogndakar Sauvaji Baburav,Lock and Key,M,193,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Vhatkar Shivling Rama,Bungalow,M,3866,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Vhatkar Mahendra Tukaram,State,M,21,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Vhatkar Subhash Shankar,Bicycle,M,555,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Shinde Chandrakant Fakirappa,Clock,M,1114,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Shinde Mahendra Shivdas,Hand,M,5146,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,67,Sherkhane Giriraj Dasharath,Chair,M,425,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,68,Pawar Vithal Jyoti,Bow and Arrow,M,6072,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,68,Mane Naresh Pehlvan,Hand,M,8914,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,68,Shinde Chandrakant Sakharam,Bicycle,M,263,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Kale Deepak Namdev,Hand,M,4703,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Kori Bhaiyalal Ramavatar,Elephant,M,697,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Bhandare Anil Sarjerav,Glass Tumbler,M,72,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Mane Shankar Dhondiram,Bungalow,M,59,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Lokhande Ashok Bansi,Axe,M,112,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Vhtakar Jagannath Bhimrav,Bicycle,M,431,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,69,Shikhre Bhanudas Appa,Clock,M,245,L,0,data/maharashtra/mumbai/BMC 2002.xls
