state,year,district,block,gram_panchayat,ward_no,tier,reservation,caste_reservation,woman_reserved,ward_count,ocr_repaired,reservation_raw,script,source_path,source_page,source_pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,6,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,7,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,8,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,10,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,11,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,12,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,13,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,14,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopidevi,Mopidevi,15,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,1,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,2,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,3,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,4,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,5,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,6,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,7,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,8,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,10,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,11,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,12,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,13,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,14,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,15,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,16,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,17,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,18,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,19,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,20,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,21,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,22,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,23,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mopideva Pedakallepalli t4,Mopideva Pedakallepalli t4,24,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/kri_res_gp.pdf,27,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,1,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,2,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,3,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,4,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,5,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,6,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,7,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,8,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,9,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,10,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,11,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,12,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,13,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,14,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,15,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,16,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,17,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,18,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,19,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,lvlowa Avurupudi,lvlowa Avurupudi,20,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,1,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,2,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,3,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,4,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,5,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,6,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,7,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,8,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,10,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,11,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,12,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,13,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,14,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,15,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,16,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,17,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Barlapudi,Mowa Barlapudi,18,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,1,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,2,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,3,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,4,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,5,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,6,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,7,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,8,ward,BC Woman,BC,1,,0,BC(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,9,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,10,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,11,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Gudapadu,Gudapadu,12,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,1,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,2,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,3,ward,Woman,NONE,1,14,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,4,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,5,ward,BC Other than Woman,BC,0,14,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,6,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,7,ward,Woman,NONE,1,14,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,8,ward,SC Woman,SC,1,14,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,9,ward,SC Woman,SC,1,14,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,10,ward,SC Other than Woman,SC,0,14,0,sc ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,11,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,12,ward,Woman,NONE,1,14,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,13,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,14,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kaza,Mowa Kaza,15,ward,BC Woman,BC,1,14,0,BC(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,1,ward,Woman,NONE,1,14,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,2,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,3,ward,Woman,NONE,1,14,0,uR(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,4,ward,BC Other than Woman,BC,0,14,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,5,ward,Woman,NONE,1,14,0,UR(W),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,6,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,7,ward,SC Woman,SC,1,14,0,sc(w),latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,8,ward,Other than Woman,NONE,0,14,0,UR ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
Andhra Pradesh,2020,Krishna,Mowa Kosuru,Mowa Kosuru,9,ward,BC Other than Woman,BC,0,14,0,BC ,latin,data/ap/2020_res_gp/kri_res_gp.pdf,28,kri_res_gp.pdf
