state,year,district,block,body,seat_no,seat_no_ocr,seat_no_from_order,ward_name,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,reservation_match_score,sc_rank_ocr,st_rank_ocr,listing_scope,script,text_source,ocr_mean_confidence,source_path,source_page,source_pdf,source_url,source_capture
Gujarat,2020,Porbandar,કુતિયાણા,Porbandar,13,sf 13,1,મહિયાર્સ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,8,11,all_seats,gujarati,ocr,73.9,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Porbandar,પોરબંદર,Porbandar,14,14,1,મોઢવાડા ૨,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,પ,10,all_seats,gujarati,ocr,90.61,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Porbandar,પોરબંદર,Porbandar,15,15,1,ઓડદર,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્ર,0.9756,ae,,all_seats,gujarati,ocr,78.66,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Porbandar,રાણાવાવ,Porbandar,16,16,1,ઊરાણાકંડોરણા-૧,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| બિન અનામત સામાન્‍ય,1.0,| 13,,all_seats,gujarati,ocr,81.87,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Porbandar,રાણાવાવ,Porbandar,17,147,1,રાણા કંડોરણા--૨,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,_ બિન અનામત સામાન્ય .,1.0,હ,જ,all_seats,gujarati,ocr,75.5,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Porbandar,પોરબંદર,Porbandar,18,18 |,1,વીસાવાડા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,11,15,all_seats,gujarati,ocr,84.25,data/gujarat/2020_reservation/zp_member_porbandar_dp_2020.pdf,11,zp_member_porbandar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Porbandar-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,1,| 1 *,1,ગઔગ્રાણંદપર ર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી |,1.0,,,all_seats,gujarati,ocr,60.77,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,2,| ર,1,શચટ્કોટ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,|; સામાન્યસ્ત્રી |,1.0,,,all_seats,gujarati,ocr,84.95,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,3,| 3,1,બેડો,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,66.99,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,4,| 4,1,બ્ેડ્લા,zp_member,district panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,સા.શૈ.પછાતવર્ગ સ્ત્રી,1.0,,,all_seats,gujarati,ocr,91.36,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,5,| ષ [|,1,ભાડ્લા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,|] પ'બિનઅનામતસામાન્્ય |,0.9375,,,all_seats,gujarati,ocr,52.81,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,6,| ક્ર,1,ભડલી,zp_member,district panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,સા.શૈ.પછાતવર્ગ સ્ત્રી .,1.0,,,all_seats,gujarati,ocr,78.83,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,7,| 7,1,બોરડી સમઢીયાળા,zp_member,district panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,* સા.શૈ.પછાતવર્ગ .,1.0,,,all_seats,gujarati,ocr,55.79,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,8,| 8. &,1,થર્ખડી,zp_member,district panchayat member,SC Other than Woman,SC,અનુસૂચિત જાતિ,0,। | અનુસૂચિત જાતિ,1.0,,,all_seats,gujarati,ocr,53.99,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,9,| 9,1,દડ્વી,zp_member,district panchayat member,SC Woman,SC,અનુસૂચિત જાતિ સ્ત્રી,1,| મઅનુસૂચિતજાતિસ્ત્રી,0.973,,,all_seats,gujarati,ocr,82.23,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,10,| 10 -,1,ક દેરડી,zp_member,district panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,સા.શૈ-પછાતવર્ગ,1.0,,,all_seats,gujarati,ocr,71.99,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,11,| 11,1,3 ડફુમીયાણી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,80.07,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,12,| 12,1,જ્ામકંડોરણા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,; સામાન્યસ્ત્રી [|,1.0,,,all_seats,gujarati,ocr,40.13,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,13,| 13 |,1,ન -ક્મળાપુર ૨,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,|; ભબિેનઅનામતસામાન્્ય |.,0.9091,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,14,14. |,1,સગક્સ્ુરબાધામ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| મિનઅનામતસામાન્ય |,0.9333,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,15,ડયૃષૂ |,1,ક્રોલીથડડ સ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,[| _ બિનઅનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,16,16 |,1,લકીર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| મબિનઅનામતસામાન્્ય |,0.9375,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,17,417 |,1,ક્રોટડાસાંગાણી,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય |,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,18,| 18,1,પુવાવ્વા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,84.24,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,19,| 19,1,લોધીકા,zp_member,district panchayat member,SC Other than Woman,SC,અનુસૂચિત જાતિ,0,| ગમગનુસૂષિતજાતિર,0.7407,,,all_seats,gujarati,ocr,85.1,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,20,20 |,1,મોટીમાર્ડ ર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,21,| સ,1,મોવીયાર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| ગસામાન્યસ્ત્રી ||,0.963,,,all_seats,gujarati,ocr,33.99,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,22,રર |,1,પડધરી,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્‍ય |,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,23,| ર3,1,પાનેલીમોટી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| સામાન્યસ્ત્રી ||,1.0,,,all_seats,gujarati,ocr,66.9,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,24,| 24,1,પયપાસ્કી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| શ્ા્ામાન્યસ્ત્રી |,0.8276,,,all_seats,gujarati,ocr,58.99,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,25,| 25,1,પેઢ્લાર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી .,1.0,,,all_seats,gujarati,ocr,58.46,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,26,| ર26,1,પયપૌપરફીર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| ગશામાન્યસ્ત્રી |,0.8889,,,all_seats,gujarati,ocr,67.34,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,27,| 24,1,શચાંશથલી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,. : સામાન્યસ્ત્રી |,1.0,,,all_seats,gujarati,ocr,35.24,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,28,29 |,1,શરધાર ૨,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| બ્રિનઅનામતસામાન્ન |,0.875,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,29,| 28 [|,1,સપશ્પધ્ડ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,1 ' અનુસૂચિત આદિજાતિ ૨,0.9677,,,all_seats,gujarati,ocr,78.34,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,30,રૂ0 |,1,શીવરાજ્ગઢટ ર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય [||,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,31,ડુ%્્‌ |,1,શૌવરાજૂપુર ર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,। . બિનઅનામત સામાન્ય ।,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,32,| 32,1,સુપેડી,zp_member,district panchayat member,SC Woman,SC,અનુસૂચિત જાતિ સ્ત્રી,1,| અનુસૂચિત જાતિ સ્ત્રી,1.0,,,all_seats,gujarati,ocr,72.33,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,8,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,33,33 [|,1,મ થાણાગાલોળ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| બિનઅનામત સામાન્ય ી |,0.9677,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,34,| ર34,1,વૈરાવળ ૨,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| 3 સામાન્યસ્ત્રી [|,1.0,,,all_seats,gujarati,ocr,87.82,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,35,હ [|,1,વિછીયો,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| લઉઊૈનઅનામતસામા્ય |,0.7742,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Rajkot,,Rajkot,36,| ર36 |,1,વિરપુર ર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,84.49,data/gujarat/2020_reservation/zp_member_rajkot_dp_2020.pdf,9,zp_member_rajkot_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Rajkot-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,1,| 1 |,1,મનાવલ,zp_member,district panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,સદશૈ.પછાતવર્ગ સ્રી,0.8824,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,2,| 2 |,1,મરેઠ,zp_member,district panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,સા.શૈ.પછાતવર્ગ સ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,3,| 8 |,1,બાબેન,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિસ્ત્રી 1,1.0,,,all_seats,gujarati,ocr,73.04,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,4,| 4 |,1,ચલથાણ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ “,1.0,,,all_seats,gujarati,ocr,74.74,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,5,| પ |,1,દેવગઠ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ * |,1.0,,,all_seats,gujarati,ocr,93.41,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,6,| 6 |,1,ધાણાવડ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,| અનુસૂચિત આદિજાતિ |,1.0,,,all_seats,gujarati,ocr,71.11,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,7,| 6 |,1,ઘંટોલી,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ _,1.0,,,all_seats,gujarati,ocr,77.6,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,8,[| 8 |,1,મોદાવાડીર,zp_member,district panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,' સા.શૈ.પછાતવર્ગ,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,9,| 9 |,1,હજીરા,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,| થચઅનુસૂચિત આદિજાતિ |,0.9375,,,all_seats,gujarati,ocr,76.87,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,10,| 1 |,1,ઝખવાવ,zp_member,district panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,----- ' સા.શૈ-પછાતવર્ગ,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,11,121 |,1,કડોદ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,12,| 12 |,1,ક્રામરેજ,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી,1.0,,,all_seats,gujarati,ocr,92.38,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,13,13 |.,1,કરચેલીયા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,14,14 |,1,કારેલી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,-------------- સામાન્ય સ્રી,0.9167,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,15,| 215 |,1,પખ્રોલવડ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,,,all_seats,gujarati,ocr,87.66,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,16,| 16 |,1,કીમ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,' અનુસૂચિત આદિજાતિ 1,1.0,,,all_seats,gujarati,ocr,95.03,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,17,| 17,1,કોસંબા,zp_member,district panchayat member,SC Woman,SC,અનુસૂચિત જાતિ સ્ત્રી,1,| અનુસૂચિત જાતિ સ્ત્રી.,1.0,,,all_seats,gujarati,ocr,68.38,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,18,| 19 |,1,લાજપોર,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી |,1.0,,,all_seats,gujarati,ocr,90.09,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,19,19 |,1,મહુવા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,20,_ 20 |,1,માંગરોળ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,9,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
Gujarat,2020,Surat,,Surat,21,| શણ |,1,મોર,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી,1.0,,,all_seats,gujarati,ocr,93.42,data/gujarat/2020_reservation/zp_member_surat_dp_2020.pdf,8,zp_member_surat_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Surat-DP-2020.pdf,
