state,year,district,block,gram_panchayat,gp_no,gp_code,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,script,source_path,source_page,pop_total,pop_sc,pop_st,pop_female
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MUGULAVALLI,17_6_MUGULAVALLI,17_6_MUGULAVALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3514,1474,63,1713
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BIDARE,17_6_BIDARE,17_6_BIDARE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5095,1639,117,2518
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BYARAVALLI,17_6_BYARAVALLI,17_6_BYARAVALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4563,1181,225,2266
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KELAGOOR,17_6_KELAGOOR,17_6_KELAGOOR,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3884,1501,535,1981
Karnataka,2005,CHIKMAGALUR,Chikmagalur,DASARAHALLI,17_6_DASARAHALLI,17_6_DASARAHALLI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3460,1458,128,1756
Karnataka,2005,CHIKMAGALUR,Chikmagalur,SATHIHALLI,17_6_SATHIHALLI,17_6_SATHIHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4016,846,357,2008
Karnataka,2005,CHIKMAGALUR,Chikmagalur,HUIGERE,17_6_HUIGERE,17_6_HUIGERE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3717,1252,213,1873
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MARLE,17_6_MARLE,17_6_MARLE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5439,1159,9,2761
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KADAVANTHI,17_6_KADAVANTHI,17_6_KADAVANTHI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2933,1230,121,1511
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KUDUVALLI,17_6_KUDUVALLI,17_6_KUDUVALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2728,1038,114,1380
Karnataka,2005,CHIKMAGALUR,Chikmagalur,HIREKOLALE,17_6_HIREKOLALE,17_6_HIREKOLALE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3428,1330,57,1735
Karnataka,2005,CHIKMAGALUR,Chikmagalur,AMBLE,17_6_AMBLE,17_6_AMBLE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3967,1083,4,1940
Karnataka,2005,CHIKMAGALUR,Chikmagalur,DODDAMAGARAVALLI,17_6_DODDAMAGARAVALLI,17_6_DODDAMAGARAVALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3893,1352,192,1965
Karnataka,2005,CHIKMAGALUR,Chikmagalur,AVATHI,17_6_AVATHI,17_6_AVATHI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3162,1028,16,1593
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MUGATHIHALLI,17_6_MUGATHIHALLI,17_6_MUGATHIHALLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4647,1133,37,2337
Karnataka,2005,CHIKMAGALUR,Chikmagalur,INAM DATTATHREYA PEETA,17_6_INAM DATTATHREYA PEETA,17_6_INAM DATTATHREYA PEETA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2455,878,68,1196
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MYLIMANE,17_6_MYLIMANE,17_6_MYLIMANE,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4131,1288,61,2063
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KALASAPURA,17_6_KALASAPURA,17_6_KALASAPURA,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5720,749,4,2850
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MELINAHULUVATHI,17_6_MELINAHULUVATHI,17_6_MELINAHULUVATHI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2184,854,36,1086
Karnataka,2005,CHIKMAGALUR,Chikmagalur,INDAVARA,17_6_INDAVARA,17_6_INDAVARA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2241,820,0,1139
Karnataka,2005,CHIKMAGALUR,Chikmagalur,SINDIGERE,17_6_SINDIGERE,17_6_SINDIGERE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3501,1513,77,1750
Karnataka,2005,CHIKMAGALUR,Chikmagalur,THEGUR,17_6_THEGUR,17_6_THEGUR,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6082,924,53,2958
Karnataka,2005,CHIKMAGALUR,Chikmagalur,VASTHARE,17_6_VASTHARE,17_6_VASTHARE,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2772,692,188,1401
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KARTHIKERE,17_6_KARTHIKERE,17_6_KARTHIKERE,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6190,898,0,3020
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BILEKALLAHALLI,17_6_BILEKALLAHALLI,17_6_BILEKALLAHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5009,1157,29,2485
Karnataka,2005,CHIKMAGALUR,Chikmagalur,ESWARAHALLI,17_6_ESWARAHALLI,17_6_ESWARAHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3630,636,0,1791
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MALLENAALLI,17_6_MALLENAALLI,17_6_MALLENAALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5301,884,125,2623
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MALALUR,17_6_MALALUR,17_6_MALALUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3400,762,13,1743
Karnataka,2005,CHIKMAGALUR,Chikmagalur,HIREGOWJA,17_6_HIREGOWJA,17_6_HIREGOWJA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4566,884,22,2242
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BEEKANAHALLI (RURAL),17_6_BEEKANAHALLI (RURAL),17_6_BEEKANAHALLI (RURAL),gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3010,716,0,1457
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BASARAVALLI,17_6_BASARAVALLI,17_6_BASARAVALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3267,718,169,1616
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BYGOOR,17_6_BYGOOR,17_6_BYGOOR,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3335,860,66,1648
Karnataka,2005,CHIKMAGALUR,Chikmagalur,LAKKAMANAHALLI,17_6_LAKKAMANAHALLI,17_6_LAKKAMANAHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2323,145,230,1158
Karnataka,2005,CHIKMAGALUR,Chikmagalur,LAKYA,17_6_LAKYA,17_6_LAKYA,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4582,378,4,2232
Karnataka,2005,CHIKMAGALUR,Chikmagalur,MACHENAHALLI,17_6_MACHENAHALLI,17_6_MACHENAHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4786,1229,32,2443
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BELAWADI,17_6_BELAWADI,17_6_BELAWADI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5343,439,0,2617
Karnataka,2005,CHIKMAGALUR,Chikmagalur,KURUBARA BOODI HALU,17_6_KURUBARA BOODI HALU,17_6_KURUBARA BOODI HALU,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2608,154,0,1243
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BASAGAL,17_6_BASAGAL,17_6_BASAGAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3286,508,542,1679
Karnataka,2005,CHIKMAGALUR,Chikmagalur,BIGGANAHALLI,17_6_BIGGANAHALLI,17_6_BIGGANAHALLI,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3083,833,3,1571
Karnataka,2005,CHIKMAGALUR,Chikmagalur,,17_6_HARIHARIDAHALLI,17_6_HARIHARIDAHALLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,,,,
Karnataka,2005,CHIKMAGALUR,Mudigere,GONIBEEDU,17_7_GONIBEEDU,17_7_GONIBEEDU,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8582,2258,1137,4360
Karnataka,2005,CHIKMAGALUR,Mudigere,HANTHURU,17_7_HANTHURU,17_7_HANTHURU,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6355,2394,332,3273
Karnataka,2005,CHIKMAGALUR,Mudigere,HESAGAL,17_7_HESAGAL,17_7_HESAGAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7556,1825,548,3833
Karnataka,2005,CHIKMAGALUR,Mudigere,KALASA,17_7_KALASA,17_7_KALASA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,11231,1700,1541,5545
Karnataka,2005,CHIKMAGALUR,Mudigere,BANAKAL,17_7_BANAKAL,17_7_BANAKAL,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6166,1612,300,3086
Karnataka,2005,CHIKMAGALUR,Mudigere,COOVE,17_7_COOVE,17_7_COOVE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5526,1724,572,2785
Karnataka,2005,CHIKMAGALUR,Mudigere,MAKONAHALLI,17_7_MAKONAHALLI,17_7_MAKONAHALLI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3665,1450,515,1874
Karnataka,2005,CHIKMAGALUR,Mudigere,MUDIGERE (RURAL),17_7_MUDIGERE (RURAL),17_7_MUDIGERE (RURAL),gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5288,1378,644,2645
Karnataka,2005,CHIKMAGALUR,Mudigere,DARADAHALLI,17_7_DARADAHALLI,17_7_DARADAHALLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4802,1281,293,2342
Karnataka,2005,CHIKMAGALUR,Mudigere,SUNKASALE,17_7_SUNKASALE,17_7_SUNKASALE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4128,1038,427,2039
Karnataka,2005,CHIKMAGALUR,Mudigere,JAVALI,17_7_JAVALI,17_7_JAVALI,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3732,1269,181,1885
Karnataka,2005,CHIKMAGALUR,Mudigere,THOTADUR,17_7_THOTADUR,17_7_THOTADUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3703,1055,464,1861
Karnataka,2005,CHIKMAGALUR,Mudigere,TRIPURA,17_7_TRIPURA,17_7_TRIPURA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4882,1228,820,2445
Karnataka,2005,CHIKMAGALUR,Mudigere,PHALGUNI,17_7_PHALGUNI,17_7_PHALGUNI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3240,1052,263,1626
Karnataka,2005,CHIKMAGALUR,Mudigere,CHINNIGA,17_7_CHINNIGA,17_7_CHINNIGA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3404,969,213,1708
Karnataka,2005,CHIKMAGALUR,Mudigere,KIRUGUNDA,17_7_KIRUGUNDA,17_7_KIRUGUNDA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2943,1062,251,1509
Karnataka,2005,CHIKMAGALUR,Mudigere,IDKANI,17_7_IDKANI,17_7_IDKANI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4488,731,295,2264
Karnataka,2005,CHIKMAGALUR,Mudigere,NIDUVALE,17_7_NIDUVALE,17_7_NIDUVALE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2347,858,276,1194
Karnataka,2005,CHIKMAGALUR,Mudigere,BETTAGERE,17_7_BETTAGERE,17_7_BETTAGERE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2723,904,32,1366
Karnataka,2005,CHIKMAGALUR,Mudigere,BIDARAHALLI,17_7_BIDARAHALLI,17_7_BIDARAHALLI,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3618,893,298,1858
Karnataka,2005,CHIKMAGALUR,Mudigere,TARUVE,17_7_TARUVE,17_7_TARUVE,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,1696,514,114,833
Karnataka,2005,CHIKMAGALUR,Mudigere,BALUR,17_7_BALUR,17_7_BALUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2189,778,125,1148
Karnataka,2005,CHIKMAGALUR,Mudigere,B.HOSAHALLI,17_7_B.HOSAHALLI,17_7_B.HOSAHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2601,874,422,1356
Karnataka,2005,CHIKMAGALUR,Mudigere,SAMSE,17_7_SAMSE,17_7_SAMSE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6345,728,1106,3086
Karnataka,2005,CHIKMAGALUR,Mudigere,MARASANIGE,17_7_MARASANIGE,17_7_MARASANIGE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3720,799,437,1847
Karnataka,2005,CHIKMAGALUR,Mudigere,NANDIPURA,17_7_NANDIPURA,17_7_NANDIPURA,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2886,568,248,1436
Karnataka,2005,CHIKMAGALUR,Mudigere,KUNDUR,17_7_KUNDUR,17_7_KUNDUR,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2354,458,310,1165
Karnataka,2005,CHIKMAGALUR,Mudigere,URUBAGE,17_7_URUBAGE,17_7_URUBAGE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3531,519,166,1709
Karnataka,2005,CHIKMAGALUR,Mudigere,HORNADU,17_7_HORNADU,17_7_HORNADU,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,649,225,188,341
Karnataka,2005,TUMKUR,Chiknayakanhalli,DODDABIDARE,18_1_DODDABIDARE,18_1_DODDABIDARE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6920,2147,301,3437
Karnataka,2005,TUMKUR,Chiknayakanhalli,THIMMANAHALLI,18_1_THIMMANAHALLI,18_1_THIMMANAHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7257,1870,626,3613
Karnataka,2005,TUMKUR,Chiknayakanhalli,HOISALAKATTE,18_1_HOISALAKATTE,18_1_HOISALAKATTE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7617,1997,535,3740
Karnataka,2005,TUMKUR,Chiknayakanhalli,MUDDENAHALLI,18_1_MUDDENAHALLI,18_1_MUDDENAHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7876,2126,677,3949
Karnataka,2005,TUMKUR,Chiknayakanhalli,KORAGERE,18_1_KORAGERE,18_1_KORAGERE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5693,1786,183,2816
Karnataka,2005,TUMKUR,Chiknayakanhalli,JAYACHAMARAJAPURA,18_1_JAYACHAMARAJAPURA,18_1_JAYACHAMARAJAPURA,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6754,1556,399,3368
Karnataka,2005,TUMKUR,Chiknayakanhalli,DASUDI,18_1_DASUDI,18_1_DASUDI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7004,1727,611,3429
Karnataka,2005,TUMKUR,Chiknayakanhalli,MALLIGERE,18_1_MALLIGERE,18_1_MALLIGERE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6664,1431,415,3352
Karnataka,2005,TUMKUR,Chiknayakanhalli,BARAKANAHALU,18_1_BARAKANAHALU,18_1_BARAKANAHALU,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6009,1490,1113,2976
Karnataka,2005,TUMKUR,Chiknayakanhalli,GANDALU,18_1_GANDALU,18_1_GANDALU,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7154,1662,350,3520
Karnataka,2005,TUMKUR,Chiknayakanhalli,HANDANAKERE,18_1_HANDANAKERE,18_1_HANDANAKERE,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7220,1287,704,3636
Karnataka,2005,TUMKUR,Chiknayakanhalli,GODEKERE,18_1_GODEKERE,18_1_GODEKERE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6155,1232,307,3055
Karnataka,2005,TUMKUR,Chiknayakanhalli,RAMANAHALLI,18_1_RAMANAHALLI,18_1_RAMANAHALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5382,1012,1800,2667
Karnataka,2005,TUMKUR,Chiknayakanhalli,BELAGULI,18_1_BELAGULI,18_1_BELAGULI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5427,1199,238,2663
Karnataka,2005,TUMKUR,Chiknayakanhalli,MATHIGHATTA,18_1_MATHIGHATTA,18_1_MATHIGHATTA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5492,1332,1110,2684
Karnataka,2005,TUMKUR,Chiknayakanhalli,BARAGUR,18_1_BARAGUR,18_1_BARAGUR,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5459,988,190,2733
Karnataka,2005,TUMKUR,Chiknayakanhalli,CHOWLAKATTE,18_1_CHOWLAKATTE,18_1_CHOWLAKATTE,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6078,1153,129,3047
Karnataka,2005,TUMKUR,Chiknayakanhalli,KUPPURU,18_1_KUPPURU,18_1_KUPPURU,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6755,1103,730,3352
Karnataka,2005,TUMKUR,Chiknayakanhalli,THEERTHAPURA,18_1_THEERTHAPURA,18_1_THEERTHAPURA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6912,1061,1960,3377
Karnataka,2005,TUMKUR,Chiknayakanhalli,HULIYAR,18_1_HULIYAR,18_1_HULIYAR,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,13144,961,273,6499
Karnataka,2005,TUMKUR,Chiknayakanhalli,KENKERE,18_1_KENKERE,18_1_KENKERE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6835,899,248,3371
Karnataka,2005,TUMKUR,Chiknayakanhalli,KANDIKERE,18_1_KANDIKERE,18_1_KANDIKERE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6765,648,314,3366
Karnataka,2005,TUMKUR,Chiknayakanhalli,DUGADIHALLI,18_1_DUGADIHALLI,18_1_DUGADIHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4840,664,206,2418
Karnataka,2005,TUMKUR,Chiknayakanhalli,DODDAYANNEGERE,18_1_DODDAYANNEGERE,18_1_DODDAYANNEGERE,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8034,852,774,4061
Karnataka,2005,TUMKUR,Chiknayakanhalli,SETTIKERE,18_1_SETTIKERE,18_1_SETTIKERE,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6266,513,187,3104
Karnataka,2005,TUMKUR,Chiknayakanhalli,THIMMALAPURA,18_1_THIMMALAPURA,18_1_THIMMALAPURA,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6824,413,371,3397
Karnataka,2005,TUMKUR,Chiknayakanhalli,YALANADU,18_1_YALANADU,18_1_YALANADU,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6550,292,307,3229
Karnataka,2005,TUMKUR,Chiknayakanhalli,HONNEBAGI,18_1_HONNEBAGI,18_1_HONNEBAGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4147,363,518,2024
