ward	reservation_status	party	sex	name	age	education_level	professional_education	pan_card	no_of_criminal_cases	new_fir	total_funds	score	gbm_attended	total_gbms	ward_attendance	total_ward_meetings	other_meetings	total_other_meetings	year	chargesheet	dob	votes	data_discrepancy	runner_up_party	margin	conditionofroads	trafficjamscongestionofroads	availabilityofpublicgardensopenp	availabilityofpublictransportfac	availabilityoffoodthroughrations	hospitalsandothermedicalfaciliti	appropriateschoolsandcolleges	powersupply	watersupply	waterloggingduringrainyseason	pollutionproblems	instancesofcrime	lawordersituation	cleanlinesssanitationfacilities	recallforpartynametowhichthecorp	recallfornameofthecorporator	accesibilityofthecorporator	satisfactionwiththecorporator	curruption	improvmentinlifestyle	samplesize	availabilityoffootpathsandpedest	animalhusbandry	buildings	mmrda	mhada	colonyofficer	disastermanagement	drainage	estate	footpaths	garden	license	firebrigaderelated	mcgmrelated	municipalpropertycolonies	negligenceindutyofmcgmofficialss	compensationrehabilitation	govermentmunicipalplotmarketrela	humanresourcesrelated	infrastructureequipmentsgovernme	infrastructuredevelopementunderd	issueofbirthdeathcertificates	miscellaneousissuesrelated	mmrdarelated	nuisanceduetostraydogsmonkeysetc	unauthorizedslaughterofanimals	pestcontrol	pollution	roads	shopandestablishment	solidwastemanagementswm	stormwaterdrainageswd	toilet	v83	schemespoliciesincivicissues	foodrationingschemes	schemespoliciesincommunitywelfar	anganwadibalwadicrecherelated	cemeteriescrematoriumrelated	communitydevelopmentrelated	communitytemple	constructionandmaintaininggymnas	constructionofcommunityhall	constructionimprovementofcommuni	playgroundmeterialequipmentrelat	playgroundrelated	providingandfixingprotectiveandc	providingandfixingshahabadladi	recreationalgroundrelated	repairandconstructionoflibraryst	slumdevelopementrelated	slumrehabilitationauthoritysrare	sportscomplexsportsrelated	washingplaces	seniorcitizensdisabledpersonsrel	crime	educationother	municipalschool	schemespoliciesineducation	electricity	energyother	forest	healthinfrastructureequipmentsfa	healthother	schemespoliciesonhealthmortality	sensitivediseases	industries	irrigation	legalsystem	mining	otherissuesrelated	schemespoliciesinotherissuesrela	revenueother	directtax	octroi	taxevasions	taxexemption	taxrelated	scamscorruption	schemespolicies	socialculturalconcernsother	namingrenamingofroadschowksmonum	roadtransport	tansportother	term	newid	adminward	slum	woman	reservation_facebook	genderquota	caste_quota	castenum	lowcaste	criminal	attend_corp	attend_ward	total_attend	funds_prop	attend_univ	pancard	Importanceofquestionsaskedby	QuestionsaskedcomparedtoCiti	q_corporation	q_crimecorrupt	q_culture	q_distribution	q_education	q_health	q_housing	q_humanres	q_license	q_otherinfrastructure	q_pollution	q_recreationcommunity	q_renaming	q_tax	q_transport	q_watertoilets	q_other	total_questions	party_grouped	partynum	sena	rich	richgender	poor	poorgender	slum_gender
4		"SS"	"Male"	"Udesh Shantaram Patekar"	47	"S.Y.B.Com."		"Yes"	1	1	5848000.0		70	79	15	19	24	34	2015							60.088	47.856	53.713	61.225	59.255	67.414	68.679	73.731	69.331	48.777	47.398	49.316	58.134	59.778	0.7	44.6	61.156666	68.4275	76.5025	58.52			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	485.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	1.0	0.886076	0.7894737	0.89344263	0.97466666	1.0	1.0	15.0	3.601246105919003	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	3.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
4		"SS"	"Male"	"Udesh Shantaram Patekar"	48	"S.Y.B.Com."		"Yes"	0		5691654.0		60	74	17	18	19	31	2016							63.04	59.44	64.0	64.96	64.96	65.84	73.84	68.32	67.6	56.213	56.96	56.64	68.96	64.8	78.4	86.4	50.666668	79.9925	51.47	70.595			0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2012.0	485.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	0.0	0.8108108	0.9444444	0.8648649	0.4743045	1.0	1.0	15.5	6.081476479855953	0.0	0.0	0.0	0.083333336	0.083333336	0.0	0.25	0.0	0.083333336	0.083333336	0.083333336	0.0	0.0	0.0	0.33333334	0.0	0.0	12.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
4	"W"	"SS"	"Female"	"Sujata Udesh Patekar "	45	"Graduate"		"Yes"	0		4830313.5		92	102	31	36	71	76	2018		26939	"11078"		"BJP"	"4167"	77.436	71.751	70.815	77.941		71.508	72.479	73.328	69.288	66.789	60.177	66.763	69.31	63.9	78.3	40.7	72.81	38.66	83.8175	78.11		54.927	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2017.0	486.0	"R/N"	0.47	1.0		1.0	"G"	1	0.0	0.0	0.9019608	0.8611111	0.9282297	0.8050522	1.0	1.0	13.991804347826086	4.01498127340824	0.0	0.04347826	0.0	0.04347826	0.0	0.17391305	0.0	0.0	0.08695652	0.0	0.13043478	0.0	0.08695652	0.04347826	0.3043478	0.08695652	0.0	23.0	"SS"	5	1.0	1.0	1.0			0.47
5	"W"	"SS"	"Female"	"Sujata Udesh Patekar"									42	51	12	19	20	30	2011			"5610"		"MNS"	"291"	68.141	74.687	78.104	68.591		72.412	72.875	87.774	73.674	52.522	57.085	62.385	64.442	72.595					48.4525		130		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	2007.0	517.0	"R/N"	0.47	1.0		1.0	"G"	1	0.0		0.8235294	0.6315789	0.82222223				6.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.16666667	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	6.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
5		"MNS"	"Male"	"Prakash Yashwant Darekar"	41	"B. Com"	"Jounalism Certificate Course"	"Yes"	2	3	5220841.0		66	70	13	19	36	47	2013	3		"10526"		"SS"	"1122"	66.544	62.434	64.362	68.333	63.953	64.235	65.487	69.731	67.023	63.061	61.565	57.422	62.901	62.13	17.6	25.2	59.136665	72.67	69.415	62.4275			0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	2012.0	518.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	1.0	0.94285715	0.68421054	0.92	0.8701402	1.0	1.0	14.571428571428573	2.4965462798500098	0.0	0.04761905	0.0	0.23809524	0.1904762	0.0	0.14285715	0.0	0.04761905	0.0	0.0	0.04761905	0.0952381	0.04761905	0.0	0.14285715	0.0	21.0	"MNS"	3	0.0	1.0	0.0	0.0	0.0	0.0
5		"MNS"	"Male"	"Prakash Yashwant Darekar"	42	"B. Com"	"Jounalism Certificate Course"	"Yes"	2	3	1.1288E7		54	65	12	17	20	29	2014							59.434	50.4	49.861	58.126	54.337	59.845	60.829	57.732	52.206	47.662	48.625	49.929	53.93	53.486	7.6	26.4	48.933334	60.8025	55.55	72.4175			0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2012.0	518.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	1.0	0.83076924	0.7058824	0.84313726	0.9406667	1.0	1.0	11.636363636363637	0.5478693967902601	0.09090909	0.0	0.0	0.0	0.18181819	0.0	0.18181819	0.18181819	0.0	0.0	0.09090909	0.0	0.18181819	0.09090909	0.0	0.0	0.0	11.0	"MNS"	3	0.0	1.0	0.0	0.0	0.0	0.0
5		"MNS"	"Male"	"Prakash Yashwant Darekar"	43	"B. Com"	"Jounalism Certificate Course"	"Yes"	2	4	5447000.0		57	79	13	19	24	64	2015							72.084	62.571	56.492	74.25	53.221	70.348	71.919	78.457	72.847	61.432	65.492	67.432	68.028	70.273	29.5	72.5	62.2	71.0625	82.2275	72.955			0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	518.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	1.0	0.721519	0.68421054	0.7704918	0.90783334	1.0	1.0	13.2	2.2803738317757007	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.0	5.0	"MNS"	3	0.0	1.0	0.0	0.0	0.0	0.0
5		"MNS"	"Male"	"Prakash Yashwant Darekar"	44	"B. Com"	"Jounalism Certificate Course"	"Yes"	2	4	5312618.0		53	74	14	18	35	64	2016	1						79.531	75.886	79.432	81.852	78.495	80.562	81.114	80.56	79.529	77.008	77.073	78.124	78.41	77.562	2.8	5.6	47.663334	75.0	66.9825	59.67			0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2012.0	518.0	"R/N"	0.47	0.0	"G"	0.0	"G"	1	0.0	1.0	0.7162162	0.7777778	0.8031496	0.44271818	1.0	1.0	9.25	2.424037812288994	0.0	0.0	0.0	0.125	0.375	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	8.0	"MNS"	3	0.0	1.0	0.0	0.0	0.0	0.0
5	"OBC"	"SS"	"Male"	"Sanjay Shankar Ghadi"	49	"Graduate"		"Yes"	1		4932505.5		80	102	34	36	133	152	2018	1	25315	"11659"		"BJP"	"2021"	76.126	81.69	77.214	86.24		83.267	86.229	82.357	80.387	68.341	73.596	78.378	82.251	76.083	84.7	80.4	49.953335	49.6475	95.29	70.8		78.42	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0		0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2017.0	519.0	"R/N"	0.47	0.0		0.0	"OBC"	2	1.0	1.0	0.78431374	0.9444444	0.9114391	0.82208425	1.0	1.0	12.630289473684211	4.615480649188514	0.05263158	0.0	0.0	0.05263158	0.0	0.05263158	0.21052632	0.05263158	0.0	0.0	0.15789473	0.15789473	0.10526316	0.05263158	0.10526316	0.0	0.0	19.0	"SS"	5	1.0	1.0	0.0			0.0
6		"SS"	"Male"	"Prakash Krishna Karkar"									46	51	17	19	11	13	2011			"8283"		"MNS"	"791"	80.731	71.51	78.502	80.714		84.165	81.246	85.03	80.381	69.255	67.309	62.295	77.932	74.11					62.27		119		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2007.0	550.0	"R/N"	0.47	0.0		0.0			1.0		0.9019608	0.8947368	0.91358024				14.0	5.331402831402832	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.22222222	0.0	0.11111111	0.33333334	0.0	9.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
6	"W"	"SS"	"Female"	"Hansaben Gunvantrai Desai"	71	"B.Sc."	"B.Ed."	"Yes"	0		5754732.5		65	70	19	19	40	41	2013			"13142"		"MNS"	"8023"	75.56	72.335	57.136	82.504	63.568	79.577	79.174	90.89	85.905	62.508	63.602	71.49	77.62	71.877	75.5	78.4	85.28333	78.9525	76.365	74.93			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	551.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.9285714	1.0	0.9612403	0.95912206	1.0	1.0	11.142857142857142	0.556542332741267	0.0	0.0	0.0	0.0	0.5714286	0.14285715	0.14285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.0	7.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
6	"W"	"SS"	"Female"	"Hansaben Gunvantrai Desai"	72	"B.Sc."	"B.Ed."	"Yes"	0		1.1847E7		62	65	14	17	26	29	2014							54.847	44.6	39.143	49.511	45.679	50.847	55.205	53.77	47.716	40.746	41.594	45.615	48.166	43.507	4.5	13.6	46.033333	67.535	56.69	67.6775			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	551.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.95384616	0.8235294	0.9444444	0.98725	1.0	1.0	14.0	1.184283342556724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
6	"W"	"SS"	"Female"	"Hansaben Gunvantrai Desai"	73	"B.Sc."	"B.Ed."	"Yes"	0		3586000.0		65	79	11	19	41	49	2015							62.216	53.586	32.937	84.387	44.923	71.698	78.1	83.437	78.082	59.846	55.314	58.109	63.056	74.58	91.2	94.2	77.363335	82.0175	87.0825	74.455			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2012.0	551.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.8227848	0.57894737	0.8417266	0.5976667	1.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
6	"W"	"SS"	"Female"	"Hansaben Gunvantrai Desai"	74	"B.Sc."	"B.Ed."	"Yes"	0		7260857.5		67	74	17	18	40	50	2016							74.101	63.827	64.673	79.158	66.486	74.311	74.843	76.84	74.423	68.001	71.584	74.042	75.89	75.475	64.2	66.3	70.52333	77.2	78.8475	65.2175			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	551.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.9054054	0.9444444	0.93939394	0.6050715	1.0	1.0	15.0	2.3430114787305873	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.2	0.1	0.0	10.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
6	"OBC"	"SS"	"Male"	"Harshad Prakash Karkar"	25	"Graduate"		"Yes"	0	1	4805683.0		91	102	33	36	29	37	2018		34279	"11355"		"BJP"	"1708"	59.567	65.605	70.762	75.421		73.455	75.103	79.434	81.838	56.82	54.317	61.698	65.906	58.473	94.0	88.7	56.47	56.9725	70.8575	58.335		57.105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2017.0	552.0	"R/N"	0.47	0.0		0.0	"OBC"	2	1.0	0.0	0.89215684	0.9166667	0.9161677	0.8009472	1.0	1.0	9.5495	1.2191011235955056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.0	0.0	3.0	"SS"	5	1.0	1.0	0.0			0.0
7		"SS"	"Female"	"Shubha Umesh Raul"									32	51	1	19	0	0	2011			"9003"		"INC"	"4795"	66.41	69.994	69.22	68.194		75.093	75.732	79.577	69.988	66.951	67.971	67.121	66.409	66.769					81.685		121		0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2007.0	583.0	"R/N"	0.47	1.0		0.0			1.0		0.627451	0.05263158	0.47142857				10.90909090909091	5.019305019305019	0.0	0.0	0.0	0.0	0.0	0.18181819	0.18181819	0.0	0.09090909	0.0	0.0	0.09090909	0.27272728	0.0	0.09090909	0.0	0.09090909	11.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
7	"W"	"SS"	"Female"	"Shubha Umesh Raul"	46	"B.A.M.S."	"M.D. Ayurveda"	"Yes"	0		5193260.0		62	70	12	19	83	98	2013			"13207"		"MNS"	"8667"	71.697	73.571	72.135	72.608	71.154	71.673	71.844	75.576	69.005	65.243	64.623	63.373	65.489	68.708	46.7	49.8	61.506668	70.0675	81.865	59.02			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0		4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	2012.0	584.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.8857143	0.6315789	0.9127907	0.8655433	1.0	1.0	16.7	2.621669626998224	0.0	0.0	0.05	0.3	0.0	0.1	0.2	0.0	0.0	0.0	0.1	0.0	0.1	0.05	0.05	0.0	0.05	20.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
7	"W"	"SS"	"Female"	"Shubha Umesh Raul"	47	"B.A.M.S."	"M.D. Ayurveda"	"Yes"	0		1.0766E7		56	65	13	17	108	137	2014							55.72	47.437	43.988	53.985	50.707	56.823	59.399	55.496	51.967	44.626	41.295	45.336	48.504	46.022	18.9	24.2	49.41	57.095	59.13	64.4275			0	0	0	0	0	0	0	1	1	2	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	9	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	2012.0	584.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.86153847	0.7647059	0.93157893	0.89716667	1.0	1.0	13.073170731707318	2.6165605976757056	0.048780486	0.0	0.024390243	0.048780486	0.0	0.41463414	0.12195122	0.0	0.07317073	0.0	0.024390243	0.0	0.0	0.0	0.12195122	0.07317073	0.048780486	41.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
7	"W"	"SS"	"Female"	"Shubha Umesh Raul"	48	"B.A.M.S."	"M.D. Ayurveda"	"Yes"	0		5019000.0		38	79	12	19	30	88	2015							73.947	61.605	55.072	76.467	53.016	76.371	81.907	86.269	85.692	60.156	60.0	65.502	73.059	78.978	63.3	68.7	70.3	75.35	76.795	68.6525			0	3	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	584.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.48101267	0.6315789	0.625	0.8365	1.0	1.0	8.8	2.834501557632399	0.0	0.05	0.0	0.0	0.0	0.4	0.25	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	20.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
7	"W"	"SS"	"Female"	"Shubha Umesh Raul"	49	"B.A.M.S."	"M.D. Ayurveda"	"Yes"	0		5420676.5		39	74	10	18	42	71	2016							64.833	49.838	55.831	63.06	51.29	68.548	73.068	78.223	70.802	52.573	50.338	50.16	66.125	40.968	38.7	46.8	63.44	75.91	62.4975	56.4475			0	7	0	0	0	0	0	0	0	5	2	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2012.0	584.0	"R/N"	0.47	1.0	"W"	1.0	"G"	1	0.0	0.0	0.527027	0.5555556	0.6791045	0.45172304	1.0	1.0	11.666666666666666	4.436834828462107	0.074074075	0.0	0.037037037	0.0	0.0	0.11111111	0.4814815	0.074074075	0.074074075	0.0	0.0	0.0	0.0	0.0	0.074074075	0.0	0.074074075	27.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.47
7	"W"	"SS"	"Female"	"Sheetal Mukesh Mhatre"	44	"Graduate"		"Yes"	1	1	5322661.0		88	102	36	36	48	53	2018	1	27264	"8205"		"BJP"	"580"	63.669	56.737	61.429	76.318		72.058	73.386	85.775	79.608	58.035	60.664	66.26	68.498	64.322	75.6	78.8	63.49	61.1575	93.015	58.0375		68.398	0	0	0	0	0	0	0	0	2	0	4	0	1	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	2017.0	585.0	"R/N"	0.47	1.0		1.0	"G"	1	0.0	1.0	0.8627451	1.0	0.9247312	0.8871102	1.0	1.0	11.920000000000002	2.959652706843718	0.022222223	0.0	0.0	0.044444446	0.2888889	0.0	0.13333334	0.06666667	0.08888889	0.0	0.044444446	0.0	0.26666668	0.022222223	0.0	0.0	0.022222223	45.0	"SS"	5	1.0	1.0	1.0			0.47
8		"SS"	"Male"	"Sadanand Namdev Surve"									50	51	16	19	23	27	2011			"5179"		"INC"	"1153"	59.503	57.003	62.612	56.333		62.283	64.283	59.882	58.445	53.756	55.755	58.758	60.433	60.688					53.6925		119		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2007.0	616.0	"R/C"	0.34	0.0		0.0			1.0		0.98039216	0.84210527	0.9569892				13.200000000000001	3.2537834691501746	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.5	0.0	0.2	0.0	0.0	10.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
8		"INC"	"Male"	"Shivanand Shetty"	40	"Upto SSC"		"Yes"	0		5462918.0		55	70	16	19	12	17	2013			"8100"		"SS"	"2089"	84.02	65.784	69.124	81.744	67.697	75.967	75.159	84.709	77.002	62.795	66.235	64.958	74.762	71.54	1.1	86.6	58.703335	74.4125	88.4125	71.845			0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2012.0	617.0	"R/C"	0.34	0.0	"G"	0.0	"G"	1	0.0	0.0	0.78571427	0.84210527	0.8217822	0.91048634	0.0	1.0	14.0	2.9725044829647342	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.41666666	0.16666667	0.0	12.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
8		"INC"	"Male"	"Shivanand Shetty"	42	"Upto SSC"		"Yes"	0		1650000.0		59	79	18	19	31	51	2015							74.919	65.193	70.727	79.516	66.355	70.991	76.688	83.179	75.105	57.143	54.71	57.101	70.456	73.617	52.9	61.8	80.026665	82.2025	76.055	80.515			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	617.0	"R/C"	0.34	0.0	"G"	0.0	"G"	1	0.0	0.0	0.7468355	0.94736844	0.8372093	0.275	0.0	1.0	12.0	1.820414847161572	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	3.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
