state,year,district,block,seat_no,seat_id_printed,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,printings_agree,script,source_path,source_page
West Bengal,2018,Paschim Medinipur,Khragpur-I,23,Khragpur-I/ZP-23,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Debra,24,Debra/ZP-24,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Debra,25,Debra/ZP-25,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Debra,26,Debra/ZP-26,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,3
West Bengal,2018,Paschim Medinipur,Daspur-I,27,Daspur-I/ZP-27,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Daspur-I,28,Daspur-I/ZP-28,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Daspur I,29,Daspur I/ZP-29,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Daspur-II,30,Daspur-II/ZP-30,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Daspur-II,31,Daspur-II/ZP-31,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Daspur-II,32,Daspur-II/ZP-32,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,GhataI,33,Ghatal/ZP-33,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,GhataI,34,Ghatal/ZP-34,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,GhataI,35,Ghatal/ZP-35,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Chandrakona-II,36,Chandrakona-II/ZP-36,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Chandrakona-II,37,Chandrakona-Il/ZP-37,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Chandrakona-I,38,Chandrakona-I/ZP-38,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Chandrakona-I,39,Chandrakona-I/ZP-39,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,4
West Bengal,2018,Paschim Medinipur,Garhbeta-II,40,Garhbeta-II/ZP-40,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-II,41,Garhbeta-II/ZP-41,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-I,42,Garhbeta-I/ZP-42,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-I,43,Garhbeta-I/ZP-43,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-I,44,Garhbeta-I/ZP-44,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-III,45,Garhbeta-III/ZP-45,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Garhbeta-III,46,Garhbeta-III/ZP-46,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Salboni,47,Salboni/ZP-47,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Salboni,48,Salboni/ZP-48,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Keshpur,49,Keshpur/ZP-49,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Keshpur,50,Keshpur/ZP-50,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Paschim Medinipur,Keshpur,51,Keshpur/ZP-51,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1684-SEC-Gazette Notification-Delimitation and reservation-Paschim Medinipur.pdf,5
West Bengal,2018,Jhargram,Gopiballavpur-I,1,Gopiballavpur-I/ZP-1,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,1
West Bengal,2018,Jhargram,Gopiballavpur-I,2,Gopiballavpur-I/ZP-2,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,1
West Bengal,2018,Jhargram,Gopiballavpur-II,3,Gopiballavpur-II/ZP-3,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Gopiballavpur-II,4,Gopiballavpur-II/ZP-4,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Nayagram,5,Nayagram/ZP-5,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Nayagram,6,Nayagram/ZP-6,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Jhargram,7,Jhargram/ZP-7,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Jhargram,8,Jhargram/ZP-8,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,SankraiI,9,Sankrail/ZP-9,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,SankraiI,10,Sankrail/ZP-10,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Binpur-I,11,Binpur-I/ZP-11,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Binpur-I,12,Binpur-I/ZP-12,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Binpur-II,13,Binpur-II/ZP-13,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Binpur-II,14,Binpur-II/ZP-14,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,2
West Bengal,2018,Jhargram,Jamboni,15,Jamboni/ZP-15,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,3
West Bengal,2018,Jhargram,Jamboni,16,Jamboni/ZP-16,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1685-SEC-Gazette Notification-Delimitation and reservation-Jhargram.pdf,3
West Bengal,2018,Purulia,Barabazar,1,Barabazar/ZP-1,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,1
West Bengal,2018,Purulia,Barabazar,2,Barabazar/ZP-2,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,1
West Bengal,2018,Purulia,Manbazar-II,3,Manbazar-II/ZP-3,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Manbazar-II,4,Manbazar-II/ZP-4,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Bandwan,5,Bandwan/ZP-5,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Purulia-I,6,Purulia-I/ZP-6,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Purulia-I,7,Purulia-I/ZP-7,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Arsha,8,Arsha/ZP-8,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Arsha,9,Arsha/ZP-9,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Balarampur,10,Balarampur/ZP-10,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Balarampur,11,Balarampur/ZP-11,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Jhalda-I,12,Jhalda-I/ZP-12,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Jhalda-I,13,Jhalda-I/ZP-13,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Bagmundi,14,Bagmundi/ZP-14,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Bagmundi,15,Bagmundi/ZP-15,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Joypur,16,Joypur/ZP-16,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Joypur,17,Joypur/ZP-17,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,2
West Bengal,2018,Purulia,Jhalda-II,18,Jhalda-Il/ZP-18,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Jhalda-II,19,Jhalda-II/ZP-19,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Purulia-II,20,Purulia-II/ZP-20,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Purulia-II,21,Purulia-II/ZP-21,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Hura,22,Hura/ZP-22,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Hura,23,Hura/ZP-23,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Puncha,24,Puncha/ZP-24,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Puncha,25,Puncha/ZP-25,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Manbazar-I,26,Manbazar-I/ZP-26,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Manbazar-I,27,Manbazar-I/ZP-27,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Kashipur,28,Kashipur/ZP-28,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Kashipur,29,Kashipur/ZP-29,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Raghunathpur-II,30,Raghunathpur-II/ZP-30,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Raghunathpur-II,31,Raghunathpur-II/ZP-31,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,3
West Bengal,2018,Purulia,Para,32,Para/ZP-32,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Para,33,Para/ZP-33,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Neturia,34,Neturia/ZP-34,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Neturia,35,Neturia/ZP-35,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Santuri,36,Santuri/ZP-36,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Raghunathpur-I,37,Raghunathpur-I/ZP-37,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Purulia,Raghunathpur-I,38,Raghunathpur-I/ZP-38,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1686-SEC-Gazette Notification-Delimitation and reservation-Purulia.pdf,4
West Bengal,2018,Bankura,Saltora,1,Saltora/ZP-1,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,1
West Bengal,2018,Bankura,Saltora,2,Saltora/ZP-2,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,1
West Bengal,2018,Bankura,Mejia,3,Mejia/ZP-3,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Gangajalghati,4,Gangajalghati/ZP-4,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Gangajalghati,5,Gangajalghati/ZP-5,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Chhatna,6,Chhatna/ZP-6,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Chhatna,7,Chhatna/ZP-7,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Chhatna,8,Chhatna/ZP-8,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Indpur,9,Indpur/ZP-9,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Indpur,10,Indpur/ZP-10,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Hirbandh,11,Hirbandh/ZP-11,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Khatra,12,Khatra/ZP-12,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Khatra,13,Khatra/ZP-13,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Ranibandh,14,Ranibandh/ZP-14,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Ranibandh,15,Ranibandh/ZP-15,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,2
West Bengal,2018,Bankura,Raipur,16,Raipur/ZP-16,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Raipur,17,Raipur/ZP-17,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Sarenga,18,Sarenga/ZP-18,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Sarenga,19,Sarenga/ZP-19,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,SimlapaI,20,Simlapal/ZP-20,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,SimlapaI,21,Simlapal/ZP-21,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Taldangra,22,Taldangra/ZP-22,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Taldangra,23,Taldangra/ZP-23,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Bankura-I,24,Bankura-I/ZP-24,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Bankura-I,25,Bankura-I/ZP-25,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Bankura-II,26,Bankura-II/ZP-26,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Bankura-II,27,Bankura-II/ZP-27,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Barjora,28,Barjora/ZP-28,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Barjora,29,Barjora/ZP-29,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Barjora,30,Barjora/ZP-30,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,3
West Bengal,2018,Bankura,Onda,31,Onda/ZP-31,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Onda,32,Onda/ZP-32,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Onda,33,Onda/ZP-33,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Bishnupur,34,Bishnupur/ZP-34,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Bishnupur,35,Bishnupur/ZP-35,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Joypur,36,Joypur/ZP-36,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Joypur,37,Joypur/ZP-37,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
